optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 7, 18, 5, 13, 12, 11, 8, 4, 2, 3, 20, 10, 19, 15, 9, 6, 17, 14, 16, 1}",3.250524,"{1, 16, 14, 17, 6, 9, 15, 19, 10, 20, 2, 3, 4, 8, 13, 12, 11, 18, 5, 7, 1}",3.466578,0.066467,0.000220
"{1, 8, 15, 16, 5, 2, 20, 3, 13, 17, 4, 9, 18, 19, 11, 6, 14, 7, 12, 10, 1}",4.010911,"{1, 12, 10, 7, 11, 6, 14, 18, 19, 9, 3, 13, 17, 4, 15, 2, 20, 16, 5, 8, 1}",4.914632,0.225315,0.000182
"{1, 20, 17, 19, 6, 11, 18, 8, 2, 12, 13, 10, 9, 3, 14, 15, 4, 5, 16, 7, 1}",4.021746,"{1, 20, 17, 19, 6, 2, 8, 13, 10, 9, 3, 14, 12, 18, 11, 15, 4, 5, 16, 7, 1}",4.763502,0.184436,0.000172
"{1, 8, 14, 4, 2, 10, 16, 15, 20, 17, 3, 13, 12, 7, 9, 6, 18, 5, 19, 11, 1}",4.223835,"{1, 11, 19, 5, 18, 6, 9, 7, 15, 20, 17, 13, 3, 12, 2, 14, 4, 10, 16, 8, 1}",4.863315,0.151398,0.000177
"{1, 20, 19, 11, 5, 15, 8, 18, 6, 3, 10, 7, 16, 13, 4, 17, 12, 2, 14, 9, 1}",3.622784,"{1, 20, 10, 16, 4, 7, 13, 6, 3, 18, 5, 19, 11, 15, 8, 17, 12, 14, 2, 9, 1}",4.653693,0.284563,0.000180
"{1, 11, 18, 20, 10, 6, 3, 17, 19, 8, 2, 16, 9, 15, 13, 14, 7, 4, 5, 12, 1}",3.726795,"{1, 11, 20, 10, 12, 5, 4, 13, 15, 14, 7, 9, 16, 2, 8, 19, 17, 3, 6, 18, 1}",4.271700,0.146213,0.000191
"{1, 20, 18, 2, 7, 13, 9, 15, 4, 14, 8, 12, 17, 3, 11, 19, 16, 6, 10, 5, 1}",4.176579,"{1, 13, 18, 2, 7, 9, 15, 4, 14, 8, 12, 17, 19, 11, 3, 5, 10, 16, 6, 20, 1}",4.694399,0.123982,0.000175
"{1, 14, 4, 19, 5, 12, 15, 6, 7, 18, 10, 8, 20, 9, 11, 2, 16, 13, 17, 3, 1}",4.099928,"{1, 3, 17, 13, 14, 4, 12, 19, 5, 15, 18, 10, 6, 7, 16, 8, 20, 9, 11, 2, 1}",4.770914,0.163658,0.000196
"{1, 19, 6, 13, 15, 17, 5, 14, 20, 12, 2, 3, 16, 7, 9, 8, 4, 18, 11, 10, 1}",4.163037,"{1, 10, 11, 18, 4, 8, 9, 7, 3, 16, 5, 2, 12, 20, 14, 15, 13, 6, 17, 19, 1}",4.439711,0.066460,0.000170
"{1, 6, 10, 9, 7, 3, 20, 17, 15, 19, 5, 2, 14, 4, 18, 16, 8, 12, 11, 13, 1}",4.080602,"{1, 10, 13, 11, 7, 12, 8, 17, 18, 14, 4, 16, 19, 2, 5, 15, 20, 3, 9, 6, 1}",4.897436,0.200175,0.000178
"{1, 17, 4, 3, 15, 18, 9, 5, 7, 8, 19, 20, 10, 16, 12, 13, 6, 2, 11, 14, 1}",3.787959,"{1, 17, 12, 16, 8, 19, 20, 10, 13, 6, 2, 14, 11, 4, 18, 15, 7, 5, 9, 3, 1}",4.652275,0.228175,0.000199
"{1, 16, 2, 19, 17, 3, 13, 11, 5, 8, 15, 4, 14, 18, 7, 9, 20, 6, 10, 12, 1}",3.511019,"{1, 16, 2, 3, 17, 19, 13, 11, 5, 8, 15, 4, 20, 18, 14, 7, 9, 6, 10, 12, 1}",3.721615,0.059982,0.000165
"{1, 2, 17, 10, 11, 14, 5, 7, 20, 3, 13, 18, 9, 8, 16, 4, 6, 12, 15, 19, 1}",3.824556,"{1, 15, 19, 18, 13, 3, 20, 14, 11, 10, 17, 2, 5, 7, 9, 8, 12, 16, 4, 6, 1}",4.498341,0.176173,0.000176
"{1, 16, 8, 14, 11, 20, 10, 13, 3, 19, 12, 18, 5, 4, 2, 6, 15, 9, 17, 7, 1}",3.578048,"{1, 17, 9, 15, 6, 2, 4, 18, 19, 5, 12, 3, 13, 10, 20, 14, 11, 8, 16, 7, 1}",3.955707,0.105549,0.000180
"{1, 15, 9, 20, 6, 3, 11, 5, 13, 16, 12, 4, 19, 17, 7, 8, 10, 18, 14, 2, 1}",3.878463,"{1, 11, 5, 16, 17, 7, 8, 10, 18, 14, 19, 4, 12, 13, 9, 20, 3, 6, 15, 2, 1}",4.892805,0.261532,0.000172
"{1, 19, 7, 9, 15, 4, 17, 18, 13, 14, 20, 6, 8, 12, 5, 16, 3, 2, 10, 11, 1}",3.998133,"{1, 10, 11, 16, 12, 5, 8, 18, 17, 4, 13, 20, 6, 14, 15, 9, 19, 2, 3, 7, 1}",5.152132,0.288634,0.000176
"{1, 15, 7, 12, 16, 9, 13, 3, 17, 18, 14, 4, 10, 6, 20, 5, 19, 2, 11, 8, 1}",3.953657,"{1, 15, 7, 12, 3, 17, 18, 9, 16, 13, 14, 4, 10, 5, 20, 6, 19, 2, 11, 8, 1}",4.744185,0.199949,0.000187
"{1, 15, 8, 5, 3, 13, 12, 4, 6, 19, 17, 9, 7, 2, 10, 20, 16, 11, 14, 18, 1}",3.962357,"{1, 18, 5, 14, 3, 13, 11, 17, 4, 12, 6, 19, 9, 7, 2, 10, 20, 16, 8, 15, 1}",4.506013,0.137205,0.000188
"{1, 6, 12, 8, 2, 17, 19, 5, 7, 11, 4, 16, 3, 13, 14, 18, 10, 9, 20, 15, 1}",3.537745,"{1, 15, 5, 7, 11, 4, 16, 3, 13, 14, 18, 17, 19, 2, 8, 20, 9, 10, 12, 6, 1}",5.078651,0.435562,0.000215
"{1, 14, 19, 20, 18, 15, 8, 4, 17, 10, 7, 11, 12, 13, 2, 9, 16, 6, 3, 5, 1}",3.707885,"{1, 16, 6, 3, 5, 14, 19, 18, 20, 15, 4, 8, 17, 10, 7, 12, 11, 9, 2, 13, 1}",4.257907,0.148338,0.000206
"{1, 18, 20, 4, 10, 7, 3, 6, 13, 15, 19, 11, 9, 2, 16, 8, 5, 14, 17, 12, 1}",4.175383,"{1, 20, 6, 4, 10, 3, 7, 13, 15, 11, 19, 9, 2, 14, 16, 8, 5, 17, 12, 18, 1}",4.617893,0.105981,0.000212
"{1, 13, 17, 11, 3, 18, 20, 19, 9, 6, 4, 5, 15, 8, 16, 2, 14, 10, 12, 7, 1}",3.519895,"{1, 17, 13, 11, 3, 18, 20, 19, 9, 6, 4, 16, 8, 15, 5, 2, 14, 10, 12, 7, 1}",3.789056,0.076468,0.000164
"{1, 20, 4, 7, 12, 8, 18, 3, 6, 5, 2, 17, 13, 19, 11, 10, 9, 14, 16, 15, 1}",3.599571,"{1, 15, 16, 14, 9, 10, 17, 11, 19, 13, 2, 5, 6, 18, 3, 8, 12, 7, 4, 20, 1}",3.745092,0.040427,0.000175
"{1, 13, 15, 20, 19, 18, 17, 9, 5, 16, 6, 12, 14, 2, 4, 11, 8, 3, 10, 7, 1}",4.416150,"{1, 13, 2, 11, 8, 3, 4, 15, 5, 20, 19, 18, 17, 9, 16, 6, 12, 14, 7, 10, 1}",5.935808,0.344114,0.000184
"{1, 14, 3, 15, 2, 12, 11, 18, 7, 13, 9, 19, 6, 8, 20, 10, 5, 16, 17, 4, 1}",3.660975,"{1, 4, 17, 16, 5, 10, 3, 12, 2, 18, 11, 20, 8, 6, 19, 9, 13, 7, 15, 14, 1}",4.460907,0.218502,0.000227
"{1, 18, 16, 12, 11, 4, 10, 9, 20, 13, 14, 8, 5, 3, 2, 7, 19, 6, 15, 17, 1}",3.365025,"{1, 6, 19, 7, 2, 5, 3, 8, 14, 13, 20, 9, 10, 4, 11, 12, 16, 15, 17, 18, 1}",3.643606,0.082787,0.000184
"{1, 15, 11, 10, 5, 17, 8, 19, 16, 20, 18, 14, 9, 7, 6, 12, 3, 2, 4, 13, 1}",3.940807,"{1, 15, 11, 10, 5, 17, 8, 6, 16, 19, 20, 14, 18, 9, 7, 12, 3, 2, 4, 13, 1}",4.180990,0.060948,0.000175
"{1, 8, 7, 4, 16, 6, 17, 9, 12, 18, 14, 2, 3, 5, 10, 13, 11, 19, 15, 20, 1}",4.089874,"{1, 20, 15, 19, 11, 13, 10, 14, 5, 3, 2, 18, 12, 16, 17, 9, 6, 4, 7, 8, 1}",4.623612,0.130502,0.000169
"{1, 14, 15, 13, 11, 6, 18, 3, 16, 5, 9, 2, 8, 4, 17, 12, 19, 20, 10, 7, 1}",3.599228,"{1, 14, 15, 18, 6, 11, 13, 16, 5, 2, 9, 8, 4, 17, 12, 19, 20, 3, 10, 7, 1}",4.313167,0.198359,0.000213
"{1, 2, 18, 7, 9, 19, 20, 3, 6, 4, 17, 12, 11, 5, 16, 13, 14, 8, 15, 10, 1}",4.351432,"{1, 10, 8, 15, 20, 6, 19, 17, 12, 11, 5, 16, 13, 14, 4, 3, 9, 7, 18, 2, 1}",5.014079,0.152283,0.000172
"{1, 7, 17, 14, 4, 5, 20, 19, 18, 6, 15, 2, 9, 3, 13, 10, 12, 8, 16, 11, 1}",3.772234,"{1, 11, 16, 8, 12, 18, 6, 15, 10, 13, 2, 9, 3, 19, 20, 5, 4, 14, 17, 7, 1}",4.368799,0.158146,0.000200
"{1, 16, 14, 18, 10, 5, 3, 6, 9, 12, 4, 17, 19, 2, 7, 15, 8, 11, 13, 20, 1}",3.717749,"{1, 16, 14, 18, 10, 9, 6, 3, 5, 20, 11, 13, 8, 15, 19, 7, 2, 17, 4, 12, 1}",4.378218,0.177653,0.000179
"{1, 20, 5, 16, 10, 17, 8, 11, 12, 15, 3, 13, 6, 19, 2, 14, 4, 9, 7, 18, 1}",4.047884,"{1, 20, 8, 10, 16, 17, 5, 11, 12, 15, 3, 13, 6, 19, 2, 4, 9, 7, 14, 18, 1}",4.298367,0.061880,0.000170
"{1, 13, 19, 12, 14, 18, 9, 15, 5, 2, 16, 20, 11, 8, 10, 3, 17, 4, 6, 7, 1}",4.090707,"{1, 13, 19, 12, 14, 18, 15, 9, 20, 2, 5, 16, 11, 8, 10, 6, 4, 17, 3, 7, 1}",4.631745,0.132260,0.000177
"{1, 8, 18, 11, 2, 3, 7, 14, 13, 17, 10, 9, 6, 19, 12, 15, 16, 20, 4, 5, 1}",3.953002,"{1, 4, 20, 16, 12, 19, 8, 18, 11, 2, 3, 7, 14, 13, 17, 10, 9, 6, 15, 5, 1}",4.635859,0.172744,0.000176
"{1, 8, 3, 18, 5, 4, 15, 11, 2, 7, 14, 9, 6, 16, 20, 19, 13, 10, 17, 12, 1}",3.591927,"{1, 17, 12, 20, 19, 6, 9, 14, 7, 2, 11, 4, 15, 10, 13, 16, 5, 3, 18, 8, 1}",4.885275,0.360071,0.000180
"{1, 8, 11, 15, 5, 3, 9, 13, 2, 12, 17, 20, 14, 10, 18, 19, 7, 16, 4, 6, 1}",4.131227,"{1, 8, 15, 9, 3, 5, 11, 16, 7, 19, 18, 13, 2, 12, 17, 10, 20, 14, 4, 6, 1}",4.791953,0.159935,0.000170
"{1, 11, 16, 8, 6, 7, 4, 14, 13, 17, 9, 15, 20, 18, 19, 5, 2, 3, 12, 10, 1}",3.636152,"{1, 11, 16, 17, 13, 8, 6, 14, 7, 4, 9, 15, 20, 18, 19, 5, 3, 2, 12, 10, 1}",4.303223,0.183455,0.000172
"{1, 8, 17, 10, 7, 4, 5, 19, 18, 6, 9, 11, 20, 16, 2, 14, 13, 15, 12, 3, 1}",4.236279,"{1, 8, 17, 19, 18, 5, 4, 10, 12, 15, 14, 13, 2, 16, 20, 11, 9, 6, 7, 3, 1}",5.136429,0.212486,0.000180
"{1, 6, 4, 14, 9, 5, 13, 19, 17, 11, 3, 10, 18, 8, 12, 7, 15, 20, 2, 16, 1}",3.462787,"{1, 6, 4, 14, 9, 19, 13, 5, 17, 11, 3, 18, 10, 8, 15, 12, 7, 20, 2, 16, 1}",3.743692,0.081121,0.000182
"{1, 20, 17, 6, 12, 9, 18, 19, 15, 8, 4, 7, 10, 13, 16, 11, 14, 3, 5, 2, 1}",4.077523,"{1, 20, 9, 12, 6, 11, 16, 13, 10, 8, 4, 15, 19, 18, 7, 3, 5, 2, 14, 17, 1}",5.017931,0.230632,0.000175
"{1, 4, 2, 6, 3, 16, 17, 8, 20, 11, 15, 12, 9, 19, 14, 7, 18, 10, 13, 5, 1}",4.035942,"{1, 12, 9, 14, 19, 20, 16, 17, 8, 11, 3, 6, 4, 2, 15, 7, 18, 10, 13, 5, 1}",4.528286,0.121990,0.000206
"{1, 7, 20, 14, 4, 12, 13, 8, 3, 15, 5, 19, 6, 16, 11, 17, 18, 10, 2, 9, 1}",4.212820,"{1, 3, 8, 16, 19, 5, 6, 11, 17, 18, 10, 7, 20, 14, 4, 12, 13, 15, 2, 9, 1}",5.152645,0.223087,0.000188
"{1, 2, 8, 9, 6, 5, 4, 18, 3, 12, 19, 10, 15, 13, 17, 16, 20, 14, 11, 7, 1}",4.150479,"{1, 7, 14, 11, 20, 16, 17, 13, 15, 10, 19, 12, 3, 18, 4, 5, 8, 9, 6, 2, 1}",4.344759,0.046809,0.000169
"{1, 19, 5, 3, 2, 10, 13, 6, 8, 4, 15, 9, 7, 16, 17, 18, 12, 14, 20, 11, 1}",3.649279,"{1, 19, 5, 3, 2, 10, 13, 17, 16, 7, 9, 15, 4, 8, 6, 14, 12, 18, 20, 11, 1}",4.576354,0.254043,0.000169
"{1, 15, 6, 13, 17, 8, 16, 10, 7, 20, 5, 2, 14, 11, 9, 19, 12, 4, 3, 18, 1}",3.024409,"{1, 18, 4, 3, 12, 15, 11, 8, 16, 10, 7, 20, 2, 5, 14, 17, 13, 6, 9, 19, 1}",3.417392,0.129937,0.000172
"{1, 10, 15, 8, 17, 11, 2, 12, 4, 9, 7, 6, 5, 3, 14, 20, 16, 13, 19, 18, 1}",3.993358,"{1, 18, 13, 16, 19, 20, 14, 3, 6, 5, 7, 9, 4, 2, 12, 11, 17, 15, 8, 10, 1}",4.401377,0.102174,0.000202
"{1, 15, 8, 3, 7, 16, 5, 2, 17, 4, 18, 11, 20, 12, 13, 19, 10, 14, 9, 6, 1}",4.344473,"{1, 15, 8, 3, 7, 16, 2, 17, 20, 11, 4, 18, 14, 10, 19, 13, 12, 5, 9, 6, 1}",5.055241,0.163603,0.000239
"{1, 5, 18, 16, 2, 3, 12, 8, 4, 17, 13, 20, 9, 6, 14, 10, 11, 19, 15, 7, 1}",3.228406,"{1, 7, 19, 11, 10, 14, 6, 9, 20, 4, 17, 13, 8, 3, 12, 2, 15, 5, 18, 16, 1}",3.470654,0.075036,0.000175
"{1, 17, 12, 4, 15, 18, 11, 16, 20, 6, 2, 8, 9, 19, 13, 3, 7, 5, 10, 14, 1}",3.437698,"{1, 5, 17, 12, 2, 16, 15, 4, 18, 11, 20, 6, 19, 9, 8, 13, 3, 7, 10, 14, 1}",3.994505,0.161971,0.000169
"{1, 17, 10, 9, 14, 11, 15, 3, 13, 19, 20, 6, 2, 7, 16, 5, 8, 4, 12, 18, 1}",3.803610,"{1, 4, 12, 7, 16, 5, 8, 18, 17, 10, 9, 15, 3, 14, 11, 20, 19, 13, 6, 2, 1}",4.642469,0.220543,0.000199
"{1, 18, 17, 15, 13, 2, 7, 12, 10, 11, 5, 4, 19, 6, 20, 8, 16, 14, 3, 9, 1}",3.817153,"{1, 18, 17, 15, 19, 6, 20, 8, 16, 14, 3, 9, 4, 10, 5, 11, 12, 7, 2, 13, 1}",4.439788,0.163115,0.000168
"{1, 18, 19, 17, 5, 2, 10, 8, 20, 3, 7, 14, 16, 12, 11, 4, 13, 6, 15, 9, 1}",3.658156,"{1, 19, 18, 12, 13, 4, 6, 15, 9, 11, 16, 14, 7, 3, 20, 8, 10, 2, 5, 17, 1}",4.258042,0.163986,0.000168
"{1, 2, 4, 18, 11, 5, 14, 20, 3, 15, 17, 7, 19, 8, 16, 12, 10, 9, 6, 13, 1}",4.456363,"{1, 9, 18, 11, 5, 14, 20, 3, 17, 15, 10, 12, 16, 8, 7, 19, 6, 13, 4, 2, 1}",5.126434,0.150363,0.000197
"{1, 20, 18, 14, 16, 12, 2, 4, 5, 3, 9, 17, 15, 10, 13, 8, 19, 7, 6, 11, 1}",3.536419,"{1, 20, 18, 14, 16, 12, 2, 4, 9, 5, 3, 17, 15, 7, 19, 8, 13, 10, 11, 6, 1}",4.121546,0.165458,0.000169
"{1, 7, 20, 11, 3, 14, 12, 15, 18, 6, 17, 13, 19, 5, 2, 10, 9, 16, 4, 8, 1}",4.208264,"{1, 12, 15, 11, 20, 7, 14, 3, 18, 6, 17, 13, 19, 5, 2, 10, 9, 8, 4, 16, 1}",4.835846,0.149131,0.000167
"{1, 17, 20, 7, 5, 11, 15, 9, 3, 14, 2, 18, 8, 6, 16, 19, 4, 10, 12, 13, 1}",3.735795,"{1, 17, 7, 20, 5, 15, 11, 9, 3, 14, 2, 18, 8, 6, 16, 19, 4, 10, 13, 12, 1}",3.857138,0.032481,0.000205
"{1, 12, 16, 7, 17, 11, 20, 6, 13, 2, 4, 5, 18, 15, 8, 19, 14, 3, 9, 10, 1}",4.616472,"{1, 14, 19, 15, 4, 5, 18, 8, 16, 7, 17, 11, 6, 13, 20, 9, 2, 10, 3, 12, 1}",5.819540,0.260603,0.000179
"{1, 2, 16, 9, 20, 12, 13, 3, 19, 7, 5, 8, 14, 4, 10, 17, 11, 18, 6, 15, 1}",3.992622,"{1, 15, 6, 18, 11, 10, 17, 12, 13, 3, 19, 5, 7, 8, 4, 14, 20, 9, 16, 2, 1}",4.711079,0.179946,0.000177
"{1, 4, 11, 18, 15, 19, 3, 20, 14, 17, 8, 5, 12, 2, 7, 16, 13, 6, 9, 10, 1}",3.648963,"{1, 10, 9, 6, 16, 13, 7, 2, 12, 5, 8, 14, 17, 3, 20, 19, 11, 18, 15, 4, 1}",3.908710,0.071184,0.000176
"{1, 17, 12, 3, 5, 6, 10, 8, 18, 14, 16, 7, 4, 20, 19, 9, 15, 2, 11, 13, 1}",4.345920,"{1, 17, 11, 13, 7, 16, 14, 18, 10, 8, 5, 3, 6, 12, 2, 15, 9, 19, 20, 4, 1}",4.749892,0.092954,0.000178
"{1, 11, 20, 19, 8, 2, 10, 12, 3, 14, 13, 6, 16, 4, 18, 7, 5, 9, 17, 15, 1}",3.713348,"{1, 15, 8, 2, 10, 12, 19, 20, 11, 17, 9, 5, 7, 18, 16, 4, 6, 13, 3, 14, 1}",4.163496,0.121224,0.000169
"{1, 18, 15, 4, 7, 6, 11, 14, 16, 2, 5, 8, 13, 20, 10, 12, 19, 17, 3, 9, 1}",3.801641,"{1, 9, 18, 15, 4, 12, 3, 17, 19, 10, 20, 13, 8, 5, 2, 16, 14, 7, 11, 6, 1}",4.537447,0.193550,0.000172
"{1, 13, 11, 2, 9, 8, 17, 6, 18, 3, 19, 5, 15, 16, 7, 12, 20, 10, 4, 14, 1}",4.075087,"{1, 14, 13, 3, 19, 5, 15, 16, 7, 12, 20, 4, 10, 18, 17, 6, 8, 9, 2, 11, 1}",4.599519,0.128692,0.000168
"{1, 3, 16, 5, 13, 12, 17, 2, 15, 6, 18, 20, 14, 9, 8, 11, 10, 19, 7, 4, 1}",3.972893,"{1, 12, 17, 13, 5, 16, 3, 7, 19, 14, 9, 8, 11, 10, 6, 18, 2, 15, 20, 4, 1}",5.154256,0.297356,0.000197
"{1, 17, 10, 15, 20, 16, 18, 12, 4, 5, 19, 13, 9, 8, 14, 3, 6, 7, 11, 2, 1}",3.362156,"{1, 17, 15, 10, 20, 16, 18, 12, 4, 5, 19, 13, 9, 3, 6, 8, 14, 7, 11, 2, 1}",3.626259,0.078552,0.000170
"{1, 7, 3, 20, 17, 14, 4, 6, 5, 12, 19, 8, 9, 11, 18, 16, 15, 10, 2, 13, 1}",3.796927,"{1, 13, 16, 15, 10, 2, 20, 3, 17, 14, 4, 6, 5, 8, 12, 19, 18, 11, 9, 7, 1}",4.462268,0.175231,0.000188
"{1, 8, 20, 5, 2, 19, 17, 18, 14, 10, 7, 9, 11, 13, 3, 4, 15, 6, 16, 12, 1}",4.037142,"{1, 12, 16, 6, 15, 4, 3, 20, 17, 7, 10, 18, 14, 9, 11, 13, 19, 2, 5, 8, 1}",4.761639,0.179458,0.000178
"{1, 19, 4, 15, 20, 7, 6, 12, 5, 9, 2, 16, 18, 14, 11, 8, 13, 17, 10, 3, 1}",3.654914,"{1, 19, 3, 13, 8, 11, 14, 18, 16, 2, 9, 5, 12, 6, 7, 20, 4, 15, 17, 10, 1}",4.029947,0.102611,0.000185
"{1, 13, 12, 9, 11, 8, 2, 7, 6, 16, 17, 14, 19, 15, 20, 3, 4, 5, 10, 18, 1}",3.752451,"{1, 18, 12, 13, 9, 11, 8, 2, 7, 6, 16, 17, 14, 19, 3, 15, 20, 4, 5, 10, 1}",4.203911,0.120311,0.000186
"{1, 15, 17, 9, 5, 2, 19, 6, 12, 10, 14, 8, 11, 13, 3, 7, 20, 4, 18, 16, 1}",3.580362,"{1, 16, 18, 4, 7, 3, 20, 13, 11, 8, 14, 10, 12, 6, 2, 19, 5, 9, 17, 15, 1}",3.949021,0.102967,0.000175
"{1, 4, 12, 19, 8, 13, 6, 7, 15, 20, 2, 5, 9, 10, 18, 11, 17, 16, 3, 14, 1}",3.642550,"{1, 3, 19, 12, 8, 4, 13, 6, 7, 15, 5, 2, 20, 9, 10, 11, 18, 17, 16, 14, 1}",3.790820,0.040705,0.000179
"{1, 4, 18, 7, 8, 17, 9, 5, 11, 10, 12, 3, 16, 20, 14, 13, 15, 6, 19, 2, 1}",3.619392,"{1, 4, 18, 7, 2, 15, 19, 6, 13, 14, 16, 20, 12, 3, 10, 5, 11, 9, 17, 8, 1}",4.173265,0.153029,0.000181
"{1, 5, 20, 16, 6, 9, 18, 4, 8, 7, 19, 11, 3, 14, 15, 12, 17, 13, 2, 10, 1}",4.027813,"{1, 10, 2, 12, 17, 13, 15, 3, 14, 11, 7, 19, 9, 8, 4, 18, 6, 16, 20, 5, 1}",4.320882,0.072761,0.000182
"{1, 5, 16, 4, 6, 3, 13, 7, 11, 8, 12, 17, 15, 2, 19, 20, 9, 10, 14, 18, 1}",4.285385,"{1, 14, 18, 5, 16, 10, 12, 8, 6, 3, 13, 7, 11, 19, 2, 17, 15, 20, 9, 4, 1}",5.455784,0.273114,0.000186
"{1, 15, 18, 17, 2, 16, 14, 5, 20, 8, 7, 12, 10, 3, 4, 19, 9, 11, 6, 13, 1}",3.678226,"{1, 15, 18, 17, 12, 2, 16, 14, 20, 5, 8, 7, 10, 3, 4, 19, 9, 11, 6, 13, 1}",3.953057,0.074718,0.000181
"{1, 15, 3, 19, 4, 17, 14, 6, 7, 9, 18, 12, 11, 5, 2, 16, 20, 13, 8, 10, 1}",3.825638,"{1, 15, 3, 9, 19, 17, 4, 14, 6, 7, 18, 12, 16, 11, 5, 2, 20, 8, 13, 10, 1}",4.271414,0.116523,0.000193
"{1, 11, 6, 10, 19, 16, 3, 4, 9, 2, 14, 18, 5, 7, 15, 13, 17, 8, 20, 12, 1}",3.822131,"{1, 20, 12, 6, 10, 19, 16, 3, 2, 9, 4, 14, 18, 5, 7, 15, 13, 17, 8, 11, 1}",4.090501,0.070215,0.000180
"{1, 20, 4, 16, 2, 3, 15, 19, 17, 5, 12, 13, 6, 14, 11, 7, 18, 10, 9, 8, 1}",3.662972,"{1, 20, 13, 12, 4, 5, 17, 19, 15, 3, 2, 16, 18, 10, 9, 7, 11, 14, 6, 8, 1}",4.349794,0.187504,0.000182
"{1, 18, 2, 6, 4, 20, 17, 5, 12, 7, 11, 9, 10, 16, 3, 8, 15, 13, 14, 19, 1}",4.035004,"{1, 18, 15, 19, 14, 13, 8, 3, 16, 10, 9, 11, 5, 17, 12, 7, 20, 4, 6, 2, 1}",4.260188,0.055808,0.000185
"{1, 10, 6, 13, 3, 14, 2, 7, 4, 19, 5, 16, 18, 9, 20, 8, 15, 12, 11, 17, 1}",4.338759,"{1, 17, 11, 12, 9, 18, 4, 19, 5, 3, 14, 2, 7, 16, 8, 20, 15, 13, 6, 10, 1}",5.883935,0.356133,0.000190
"{1, 5, 12, 13, 10, 17, 19, 4, 3, 18, 11, 6, 7, 16, 2, 14, 9, 20, 8, 15, 1}",4.286986,"{1, 13, 10, 15, 8, 20, 9, 19, 17, 3, 18, 11, 6, 14, 2, 7, 16, 4, 12, 5, 1}",4.922473,0.148236,0.000196
"{1, 17, 12, 14, 16, 18, 15, 3, 20, 8, 10, 6, 5, 2, 9, 7, 13, 11, 19, 4, 1}",4.139483,"{1, 16, 18, 11, 19, 4, 13, 7, 9, 6, 5, 2, 10, 8, 3, 20, 15, 14, 12, 17, 1}",5.039775,0.217489,0.000184
"{1, 7, 3, 18, 16, 5, 20, 17, 6, 11, 2, 14, 15, 13, 4, 9, 12, 19, 8, 10, 1}",3.579399,"{1, 9, 11, 6, 14, 2, 17, 16, 5, 20, 18, 3, 7, 15, 13, 4, 12, 19, 8, 10, 1}",4.462962,0.246847,0.000180
"{1, 12, 10, 14, 2, 9, 19, 18, 13, 15, 4, 5, 16, 6, 8, 20, 17, 11, 3, 7, 1}",3.875188,"{1, 20, 8, 6, 16, 12, 10, 14, 7, 3, 18, 13, 15, 5, 4, 19, 9, 2, 17, 11, 1}",4.620479,0.192324,0.000182
"{1, 17, 16, 9, 20, 11, 10, 8, 14, 2, 5, 18, 13, 7, 12, 15, 6, 4, 3, 19, 1}",3.972202,"{1, 19, 17, 6, 4, 3, 15, 12, 7, 13, 18, 5, 2, 10, 14, 8, 11, 9, 20, 16, 1}",4.232362,0.065495,0.000186
"{1, 8, 12, 9, 18, 20, 16, 19, 17, 3, 5, 14, 11, 4, 2, 10, 7, 6, 13, 15, 1}",3.975013,"{1, 15, 18, 20, 16, 3, 5, 14, 19, 17, 10, 2, 13, 6, 7, 4, 11, 9, 12, 8, 1}",4.847801,0.219568,0.000195
"{1, 16, 20, 9, 6, 19, 2, 3, 13, 4, 12, 15, 5, 7, 18, 17, 8, 14, 10, 11, 1}",4.186581,"{1, 16, 20, 6, 3, 2, 19, 9, 4, 12, 15, 7, 5, 13, 18, 17, 8, 10, 11, 14, 1}",4.778759,0.141447,0.000177
"{1, 11, 3, 15, 6, 8, 12, 18, 14, 5, 16, 17, 7, 4, 20, 10, 9, 13, 19, 2, 1}",3.639122,"{1, 20, 9, 13, 2, 19, 10, 4, 7, 16, 5, 14, 17, 18, 12, 8, 6, 15, 3, 11, 1}",4.009860,0.101875,0.000185
"{1, 3, 6, 16, 11, 17, 8, 14, 18, 20, 9, 4, 2, 13, 15, 7, 5, 19, 10, 12, 1}",3.785917,"{1, 19, 5, 10, 12, 14, 8, 17, 11, 16, 4, 9, 20, 18, 13, 2, 6, 7, 15, 3, 1}",4.789767,0.265154,0.000188
"{1, 11, 2, 14, 15, 16, 6, 17, 18, 4, 7, 9, 13, 20, 3, 10, 12, 5, 19, 8, 1}",4.029913,"{1, 11, 2, 16, 15, 14, 10, 3, 20, 13, 9, 7, 18, 4, 6, 17, 5, 12, 19, 8, 1}",4.914791,0.219577,0.000198
"{1, 3, 12, 13, 15, 18, 16, 7, 10, 17, 14, 2, 19, 20, 4, 11, 9, 5, 8, 6, 1}",3.939632,"{1, 3, 12, 13, 16, 7, 18, 15, 19, 2, 14, 9, 4, 11, 20, 17, 6, 8, 5, 10, 1}",4.683102,0.188716,0.000219
"{1, 4, 16, 9, 5, 15, 20, 17, 14, 10, 13, 8, 6, 11, 3, 2, 18, 12, 19, 7, 1}",3.663650,"{1, 7, 12, 2, 18, 19, 6, 3, 11, 8, 13, 10, 14, 17, 20, 15, 5, 9, 16, 4, 1}",3.786875,0.033634,0.000184
