optimal_tour,optimal_tour_length,2opt_tour,2opt_tour_length,score,time
"{1, 15, 30, 5, 26, 6, 24, 12, 11, 22, 27, 13, 8, 20, 25, 21, 29, 7, 18, 10, 23, 2, 28, 19, 14, 16, 17, 4, 9, 3, 1}",4.498709,"{1, 3, 9, 4, 17, 16, 19, 14, 21, 25, 20, 18, 7, 29, 28, 2, 23, 10, 13, 8, 12, 27, 22, 11, 24, 6, 26, 5, 30, 15, 1}",4.647020,0.032968,0.002062
"{1, 11, 30, 21, 22, 19, 28, 3, 15, 5, 10, 27, 12, 16, 14, 23, 26, 8, 29, 6, 2, 9, 24, 20, 4, 25, 18, 13, 7, 17, 1}",4.890293,"{1, 17, 4, 25, 24, 20, 10, 2, 9, 6, 29, 8, 26, 23, 14, 16, 12, 28, 19, 22, 21, 30, 13, 18, 7, 11, 3, 15, 27, 5, 1}",5.339692,0.091896,0.003993
"{1, 12, 16, 17, 9, 18, 10, 20, 30, 24, 5, 13, 4, 29, 28, 15, 14, 6, 22, 19, 27, 3, 8, 21, 23, 26, 2, 25, 7, 11, 1}",4.391026,"{1, 11, 9, 17, 6, 14, 15, 5, 24, 13, 28, 29, 4, 18, 10, 20, 30, 7, 25, 2, 26, 23, 21, 8, 3, 27, 19, 22, 12, 16, 1}",4.558677,0.038180,0.001090
"{1, 17, 23, 30, 10, 27, 12, 9, 5, 14, 11, 26, 6, 18, 29, 2, 20, 25, 21, 24, 7, 4, 22, 13, 28, 8, 16, 15, 3, 19, 1}",4.801340,"{1, 19, 17, 23, 30, 10, 27, 12, 22, 13, 28, 16, 3, 15, 8, 4, 7, 24, 21, 25, 20, 2, 29, 9, 5, 18, 6, 26, 14, 11, 1}",5.000128,0.041403,0.001155
"{1, 23, 22, 28, 9, 30, 17, 5, 26, 25, 15, 16, 18, 7, 8, 10, 3, 6, 12, 20, 2, 14, 4, 19, 24, 11, 13, 27, 21, 29, 1}",4.456184,"{1, 23, 22, 28, 9, 30, 18, 7, 8, 10, 3, 6, 12, 20, 2, 14, 4, 19, 24, 25, 15, 16, 26, 5, 17, 29, 11, 13, 27, 21, 1}",5.269437,0.182500,0.001928
"{1, 3, 17, 13, 10, 15, 30, 24, 25, 19, 18, 2, 26, 20, 9, 5, 12, 28, 22, 8, 4, 6, 21, 23, 16, 7, 14, 27, 11, 29, 1}",4.646660,"{1, 29, 11, 26, 2, 24, 25, 19, 18, 20, 9, 5, 12, 28, 22, 8, 4, 6, 21, 23, 16, 7, 14, 27, 3, 17, 13, 10, 15, 30, 1}",4.811330,0.035438,0.001351
"{1, 20, 12, 4, 25, 21, 30, 2, 23, 22, 13, 16, 19, 17, 6, 11, 7, 26, 3, 5, 18, 8, 10, 24, 27, 14, 15, 28, 9, 29, 1}",4.576984,"{1, 29, 9, 28, 15, 14, 27, 10, 24, 8, 18, 5, 26, 7, 11, 6, 17, 3, 19, 16, 13, 22, 23, 2, 30, 21, 25, 4, 12, 20, 1}",4.613953,0.008077,0.002978
"{1, 4, 25, 10, 30, 6, 15, 22, 21, 2, 28, 16, 5, 3, 8, 11, 24, 12, 9, 29, 18, 7, 23, 19, 13, 27, 17, 14, 20, 26, 1}",4.952891,"{1, 26, 20, 14, 17, 27, 13, 23, 7, 18, 29, 9, 12, 19, 8, 11, 24, 3, 5, 16, 28, 2, 21, 22, 15, 6, 30, 10, 25, 4, 1}",5.116446,0.033022,0.002298
"{1, 4, 30, 9, 26, 19, 8, 2, 17, 20, 23, 25, 6, 3, 14, 21, 10, 15, 16, 18, 12, 24, 22, 5, 13, 7, 27, 28, 29, 11, 1}",4.902364,"{1, 4, 30, 9, 19, 26, 17, 20, 2, 8, 3, 14, 21, 10, 15, 6, 25, 23, 22, 5, 13, 24, 12, 18, 16, 27, 7, 28, 29, 11, 1}",5.309301,0.083008,0.001907
"{1, 4, 22, 24, 18, 3, 13, 26, 10, 12, 16, 11, 28, 30, 17, 19, 29, 9, 20, 6, 27, 7, 8, 2, 23, 25, 14, 21, 15, 5, 1}",4.561713,"{1, 4, 22, 24, 18, 3, 13, 26, 10, 12, 16, 28, 30, 17, 19, 29, 9, 20, 6, 27, 7, 8, 2, 23, 25, 14, 21, 15, 11, 5, 1}",4.626000,0.014093,0.002626
"{1, 2, 30, 13, 26, 5, 17, 27, 20, 12, 10, 22, 3, 18, 24, 4, 11, 21, 14, 15, 25, 28, 23, 16, 29, 8, 7, 9, 19, 6, 1}",4.915587,"{1, 6, 19, 9, 7, 8, 28, 14, 21, 11, 4, 24, 18, 17, 27, 5, 26, 13, 30, 2, 10, 12, 20, 3, 22, 15, 25, 23, 16, 29, 1}",5.659948,0.151429,0.002213
"{1, 30, 22, 21, 9, 29, 11, 12, 2, 10, 15, 6, 24, 27, 14, 28, 17, 13, 3, 4, 18, 7, 16, 19, 25, 8, 23, 5, 20, 26, 1}",4.560565,"{1, 30, 22, 21, 9, 29, 11, 12, 2, 10, 15, 6, 24, 27, 14, 28, 17, 13, 3, 4, 18, 7, 16, 19, 25, 8, 23, 5, 20, 26, 1}",4.560565,0.000000,0.001613
"{1, 25, 24, 3, 14, 7, 23, 9, 15, 6, 13, 19, 17, 29, 11, 30, 10, 22, 27, 8, 28, 26, 4, 20, 2, 12, 5, 21, 18, 16, 1}",4.481860,"{1, 16, 18, 21, 5, 12, 2, 20, 4, 8, 28, 26, 10, 22, 27, 30, 11, 29, 17, 19, 13, 6, 14, 7, 15, 9, 23, 24, 25, 3, 1}",4.727565,0.054822,0.004260
"{1, 25, 30, 18, 15, 5, 23, 16, 10, 14, 21, 12, 28, 29, 9, 27, 11, 3, 13, 6, 22, 7, 8, 4, 24, 2, 17, 20, 26, 19, 1}",4.470760,"{1, 18, 30, 5, 23, 16, 10, 14, 21, 12, 29, 9, 27, 11, 3, 13, 6, 22, 7, 28, 8, 15, 4, 17, 24, 2, 20, 26, 19, 25, 1}",4.753438,0.063228,0.002468
"{1, 13, 28, 29, 26, 11, 22, 3, 24, 20, 17, 12, 14, 21, 8, 15, 16, 30, 25, 23, 4, 7, 27, 19, 6, 5, 9, 2, 18, 10, 1}",4.443405,"{1, 18, 10, 13, 28, 29, 26, 11, 22, 24, 3, 21, 16, 30, 25, 23, 4, 15, 8, 7, 27, 19, 6, 2, 9, 5, 14, 12, 17, 20, 1}",4.996365,0.124445,0.001743
"{1, 19, 18, 9, 20, 17, 15, 22, 21, 30, 28, 29, 11, 12, 25, 8, 4, 16, 2, 6, 13, 14, 10, 5, 3, 7, 26, 27, 24, 23, 1}",4.662379,"{1, 19, 18, 9, 20, 17, 22, 21, 15, 30, 28, 29, 11, 12, 25, 8, 4, 16, 2, 6, 13, 14, 5, 3, 7, 26, 27, 10, 23, 24, 1}",4.865838,0.043638,0.001233
"{1, 18, 2, 12, 29, 22, 11, 28, 24, 20, 14, 4, 6, 10, 3, 15, 8, 30, 16, 19, 17, 9, 13, 21, 23, 5, 27, 26, 25, 7, 1}",4.818322,"{1, 18, 5, 23, 21, 13, 9, 17, 16, 19, 15, 3, 10, 6, 4, 14, 20, 8, 30, 2, 12, 28, 11, 24, 22, 29, 7, 25, 27, 26, 1}",5.054802,0.049079,0.002650
"{1, 15, 8, 2, 11, 25, 17, 12, 13, 29, 14, 3, 26, 24, 30, 19, 20, 5, 6, 28, 16, 4, 10, 27, 23, 7, 22, 18, 9, 21, 1}",4.725562,"{1, 15, 21, 4, 10, 27, 23, 9, 18, 22, 7, 16, 28, 5, 20, 19, 30, 24, 26, 6, 3, 14, 17, 12, 29, 13, 8, 2, 11, 25, 1}",5.033863,0.065241,0.002163
"{1, 26, 22, 10, 3, 27, 21, 28, 20, 4, 15, 12, 9, 30, 13, 29, 8, 11, 14, 7, 24, 18, 2, 5, 17, 25, 6, 23, 19, 16, 1}",4.211618,"{1, 26, 22, 10, 3, 27, 21, 28, 20, 4, 15, 12, 9, 30, 13, 29, 8, 11, 14, 17, 25, 5, 18, 7, 24, 2, 6, 23, 19, 16, 1}",4.210683,-0.000222,0.004081
"{1, 5, 14, 6, 24, 23, 15, 19, 22, 30, 13, 11, 29, 26, 8, 18, 2, 28, 12, 10, 16, 25, 7, 17, 3, 9, 20, 27, 21, 4, 1}",4.246200,"{1, 12, 28, 2, 18, 8, 26, 29, 11, 13, 22, 30, 15, 23, 24, 19, 6, 14, 5, 4, 21, 27, 20, 9, 3, 17, 7, 25, 16, 10, 1}",4.360120,0.026829,0.003853
"{1, 12, 14, 9, 25, 16, 20, 13, 5, 30, 2, 17, 10, 8, 6, 18, 22, 3, 24, 26, 19, 15, 23, 28, 4, 7, 11, 21, 29, 27, 1}",4.915031,"{1, 27, 29, 21, 11, 4, 28, 23, 15, 19, 26, 24, 3, 18, 6, 22, 7, 25, 16, 20, 8, 10, 17, 2, 30, 5, 13, 12, 9, 14, 1}",5.346061,0.087696,0.001420
"{1, 16, 12, 30, 6, 7, 3, 22, 25, 4, 27, 18, 8, 20, 2, 15, 19, 28, 13, 11, 21, 26, 29, 5, 10, 14, 9, 17, 23, 24, 1}",4.715828,"{1, 16, 12, 30, 6, 7, 3, 22, 25, 4, 27, 18, 8, 20, 2, 15, 19, 28, 13, 11, 21, 26, 29, 5, 10, 14, 9, 17, 23, 24, 1}",4.715828,0.000000,0.001239
"{1, 30, 10, 6, 12, 7, 11, 5, 25, 13, 16, 17, 29, 3, 19, 23, 22, 18, 9, 21, 15, 28, 20, 27, 14, 8, 2, 24, 26, 4, 1}",4.630882,"{1, 30, 4, 10, 26, 27, 14, 8, 2, 24, 15, 21, 28, 9, 18, 22, 23, 19, 3, 17, 16, 13, 29, 25, 5, 20, 7, 11, 12, 6, 1}",4.882195,0.054269,0.002424
"{1, 11, 28, 20, 15, 25, 23, 4, 17, 9, 5, 6, 3, 7, 13, 26, 19, 2, 18, 12, 29, 10, 8, 16, 24, 27, 21, 14, 22, 30, 1}",4.423566,"{1, 22, 30, 17, 4, 23, 9, 5, 6, 3, 7, 13, 26, 19, 2, 18, 12, 29, 10, 8, 16, 24, 27, 21, 14, 20, 28, 15, 25, 11, 1}",4.585342,0.036571,0.001564
"{1, 6, 13, 3, 21, 17, 23, 18, 11, 12, 2, 20, 29, 26, 14, 24, 4, 10, 5, 8, 16, 25, 19, 15, 28, 9, 30, 22, 27, 7, 1}",4.802199,"{1, 6, 13, 3, 26, 29, 20, 21, 17, 23, 18, 11, 12, 2, 14, 24, 4, 10, 5, 8, 16, 25, 19, 15, 28, 9, 30, 22, 27, 7, 1}",4.820043,0.003716,0.001429
"{1, 17, 14, 23, 28, 2, 19, 5, 16, 27, 13, 30, 12, 7, 8, 18, 20, 10, 9, 29, 21, 4, 6, 24, 26, 25, 3, 11, 15, 22, 1}",4.343385,"{1, 22, 12, 30, 7, 8, 26, 25, 24, 3, 15, 11, 6, 4, 21, 29, 9, 10, 20, 18, 16, 5, 19, 2, 27, 13, 28, 23, 14, 17, 1}",4.496202,0.035184,0.001200
"{1, 28, 13, 9, 12, 30, 11, 24, 7, 21, 18, 23, 16, 6, 4, 2, 22, 25, 20, 29, 15, 26, 3, 19, 8, 10, 5, 27, 17, 14, 1}",4.410526,"{1, 28, 13, 9, 12, 30, 11, 24, 7, 21, 18, 23, 6, 16, 4, 2, 22, 29, 25, 20, 15, 26, 3, 19, 8, 10, 5, 27, 17, 14, 1}",4.411422,0.000203,0.001833
"{1, 5, 10, 29, 18, 26, 23, 2, 19, 3, 11, 25, 27, 21, 17, 8, 13, 9, 16, 14, 12, 28, 4, 15, 20, 30, 7, 22, 24, 6, 1}",4.025137,"{1, 5, 10, 29, 17, 21, 27, 8, 13, 9, 16, 14, 12, 28, 4, 15, 20, 30, 7, 22, 26, 23, 2, 19, 3, 11, 25, 18, 24, 6, 1}",4.207429,0.045288,0.001368
"{1, 16, 26, 17, 30, 7, 4, 20, 14, 12, 21, 29, 28, 19, 15, 5, 25, 27, 9, 11, 2, 6, 24, 13, 23, 22, 8, 10, 3, 18, 1}",4.530884,"{1, 16, 26, 17, 30, 7, 4, 20, 14, 12, 21, 29, 28, 19, 15, 5, 25, 27, 9, 11, 2, 6, 24, 23, 22, 8, 10, 3, 18, 13, 1}",4.622028,0.020116,0.001147
"{1, 6, 5, 3, 27, 26, 17, 14, 4, 25, 2, 12, 16, 10, 9, 22, 23, 30, 21, 28, 24, 29, 20, 18, 8, 7, 11, 19, 13, 15, 1}",3.906930,"{1, 6, 5, 3, 27, 26, 2, 17, 14, 4, 25, 12, 16, 10, 9, 22, 23, 30, 21, 28, 24, 29, 20, 18, 8, 7, 11, 19, 13, 15, 1}",3.966532,0.015255,0.001946
"{1, 15, 16, 9, 2, 14, 18, 6, 20, 19, 28, 3, 11, 27, 26, 30, 23, 17, 21, 22, 12, 13, 29, 4, 25, 24, 7, 10, 8, 5, 1}",4.658757,"{1, 15, 16, 9, 2, 14, 20, 19, 28, 3, 11, 6, 18, 27, 26, 30, 23, 17, 21, 22, 12, 13, 29, 4, 25, 24, 7, 10, 8, 5, 1}",4.767609,0.023365,0.002010
"{1, 9, 26, 24, 30, 20, 16, 23, 29, 7, 28, 22, 5, 2, 13, 25, 14, 6, 21, 12, 17, 18, 10, 11, 27, 4, 15, 3, 19, 8, 1}",4.406365,"{1, 8, 9, 26, 30, 24, 16, 23, 29, 7, 20, 28, 22, 5, 2, 13, 25, 14, 6, 21, 12, 17, 18, 10, 11, 27, 4, 15, 3, 19, 1}",4.562790,0.035500,0.002205
"{1, 30, 8, 12, 20, 18, 7, 5, 3, 29, 14, 27, 2, 17, 28, 16, 9, 11, 15, 6, 4, 26, 13, 22, 23, 19, 21, 10, 25, 24, 1}",4.407489,"{1, 10, 25, 24, 5, 3, 29, 14, 27, 2, 28, 17, 15, 6, 4, 26, 13, 22, 19, 21, 23, 9, 11, 16, 12, 20, 18, 7, 8, 30, 1}",4.453043,0.010336,0.001607
"{1, 18, 10, 7, 3, 5, 4, 2, 22, 9, 23, 6, 19, 12, 26, 11, 29, 25, 30, 21, 17, 27, 15, 8, 24, 14, 20, 16, 28, 13, 1}",4.121477,"{1, 3, 7, 8, 24, 14, 15, 27, 17, 21, 30, 25, 29, 11, 26, 12, 19, 6, 23, 9, 22, 2, 4, 5, 10, 18, 28, 16, 20, 13, 1}",4.259104,0.033393,0.002799
"{1, 15, 9, 11, 23, 27, 10, 12, 19, 5, 26, 4, 6, 22, 20, 18, 16, 24, 29, 30, 3, 21, 13, 14, 2, 8, 17, 25, 7, 28, 1}",4.216344,"{1, 24, 29, 26, 5, 19, 4, 6, 22, 20, 18, 16, 30, 3, 21, 13, 14, 2, 8, 17, 25, 7, 28, 9, 11, 27, 10, 12, 23, 15, 1}",4.423930,0.049234,0.001434
"{1, 6, 2, 21, 30, 3, 9, 15, 22, 17, 29, 16, 14, 19, 5, 11, 12, 25, 23, 20, 18, 10, 8, 28, 7, 13, 4, 27, 24, 26, 1}",4.123048,"{1, 6, 2, 21, 3, 9, 15, 30, 22, 17, 29, 16, 14, 19, 5, 11, 12, 25, 23, 20, 18, 10, 8, 28, 7, 13, 4, 27, 24, 26, 1}",4.163914,0.009912,0.001670
"{1, 7, 18, 20, 19, 13, 22, 8, 23, 28, 15, 14, 29, 6, 5, 30, 10, 17, 2, 11, 24, 9, 21, 27, 4, 12, 3, 25, 26, 16, 1}",4.508086,"{1, 7, 18, 13, 22, 8, 23, 28, 15, 14, 29, 6, 5, 30, 10, 17, 2, 11, 24, 9, 21, 27, 4, 12, 3, 25, 19, 20, 26, 16, 1}",4.559335,0.011368,0.001127
"{1, 9, 20, 3, 7, 25, 21, 19, 26, 15, 2, 24, 16, 10, 17, 28, 30, 23, 27, 13, 12, 4, 11, 22, 14, 5, 29, 18, 6, 8, 1}",4.603120,"{1, 8, 6, 18, 29, 5, 14, 22, 11, 4, 12, 13, 27, 23, 30, 28, 10, 24, 16, 17, 2, 15, 26, 19, 21, 25, 3, 7, 20, 9, 1}",4.633430,0.006585,0.000693
"{1, 11, 19, 16, 12, 2, 21, 3, 7, 22, 26, 25, 15, 4, 13, 14, 6, 24, 17, 18, 9, 20, 27, 30, 23, 5, 10, 28, 8, 29, 1}",4.599803,"{1, 29, 23, 30, 27, 20, 9, 18, 17, 24, 6, 5, 10, 28, 26, 25, 14, 13, 4, 15, 22, 7, 3, 21, 2, 12, 16, 19, 11, 8, 1}",4.992164,0.085299,0.001867
"{1, 22, 6, 29, 17, 20, 28, 15, 25, 12, 18, 8, 3, 9, 5, 27, 13, 10, 11, 26, 24, 21, 23, 14, 2, 4, 7, 30, 19, 16, 1}",4.781707,"{1, 22, 6, 29, 27, 13, 10, 11, 26, 24, 21, 23, 14, 2, 4, 7, 16, 30, 19, 15, 25, 12, 18, 8, 3, 9, 5, 28, 20, 17, 1}",4.913606,0.027584,0.002126
"{1, 23, 19, 14, 29, 18, 16, 22, 13, 9, 26, 6, 8, 15, 5, 12, 28, 20, 25, 4, 21, 7, 17, 27, 3, 10, 30, 24, 2, 11, 1}",4.550082,"{1, 23, 11, 2, 27, 17, 7, 21, 4, 25, 20, 28, 12, 5, 15, 8, 6, 9, 13, 26, 22, 16, 18, 29, 14, 19, 3, 10, 30, 24, 1}",4.682477,0.029097,0.002208
"{1, 3, 15, 23, 29, 12, 27, 22, 11, 18, 30, 7, 20, 21, 9, 14, 28, 8, 5, 6, 24, 16, 2, 19, 26, 4, 25, 17, 10, 13, 1}",4.494888,"{1, 13, 10, 17, 25, 4, 26, 19, 2, 16, 24, 6, 5, 8, 28, 14, 9, 21, 20, 7, 30, 18, 11, 22, 27, 12, 29, 23, 15, 3, 1}",4.494888,0.000000,0.001704
"{1, 29, 27, 5, 19, 9, 12, 11, 13, 18, 28, 26, 24, 15, 14, 17, 8, 3, 30, 6, 20, 21, 2, 23, 4, 22, 16, 25, 10, 7, 1}",4.242441,"{1, 7, 10, 19, 27, 29, 5, 9, 12, 11, 13, 18, 28, 26, 15, 14, 17, 8, 3, 24, 30, 6, 20, 21, 2, 23, 4, 22, 16, 25, 1}",4.375143,0.031279,0.002016
"{1, 23, 26, 17, 3, 27, 4, 16, 15, 13, 9, 11, 18, 30, 25, 22, 5, 6, 20, 28, 8, 29, 2, 24, 21, 10, 12, 7, 14, 19, 1}",4.841056,"{1, 23, 26, 17, 3, 27, 4, 16, 15, 13, 9, 11, 18, 30, 25, 5, 6, 20, 28, 22, 8, 29, 2, 24, 21, 10, 12, 7, 14, 19, 1}",4.994266,0.031648,0.001853
"{1, 26, 21, 18, 16, 29, 24, 17, 22, 12, 8, 30, 28, 14, 11, 3, 6, 15, 27, 20, 5, 10, 7, 25, 2, 4, 23, 19, 9, 13, 1}",4.337731,"{1, 5, 20, 27, 11, 3, 6, 15, 10, 7, 25, 2, 4, 13, 9, 23, 19, 24, 17, 29, 22, 12, 8, 30, 28, 14, 16, 18, 21, 26, 1}",4.533481,0.045127,0.001302
"{1, 22, 30, 7, 21, 4, 10, 16, 13, 12, 20, 19, 25, 5, 6, 28, 15, 3, 23, 11, 26, 27, 14, 9, 18, 8, 24, 29, 17, 2, 1}",4.768847,"{1, 22, 30, 7, 21, 4, 10, 16, 13, 12, 20, 19, 25, 5, 6, 28, 15, 3, 23, 11, 26, 27, 14, 9, 18, 8, 24, 29, 17, 2, 1}",4.768847,0.000000,0.000555
"{1, 2, 11, 15, 14, 16, 28, 23, 10, 8, 19, 21, 3, 4, 12, 5, 9, 20, 25, 7, 6, 26, 29, 17, 18, 22, 27, 24, 30, 13, 1}",4.474213,"{1, 2, 24, 11, 15, 14, 16, 28, 23, 10, 19, 21, 3, 4, 8, 27, 22, 18, 17, 29, 5, 12, 9, 20, 25, 7, 6, 26, 30, 13, 1}",4.801699,0.073194,0.001191
"{1, 15, 11, 7, 24, 25, 21, 26, 10, 9, 12, 23, 19, 6, 17, 3, 16, 29, 8, 18, 20, 14, 5, 13, 27, 28, 22, 30, 2, 4, 1}",4.135942,"{1, 15, 11, 7, 24, 21, 26, 10, 9, 12, 23, 19, 25, 6, 17, 3, 16, 29, 8, 18, 20, 14, 5, 13, 27, 28, 22, 30, 2, 4, 1}",4.314700,0.043221,0.001212
"{1, 23, 21, 3, 2, 12, 18, 19, 11, 20, 29, 6, 27, 8, 4, 28, 30, 24, 25, 16, 15, 9, 13, 14, 26, 7, 17, 5, 10, 22, 1}",5.153664,"{1, 22, 20, 11, 19, 18, 12, 2, 21, 3, 14, 13, 9, 15, 26, 16, 25, 24, 8, 6, 29, 27, 28, 4, 30, 5, 10, 17, 7, 23, 1}",5.748169,0.115356,0.002174
"{1, 22, 19, 30, 25, 11, 21, 12, 18, 24, 26, 3, 16, 7, 2, 8, 9, 5, 6, 20, 14, 29, 4, 27, 17, 13, 10, 15, 28, 23, 1}",4.485903,"{1, 23, 22, 19, 30, 12, 18, 21, 25, 11, 24, 26, 7, 2, 16, 3, 8, 9, 5, 6, 20, 14, 29, 4, 27, 17, 13, 10, 15, 28, 1}",4.529759,0.009776,0.001613
"{1, 9, 21, 28, 17, 13, 29, 22, 12, 11, 16, 19, 14, 8, 4, 7, 10, 3, 20, 27, 25, 18, 15, 5, 24, 2, 26, 30, 6, 23, 1}",4.712453,"{1, 9, 21, 28, 17, 13, 29, 22, 12, 11, 16, 19, 14, 8, 4, 7, 10, 3, 25, 20, 27, 18, 15, 5, 24, 2, 26, 30, 6, 23, 1}",4.746645,0.007256,0.002321
"{1, 10, 22, 27, 29, 30, 11, 14, 28, 26, 3, 21, 15, 25, 5, 16, 18, 19, 7, 23, 9, 8, 17, 20, 2, 24, 6, 4, 13, 12, 1}",4.896771,"{1, 12, 13, 4, 6, 24, 2, 20, 17, 8, 9, 23, 7, 19, 18, 16, 5, 25, 15, 3, 26, 28, 21, 14, 11, 30, 29, 27, 22, 10, 1}",4.911795,0.003068,0.001476
"{1, 13, 5, 4, 19, 17, 8, 27, 7, 22, 23, 9, 24, 26, 29, 18, 28, 2, 21, 11, 30, 16, 3, 14, 6, 10, 12, 20, 15, 25, 1}",4.233273,"{1, 13, 5, 4, 19, 17, 27, 8, 22, 23, 9, 24, 26, 7, 29, 18, 28, 2, 21, 11, 30, 16, 3, 20, 14, 6, 10, 12, 25, 15, 1}",4.402686,0.040019,0.002088
"{1, 5, 27, 14, 21, 6, 29, 22, 12, 23, 13, 30, 26, 8, 4, 18, 17, 16, 20, 7, 15, 25, 24, 10, 3, 11, 2, 19, 9, 28, 1}",4.439076,"{1, 5, 27, 14, 21, 6, 29, 22, 12, 23, 13, 30, 26, 8, 4, 18, 17, 16, 20, 7, 15, 25, 24, 10, 3, 11, 2, 19, 9, 28, 1}",4.439076,0.000000,0.002015
"{1, 17, 30, 14, 23, 11, 8, 19, 18, 26, 10, 5, 16, 13, 24, 2, 27, 20, 12, 9, 7, 25, 6, 3, 4, 29, 15, 28, 22, 21, 1}",4.850945,"{1, 17, 30, 14, 23, 8, 19, 18, 13, 24, 2, 26, 27, 20, 12, 25, 7, 6, 9, 29, 4, 3, 15, 28, 22, 16, 10, 5, 11, 21, 1}",5.224492,0.077005,0.002062
"{1, 13, 12, 6, 30, 22, 2, 16, 28, 4, 17, 23, 7, 25, 15, 29, 14, 9, 21, 5, 20, 24, 26, 19, 8, 3, 18, 27, 11, 10, 1}",4.126969,"{1, 22, 30, 6, 12, 13, 10, 11, 27, 18, 3, 8, 19, 26, 24, 20, 5, 9, 14, 21, 29, 15, 25, 7, 23, 17, 4, 28, 16, 2, 1}",4.289835,0.039464,0.000797
"{1, 25, 21, 16, 6, 13, 28, 23, 18, 9, 24, 29, 12, 22, 26, 20, 17, 5, 2, 15, 3, 8, 11, 27, 10, 7, 19, 4, 14, 30, 1}",4.315816,"{1, 25, 21, 16, 6, 13, 28, 23, 18, 9, 24, 29, 12, 22, 5, 2, 15, 17, 20, 26, 3, 8, 11, 27, 10, 7, 19, 4, 14, 30, 1}",4.353597,0.008754,0.001191
"{1, 13, 15, 18, 24, 29, 10, 2, 8, 16, 3, 23, 20, 27, 26, 28, 30, 14, 11, 21, 5, 19, 12, 4, 25, 7, 9, 6, 22, 17, 1}",4.084633,"{1, 17, 22, 6, 9, 7, 5, 21, 11, 14, 30, 28, 26, 27, 20, 23, 3, 16, 8, 2, 10, 29, 24, 18, 15, 13, 25, 4, 12, 19, 1}",4.453675,0.090349,0.001273
"{1, 15, 2, 3, 19, 11, 8, 25, 12, 28, 4, 18, 21, 14, 7, 22, 20, 9, 23, 24, 5, 6, 30, 27, 16, 13, 29, 10, 26, 17, 1}",4.544878,"{1, 15, 2, 3, 4, 18, 21, 14, 7, 22, 20, 23, 9, 24, 5, 6, 30, 27, 16, 13, 25, 8, 12, 28, 11, 19, 29, 10, 26, 17, 1}",4.687160,0.031306,0.000933
"{1, 16, 29, 14, 24, 6, 4, 19, 5, 23, 25, 9, 13, 22, 27, 15, 2, 18, 17, 8, 11, 26, 10, 20, 7, 28, 12, 30, 3, 21, 1}",5.180003,"{1, 16, 29, 14, 24, 26, 11, 6, 4, 8, 17, 19, 5, 2, 18, 22, 27, 15, 23, 25, 9, 13, 30, 21, 3, 12, 28, 7, 20, 10, 1}",5.381378,0.038876,0.002373
"{1, 18, 24, 2, 23, 21, 28, 22, 12, 8, 10, 6, 3, 26, 19, 7, 14, 25, 17, 11, 5, 29, 15, 27, 16, 30, 9, 4, 13, 20, 1}",4.751530,"{1, 18, 24, 22, 12, 28, 21, 8, 10, 6, 3, 19, 26, 25, 7, 14, 17, 11, 5, 29, 15, 27, 16, 30, 9, 4, 13, 23, 2, 20, 1}",4.868468,0.024611,0.001147
"{1, 28, 13, 16, 23, 8, 19, 30, 20, 15, 29, 5, 25, 6, 21, 3, 17, 4, 26, 22, 12, 9, 18, 24, 7, 10, 2, 11, 14, 27, 1}",4.217268,"{1, 28, 13, 16, 23, 8, 19, 20, 30, 25, 6, 21, 3, 17, 4, 26, 22, 12, 9, 18, 24, 7, 10, 2, 11, 5, 29, 15, 14, 27, 1}",4.453234,0.055952,0.002815
"{1, 27, 30, 10, 28, 2, 7, 19, 21, 8, 12, 11, 3, 29, 5, 14, 26, 17, 24, 6, 20, 15, 18, 25, 23, 9, 22, 4, 16, 13, 1}",4.257764,"{1, 13, 22, 9, 23, 4, 16, 15, 25, 18, 20, 6, 24, 17, 26, 14, 5, 29, 3, 11, 12, 8, 21, 19, 7, 2, 28, 10, 30, 27, 1}",4.277956,0.004742,0.001143
"{1, 29, 4, 6, 13, 3, 7, 18, 2, 5, 24, 21, 12, 22, 27, 8, 14, 17, 9, 19, 26, 20, 23, 30, 28, 25, 16, 10, 15, 11, 1}",4.733313,"{1, 29, 4, 3, 13, 6, 24, 21, 12, 22, 17, 9, 19, 26, 16, 15, 11, 10, 28, 30, 25, 20, 23, 14, 8, 27, 5, 2, 18, 7, 1}",5.277802,0.115033,0.002721
"{1, 8, 19, 27, 6, 5, 23, 7, 24, 25, 12, 3, 28, 17, 9, 13, 26, 29, 16, 18, 14, 11, 10, 4, 21, 2, 20, 22, 15, 30, 1}",4.869236,"{1, 8, 19, 27, 6, 5, 23, 7, 24, 25, 12, 3, 28, 17, 9, 13, 26, 29, 16, 18, 14, 11, 10, 2, 20, 4, 21, 30, 15, 22, 1}",5.087502,0.044825,0.002563
"{1, 6, 16, 30, 3, 9, 12, 25, 4, 13, 22, 29, 27, 19, 24, 28, 8, 10, 5, 11, 26, 20, 18, 15, 14, 2, 7, 21, 23, 17, 1}",4.462608,"{1, 17, 6, 16, 30, 3, 9, 13, 22, 29, 27, 19, 24, 28, 8, 10, 5, 11, 20, 18, 15, 14, 2, 26, 7, 21, 23, 4, 25, 12, 1}",4.626174,0.036652,0.002392
