optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 17, 15, 19, 5, 9, 4, 6, 16, 7, 2, 20, 11, 8, 18, 14, 10, 13, 12, 3, 1}",3.917590,"{1, 3, 12, 10, 13, 14, 5, 9, 7, 2, 18, 8, 11, 20, 6, 16, 4, 19, 15, 17, 1}",3.979460,0.015793,0.044146
"{1, 12, 5, 7, 2, 6, 8, 4, 10, 16, 9, 14, 15, 13, 18, 19, 17, 20, 11, 3, 1}",3.763766,"{1, 3, 11, 20, 17, 19, 18, 13, 15, 14, 9, 16, 10, 4, 8, 6, 2, 7, 5, 12, 1}",3.763766,0.000000,0.043976
"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,0.000000,0.044111
"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 4, 6, 10, 8, 5, 16, 9, 11, 20, 1}",3.972011,"{1, 18, 17, 7, 12, 15, 13, 2, 3, 6, 10, 8, 5, 16, 11, 20, 9, 4, 19, 14, 1}",4.031138,0.014886,0.043791
"{1, 9, 12, 14, 7, 16, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 8, 2, 1}",3.378244,"{1, 8, 20, 2, 3, 5, 4, 6, 19, 17, 10, 18, 15, 11, 13, 16, 7, 14, 12, 9, 1}",3.739488,0.106932,0.043821
"{1, 8, 5, 10, 14, 4, 2, 12, 13, 17, 7, 6, 3, 16, 15, 18, 11, 19, 9, 20, 1}",3.823393,"{1, 9, 19, 11, 18, 15, 16, 3, 6, 7, 17, 13, 12, 2, 4, 14, 5, 8, 10, 20, 1}",3.841684,0.004784,0.044241
"{1, 18, 10, 15, 4, 12, 14, 16, 7, 3, 19, 2, 8, 11, 6, 5, 13, 17, 9, 20, 1}",4.247882,"{1, 9, 10, 15, 4, 18, 3, 19, 2, 7, 16, 14, 12, 8, 11, 6, 5, 13, 17, 20, 1}",4.345746,0.023038,0.044172
"{1, 15, 7, 6, 10, 2, 11, 18, 20, 14, 17, 9, 12, 8, 5, 19, 3, 16, 4, 13, 1}",4.132210,"{1, 6, 10, 2, 11, 18, 20, 14, 13, 17, 9, 12, 8, 5, 19, 3, 16, 4, 15, 7, 1}",4.509887,0.091398,0.044056
"{1, 8, 19, 16, 15, 9, 3, 6, 7, 11, 5, 10, 4, 12, 13, 20, 17, 14, 18, 2, 1}",3.525685,"{1, 2, 18, 14, 17, 13, 12, 4, 10, 5, 11, 7, 6, 3, 9, 15, 16, 19, 8, 20, 1}",3.754251,0.064829,0.044008
"{1, 16, 17, 19, 12, 4, 3, 7, 11, 8, 10, 13, 5, 14, 20, 9, 2, 6, 18, 15, 1}",3.905710,"{1, 15, 18, 6, 2, 9, 20, 14, 5, 13, 10, 8, 11, 7, 3, 4, 12, 19, 17, 16, 1}",3.905710,0.000000,0.044179
"{1, 17, 13, 5, 15, 8, 12, 14, 10, 18, 7, 20, 2, 4, 19, 11, 3, 16, 6, 9, 1}",3.717619,"{1, 9, 6, 19, 11, 16, 3, 7, 18, 10, 20, 2, 14, 12, 4, 8, 15, 5, 13, 17, 1}",3.836329,0.031932,0.044137
"{1, 9, 17, 7, 16, 8, 3, 10, 15, 18, 11, 6, 20, 13, 2, 19, 12, 4, 5, 14, 1}",3.577664,"{1, 14, 5, 4, 12, 19, 2, 13, 20, 6, 18, 15, 10, 3, 8, 11, 16, 7, 17, 9, 1}",3.613245,0.009945,0.044057
"{1, 6, 13, 4, 20, 11, 10, 2, 8, 3, 19, 14, 7, 5, 12, 18, 9, 15, 16, 17, 1}",3.228782,"{1, 17, 16, 15, 9, 18, 12, 5, 7, 14, 19, 3, 8, 2, 11, 10, 20, 4, 13, 6, 1}",3.228195,-0.000182,0.044155
"{1, 7, 16, 5, 12, 6, 18, 9, 19, 10, 15, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.081142,"{1, 15, 10, 7, 16, 5, 12, 6, 18, 9, 19, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.189748,0.026612,0.044229
"{1, 20, 10, 16, 2, 7, 3, 4, 5, 14, 8, 12, 13, 18, 17, 6, 19, 9, 15, 11, 1}",3.664843,"{1, 11, 15, 9, 19, 6, 17, 18, 14, 8, 13, 12, 5, 4, 3, 7, 2, 16, 10, 20, 1}",3.671769,0.001890,0.044095
"{1, 7, 5, 15, 3, 17, 11, 8, 14, 18, 4, 10, 2, 16, 19, 13, 20, 6, 12, 9, 1}",3.952109,"{1, 7, 5, 15, 3, 11, 17, 8, 14, 18, 4, 10, 2, 16, 19, 13, 20, 6, 12, 9, 1}",3.950842,-0.000321,0.043989
"{1, 19, 5, 2, 3, 7, 16, 14, 4, 12, 10, 15, 18, 8, 11, 9, 17, 13, 20, 6, 1}",3.612699,"{1, 6, 20, 13, 17, 9, 11, 8, 18, 15, 10, 12, 4, 14, 16, 7, 3, 2, 5, 19, 1}",3.612699,0.000000,0.044199
"{1, 14, 3, 2, 4, 16, 12, 7, 8, 20, 10, 13, 9, 15, 6, 18, 17, 5, 19, 11, 1}",3.657365,"{1, 11, 19, 5, 17, 18, 6, 15, 9, 13, 10, 20, 8, 7, 12, 16, 2, 3, 14, 4, 1}",3.706690,0.013487,0.044125
"{1, 12, 4, 3, 9, 10, 15, 20, 5, 2, 16, 19, 18, 7, 13, 14, 17, 8, 6, 11, 1}",3.789079,"{1, 11, 6, 8, 17, 14, 13, 7, 18, 19, 16, 2, 5, 20, 15, 10, 9, 3, 4, 12, 1}",3.789078,0.000000,0.044311
"{1, 18, 4, 11, 3, 10, 16, 20, 7, 13, 19, 5, 9, 6, 12, 15, 2, 14, 17, 8, 1}",3.423435,"{1, 8, 17, 14, 6, 9, 12, 2, 15, 19, 5, 13, 7, 20, 16, 10, 3, 11, 4, 18, 1}",3.494547,0.020772,0.044322
"{1, 16, 17, 6, 2, 20, 7, 10, 13, 9, 18, 19, 3, 15, 8, 11, 12, 5, 14, 4, 1}",3.435892,"{1, 4, 14, 5, 3, 19, 18, 15, 12, 11, 8, 9, 13, 10, 7, 20, 2, 6, 17, 16, 1}",3.531840,0.027925,0.044160
"{1, 11, 3, 16, 4, 5, 13, 14, 10, 17, 7, 6, 18, 19, 2, 8, 15, 9, 12, 20, 1}",3.554346,"{1, 11, 3, 16, 4, 5, 10, 13, 14, 17, 7, 6, 18, 19, 2, 8, 15, 9, 12, 20, 1}",3.611883,0.016188,0.043952
"{1, 12, 3, 4, 7, 9, 19, 5, 15, 11, 2, 10, 18, 14, 17, 20, 13, 16, 8, 6, 1}",3.637127,"{1, 6, 8, 16, 13, 20, 17, 14, 18, 10, 2, 11, 15, 5, 19, 9, 7, 4, 3, 12, 1}",3.637127,0.000000,0.044127
"{1, 12, 3, 19, 18, 14, 8, 17, 4, 16, 11, 2, 7, 15, 13, 10, 9, 6, 5, 20, 1}",3.715292,"{1, 20, 5, 6, 9, 10, 13, 15, 7, 2, 11, 16, 4, 17, 8, 18, 19, 14, 3, 12, 1}",3.736352,0.005669,0.044262
"{1, 5, 9, 14, 15, 20, 11, 3, 4, 19, 18, 13, 2, 6, 16, 17, 12, 8, 10, 7, 1}",3.718493,"{1, 7, 10, 8, 12, 17, 16, 6, 2, 13, 18, 19, 3, 11, 4, 20, 15, 14, 9, 5, 1}",3.732899,0.003874,0.044074
"{1, 4, 9, 19, 11, 5, 13, 2, 12, 14, 16, 6, 20, 8, 10, 18, 7, 17, 15, 3, 1}",4.092515,"{1, 4, 3, 15, 10, 8, 20, 6, 16, 14, 12, 2, 7, 18, 17, 9, 19, 11, 13, 5, 1}",4.131854,0.009612,0.044094
"{1, 6, 18, 2, 13, 14, 17, 8, 4, 10, 12, 15, 19, 9, 20, 7, 16, 3, 5, 11, 1}",4.239973,"{1, 6, 18, 8, 17, 14, 13, 2, 5, 3, 16, 7, 20, 9, 19, 15, 12, 10, 4, 11, 1}",4.284232,0.010439,0.044576
"{1, 12, 5, 6, 2, 7, 13, 9, 17, 10, 19, 18, 14, 20, 11, 3, 16, 15, 8, 4, 1}",3.917912,"{1, 4, 8, 15, 11, 16, 3, 20, 10, 19, 14, 18, 17, 9, 13, 7, 2, 6, 5, 12, 1}",3.957174,0.010021,0.043999
"{1, 8, 9, 18, 6, 15, 7, 10, 4, 2, 19, 3, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.480888,"{1, 16, 14, 13, 17, 20, 12, 11, 5, 4, 3, 2, 19, 10, 7, 15, 6, 18, 9, 8, 1}",3.529098,0.013850,0.044033
"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,0.000000,0.043926
"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,0.000000,0.043982
"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,0.000000,0.043869
"{1, 5, 8, 20, 11, 15, 17, 3, 4, 2, 9, 6, 14, 16, 7, 12, 18, 19, 13, 10, 1}",4.088240,"{1, 10, 13, 19, 18, 12, 7, 16, 14, 6, 9, 2, 4, 3, 17, 15, 11, 20, 8, 5, 1}",4.088240,0.000000,0.044168
"{1, 3, 11, 16, 12, 4, 8, 15, 6, 2, 18, 13, 5, 14, 20, 7, 19, 17, 9, 10, 1}",3.250326,"{1, 10, 9, 17, 19, 7, 20, 14, 5, 13, 18, 2, 6, 15, 8, 4, 12, 16, 11, 3, 1}",3.250326,0.000000,0.043881
"{1, 18, 14, 11, 15, 10, 5, 7, 3, 19, 2, 4, 20, 6, 17, 12, 8, 9, 16, 13, 1}",4.137674,"{1, 13, 16, 9, 8, 12, 17, 6, 20, 4, 2, 19, 3, 7, 5, 10, 15, 11, 14, 18, 1}",4.137674,0.000000,0.044001
"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,0.000000,0.043993
"{1, 4, 5, 7, 20, 13, 18, 8, 2, 11, 6, 17, 12, 9, 16, 3, 15, 19, 10, 14, 1}",4.301407,"{1, 8, 14, 10, 19, 15, 3, 16, 9, 12, 2, 11, 17, 6, 18, 13, 20, 7, 5, 4, 1}",4.426516,0.029086,0.044107
"{1, 9, 3, 10, 16, 18, 4, 2, 6, 14, 5, 20, 11, 13, 17, 12, 15, 8, 19, 7, 1}",3.403972,"{1, 7, 19, 8, 15, 12, 17, 13, 11, 20, 5, 14, 6, 2, 4, 18, 16, 10, 3, 9, 1}",3.403972,0.000000,0.043876
"{1, 19, 12, 2, 18, 8, 4, 17, 13, 10, 16, 14, 11, 7, 20, 3, 15, 9, 5, 6, 1}",3.470567,"{1, 6, 19, 13, 17, 4, 8, 18, 2, 12, 9, 15, 5, 3, 20, 7, 11, 14, 16, 10, 1}",3.512074,0.011960,0.043957
"{1, 5, 20, 4, 11, 18, 3, 16, 8, 2, 13, 17, 10, 15, 14, 7, 6, 19, 12, 9, 1}",4.216718,"{1, 9, 12, 19, 6, 7, 14, 15, 10, 17, 13, 2, 8, 16, 3, 18, 11, 4, 20, 5, 1}",4.216718,0.000000,0.044112
"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,0.000000,0.044266
"{1, 2, 11, 18, 19, 13, 5, 12, 14, 9, 6, 8, 7, 15, 4, 3, 16, 17, 20, 10, 1}",3.732325,"{1, 10, 20, 17, 16, 3, 4, 15, 7, 8, 6, 9, 14, 12, 5, 13, 19, 18, 11, 2, 1}",3.732324,0.000000,0.044045
"{1, 2, 12, 5, 3, 10, 8, 11, 19, 15, 6, 4, 16, 13, 18, 17, 9, 14, 7, 20, 1}",4.003086,"{1, 12, 2, 9, 19, 15, 3, 5, 10, 8, 11, 6, 4, 16, 13, 18, 17, 14, 7, 20, 1}",4.343959,0.085153,0.044144
"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,0.000000,0.044346
"{1, 15, 7, 20, 5, 13, 19, 3, 2, 18, 8, 16, 12, 11, 10, 14, 6, 9, 4, 17, 1}",4.154757,"{1, 17, 4, 9, 6, 14, 10, 11, 12, 16, 8, 18, 2, 3, 19, 13, 5, 20, 7, 15, 1}",4.154757,0.000000,0.044008
"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.147906,"{1, 8, 3, 6, 11, 2, 10, 18, 15, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.157037,0.002201,0.044246
"{1, 18, 16, 7, 19, 12, 11, 14, 2, 13, 17, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.686344,"{1, 3, 20, 10, 6, 15, 9, 8, 5, 4, 17, 13, 2, 14, 11, 12, 19, 7, 16, 18, 1}",3.686344,0.000000,0.044088
"{1, 12, 18, 9, 8, 17, 2, 4, 15, 13, 5, 6, 10, 16, 20, 19, 14, 3, 7, 11, 1}",3.777447,"{1, 11, 3, 7, 12, 18, 9, 15, 8, 17, 4, 13, 5, 6, 10, 16, 20, 19, 14, 2, 1}",3.857911,0.021301,0.044132
"{1, 14, 10, 16, 6, 2, 8, 17, 15, 3, 9, 13, 7, 18, 4, 5, 11, 12, 19, 20, 1}",3.351056,"{1, 20, 19, 12, 11, 5, 4, 18, 7, 13, 9, 3, 15, 17, 8, 2, 6, 16, 10, 14, 1}",3.351056,0.000000,0.043960
"{1, 14, 15, 20, 8, 17, 2, 10, 3, 9, 18, 5, 11, 12, 19, 4, 6, 16, 7, 13, 1}",4.270245,"{1, 13, 7, 16, 6, 4, 19, 12, 11, 5, 18, 9, 3, 10, 2, 17, 8, 20, 15, 14, 1}",4.270245,0.000000,0.044123
"{1, 20, 16, 5, 8, 7, 10, 3, 9, 17, 15, 14, 6, 13, 18, 11, 2, 12, 4, 19, 1}",3.563065,"{1, 19, 4, 12, 2, 11, 18, 13, 6, 14, 15, 17, 9, 3, 10, 7, 8, 5, 16, 20, 1}",3.563065,0.000000,0.044081
"{1, 19, 4, 13, 6, 7, 10, 12, 18, 9, 8, 11, 17, 5, 2, 20, 15, 16, 3, 14, 1}",3.701882,"{1, 14, 3, 16, 15, 20, 2, 5, 17, 8, 9, 12, 10, 18, 11, 19, 4, 13, 6, 7, 1}",3.891630,0.051257,0.044011
"{1, 9, 17, 15, 4, 12, 16, 20, 19, 5, 2, 3, 14, 18, 8, 10, 13, 11, 7, 6, 1}",3.598574,"{1, 9, 17, 15, 4, 12, 16, 20, 19, 5, 2, 3, 14, 18, 8, 10, 13, 11, 7, 6, 1}",3.598574,0.000000,0.044004
"{1, 4, 3, 16, 8, 9, 17, 6, 13, 15, 14, 10, 12, 7, 11, 5, 18, 20, 19, 2, 1}",3.839532,"{1, 4, 3, 18, 16, 8, 9, 17, 6, 13, 15, 14, 10, 5, 12, 7, 11, 19, 20, 2, 1}",4.034074,0.050668,0.044533
"{1, 4, 19, 16, 8, 14, 11, 13, 20, 17, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436557,"{1, 4, 19, 16, 8, 14, 11, 13, 17, 20, 2, 10, 5, 7, 18, 9, 3, 12, 6, 15, 1}",3.492758,0.016354,0.043931
"{1, 18, 12, 3, 10, 8, 19, 20, 15, 17, 14, 9, 11, 16, 4, 5, 13, 7, 2, 6, 1}",3.750520,"{1, 18, 12, 3, 10, 8, 19, 15, 20, 16, 4, 5, 11, 9, 17, 14, 13, 7, 2, 6, 1}",3.760399,0.002634,0.044181
"{1, 2, 6, 15, 8, 19, 4, 9, 5, 7, 13, 12, 11, 10, 18, 16, 20, 17, 14, 3, 1}",4.354247,"{1, 3, 11, 12, 13, 10, 14, 17, 20, 16, 18, 7, 5, 9, 4, 19, 8, 15, 6, 2, 1}",4.375764,0.004942,0.044122
"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 18, 8, 19, 6, 4, 5, 1}",3.533118,"{1, 5, 6, 19, 8, 18, 13, 3, 17, 16, 12, 15, 9, 7, 11, 2, 20, 4, 14, 10, 1}",3.614375,0.022999,0.043967
"{1, 12, 4, 15, 19, 9, 7, 5, 10, 14, 8, 17, 6, 18, 2, 20, 13, 11, 3, 16, 1}",3.685374,"{1, 13, 20, 2, 18, 6, 17, 8, 14, 10, 5, 7, 9, 19, 15, 4, 3, 11, 16, 12, 1}",3.751050,0.017821,0.044110
"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 12, 4, 8, 15, 16, 17, 14, 5, 19, 1}",4.090497,"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 4, 8, 15, 16, 17, 14, 5, 19, 12, 1}",4.166976,0.018697,0.044197
"{1, 18, 6, 12, 20, 11, 19, 10, 16, 5, 7, 9, 8, 17, 14, 15, 2, 3, 4, 13, 1}",3.914022,"{1, 13, 4, 3, 2, 15, 14, 17, 8, 9, 7, 5, 16, 10, 19, 11, 20, 12, 6, 18, 1}",3.914022,0.000000,0.044010
"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 13, 8, 3, 16, 2, 15, 12, 9, 20, 1}",3.949596,"{1, 20, 9, 12, 15, 2, 16, 3, 8, 13, 6, 17, 14, 5, 7, 4, 19, 10, 18, 11, 1}",3.949596,0.000000,0.044084
"{1, 16, 18, 10, 17, 8, 13, 9, 20, 6, 3, 4, 14, 11, 12, 7, 15, 5, 2, 19, 1}",4.277833,"{1, 16, 18, 10, 17, 8, 13, 9, 4, 20, 6, 3, 5, 15, 14, 11, 12, 7, 2, 19, 1}",4.307726,0.006988,0.044111
"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,0.000000,0.044406
"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,0.000000,0.044169
"{1, 9, 13, 4, 18, 14, 7, 10, 8, 19, 12, 15, 2, 5, 3, 17, 20, 11, 16, 6, 1}",4.328794,"{1, 9, 13, 4, 18, 14, 10, 7, 8, 19, 12, 15, 2, 3, 17, 5, 20, 11, 16, 6, 1}",4.339094,0.002379,0.047660
"{1, 3, 13, 15, 16, 7, 6, 12, 11, 17, 9, 5, 20, 14, 4, 19, 18, 10, 2, 8, 1}",3.986992,"{1, 8, 2, 10, 18, 19, 4, 14, 20, 5, 9, 17, 7, 6, 11, 12, 16, 15, 13, 3, 1}",4.003103,0.004041,0.044218
"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,0.000000,0.044094
"{1, 17, 9, 6, 14, 16, 12, 7, 3, 11, 8, 5, 19, 20, 2, 10, 15, 13, 18, 4, 1}",3.955445,"{1, 4, 18, 15, 13, 10, 2, 20, 19, 5, 8, 11, 3, 7, 12, 16, 14, 6, 9, 17, 1}",3.948888,-0.001658,0.044133
"{1, 4, 2, 10, 7, 15, 17, 20, 5, 13, 14, 6, 19, 11, 8, 12, 18, 16, 3, 9, 1}",3.649782,"{1, 4, 2, 10, 19, 7, 15, 17, 20, 5, 13, 6, 14, 11, 8, 12, 18, 16, 3, 9, 1}",4.060393,0.112503,0.043953
"{1, 12, 9, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 14, 11, 7, 10, 2, 5, 3, 1}",3.859928,"{1, 3, 5, 2, 10, 7, 11, 14, 20, 6, 13, 17, 4, 19, 8, 15, 18, 16, 9, 12, 1}",3.892390,0.008410,0.044082
"{1, 6, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 17, 10, 14, 16, 1}",3.954786,"{1, 6, 10, 17, 14, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 16, 1}",4.074228,0.030202,0.044132
"{1, 2, 13, 8, 6, 16, 11, 19, 15, 4, 18, 10, 9, 20, 14, 17, 5, 3, 12, 7, 1}",3.904255,"{1, 8, 16, 11, 19, 4, 15, 3, 7, 12, 14, 5, 17, 20, 9, 10, 18, 6, 13, 2, 1}",4.142744,0.061084,0.044066
"{1, 4, 12, 2, 18, 10, 16, 9, 5, 3, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.698247,"{1, 4, 12, 2, 3, 18, 10, 16, 9, 5, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.724512,0.007102,0.044196
"{1, 16, 7, 2, 6, 17, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 1}",3.904875,"{1, 16, 7, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 6, 17, 2, 1}",3.934479,0.007581,0.044007
"{1, 7, 5, 18, 10, 20, 14, 6, 17, 16, 2, 13, 19, 8, 12, 9, 11, 15, 4, 3, 1}",3.469992,"{1, 3, 4, 15, 11, 9, 12, 8, 19, 13, 6, 14, 10, 20, 16, 2, 17, 18, 5, 7, 1}",3.593557,0.035610,0.044101
"{1, 13, 5, 16, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 19, 4, 11, 17, 6, 1}",4.090944,"{1, 16, 5, 13, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 4, 19, 11, 17, 6, 1}",4.243240,0.037228,0.043927
"{1, 12, 9, 4, 18, 13, 6, 5, 15, 14, 20, 10, 2, 16, 17, 3, 19, 8, 11, 7, 1}",4.848428,"{1, 7, 14, 15, 5, 6, 13, 9, 18, 4, 8, 19, 10, 20, 2, 3, 17, 16, 11, 12, 1}",5.268882,0.086720,0.044093
"{1, 13, 17, 7, 8, 2, 19, 11, 18, 5, 4, 20, 3, 15, 9, 10, 14, 12, 16, 6, 1}",3.883353,"{1, 13, 17, 8, 2, 19, 11, 18, 5, 4, 20, 7, 3, 15, 10, 9, 14, 12, 16, 6, 1}",3.988796,0.027152,0.044366
"{1, 15, 3, 6, 4, 5, 19, 9, 2, 12, 20, 16, 7, 10, 17, 11, 8, 18, 14, 13, 1}",4.179236,"{1, 13, 14, 18, 8, 11, 17, 10, 7, 16, 20, 12, 2, 9, 19, 5, 4, 6, 3, 15, 1}",4.179235,0.000000,0.044122
"{1, 11, 2, 17, 18, 14, 19, 10, 16, 9, 3, 5, 6, 4, 20, 12, 7, 8, 13, 15, 1}",3.949548,"{1, 15, 13, 2, 8, 7, 12, 20, 4, 6, 9, 5, 3, 16, 10, 19, 14, 18, 17, 11, 1}",4.224464,0.069607,0.044658
"{1, 9, 10, 3, 6, 11, 16, 19, 7, 2, 12, 20, 17, 4, 13, 18, 15, 8, 5, 14, 1}",4.165789,"{1, 14, 5, 8, 15, 18, 13, 4, 16, 19, 17, 20, 12, 7, 2, 6, 11, 3, 10, 9, 1}",4.177855,0.002897,0.044150
"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,0.000000,0.044254
"{1, 17, 19, 16, 10, 6, 4, 9, 2, 14, 15, 7, 3, 8, 12, 20, 18, 5, 13, 11, 1}",4.157921,"{1, 13, 18, 5, 17, 19, 16, 10, 14, 4, 6, 9, 2, 7, 3, 8, 12, 20, 15, 11, 1}",4.330547,0.041518,0.043950
"{1, 6, 16, 18, 20, 8, 10, 17, 5, 7, 9, 13, 19, 4, 3, 14, 2, 12, 15, 11, 1}",3.606881,"{1, 6, 16, 18, 20, 8, 10, 17, 5, 7, 9, 13, 19, 4, 3, 14, 2, 12, 15, 11, 1}",3.606881,0.000000,0.043881
"{1, 3, 15, 17, 18, 10, 20, 16, 2, 13, 8, 6, 7, 11, 4, 14, 5, 19, 12, 9, 1}",3.479337,"{1, 20, 10, 18, 17, 15, 3, 9, 12, 14, 4, 7, 6, 16, 2, 13, 8, 11, 19, 5, 1}",4.113745,0.182336,0.043995
"{1, 10, 8, 18, 11, 2, 16, 20, 7, 19, 15, 13, 3, 4, 14, 17, 9, 12, 5, 6, 1}",3.317775,"{1, 6, 5, 12, 17, 14, 9, 4, 3, 13, 15, 19, 7, 20, 16, 2, 11, 18, 8, 10, 1}",3.344511,0.008058,0.043795
"{1, 17, 4, 14, 13, 10, 19, 9, 16, 2, 7, 18, 5, 20, 11, 15, 6, 8, 12, 3, 1}",3.603932,"{1, 3, 12, 8, 6, 15, 11, 20, 5, 18, 7, 2, 16, 9, 19, 10, 13, 14, 4, 17, 1}",3.603931,0.000000,0.044036
"{1, 7, 17, 8, 6, 2, 15, 14, 3, 5, 11, 13, 19, 20, 16, 9, 12, 18, 10, 4, 1}",4.212119,"{1, 7, 17, 8, 6, 2, 14, 3, 5, 11, 13, 19, 20, 16, 9, 12, 18, 15, 10, 4, 1}",4.518363,0.072706,0.043887
"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 13, 9, 7, 15, 12, 8, 17, 10, 16, 5, 1}",3.782758,"{1, 4, 19, 5, 16, 10, 13, 9, 17, 8, 12, 15, 7, 6, 3, 2, 11, 20, 18, 14, 1}",3.815195,0.008575,0.043906
"{1, 9, 3, 8, 14, 6, 15, 18, 2, 13, 5, 4, 16, 12, 7, 10, 11, 17, 20, 19, 1}",4.268334,"{1, 9, 3, 8, 14, 18, 15, 2, 5, 4, 16, 13, 12, 7, 10, 11, 17, 20, 6, 19, 1}",4.368781,0.023533,0.043798
"{1, 9, 3, 16, 2, 11, 4, 17, 19, 10, 12, 7, 15, 8, 6, 13, 5, 20, 18, 14, 1}",4.200256,"{1, 5, 13, 6, 4, 17, 19, 8, 15, 7, 12, 10, 16, 2, 11, 20, 3, 9, 18, 14, 1}",4.331619,0.031275,0.044122
"{1, 13, 7, 16, 2, 20, 18, 3, 11, 4, 17, 9, 6, 10, 12, 19, 14, 15, 5, 8, 1}",3.967227,"{1, 13, 7, 16, 2, 20, 18, 3, 11, 4, 6, 10, 12, 9, 17, 19, 14, 15, 5, 8, 1}",3.988172,0.005279,0.044202
