optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 18, 5, 28, 30, 9, 2, 29, 21, 4, 13, 14, 22, 8, 20, 17, 6, 15, 11, 25, 7, 23, 10, 3, 27, 19, 26, 12, 24, 16, 1}",4.792366,"{1, 16, 24, 12, 11, 15, 6, 17, 20, 8, 22, 14, 13, 4, 21, 29, 2, 9, 28, 30, 5, 18, 26, 19, 3, 27, 10, 23, 7, 25, 1}",5.326703,0.111498,0.000106
"{1, 24, 28, 9, 21, 15, 30, 16, 13, 7, 20, 18, 12, 4, 8, 27, 6, 19, 3, 22, 10, 23, 29, 2, 17, 11, 14, 26, 5, 25, 1}",4.313951,"{1, 25, 5, 14, 26, 11, 17, 2, 29, 15, 30, 8, 4, 12, 18, 20, 13, 7, 16, 21, 9, 28, 24, 23, 10, 22, 3, 19, 6, 27, 1}",5.064722,0.174033,0.000101
"{1, 13, 21, 3, 9, 19, 8, 4, 5, 2, 6, 10, 14, 18, 23, 27, 25, 15, 28, 17, 7, 16, 11, 29, 12, 30, 20, 22, 24, 26, 1}",4.231344,"{1, 26, 24, 12, 22, 20, 30, 29, 25, 27, 23, 15, 16, 11, 7, 17, 28, 18, 2, 6, 10, 14, 5, 4, 8, 19, 9, 3, 13, 21, 1}",4.530700,0.070747,0.000101
"{1, 11, 20, 4, 8, 3, 30, 14, 25, 26, 6, 17, 22, 28, 24, 13, 27, 21, 18, 23, 9, 16, 29, 10, 5, 12, 2, 15, 19, 7, 1}",4.677393,"{1, 7, 19, 15, 2, 12, 5, 10, 16, 9, 29, 13, 24, 27, 21, 18, 23, 11, 20, 4, 8, 25, 26, 6, 17, 22, 28, 14, 3, 30, 1}",5.847942,0.250257,0.000101
"{1, 5, 30, 10, 22, 11, 7, 28, 8, 23, 3, 27, 9, 29, 2, 19, 12, 17, 25, 16, 14, 20, 24, 26, 13, 4, 6, 21, 15, 18, 1}",4.288325,"{1, 18, 15, 21, 6, 4, 13, 26, 24, 20, 19, 2, 29, 9, 27, 3, 23, 8, 28, 7, 22, 10, 30, 5, 11, 14, 16, 25, 17, 12, 1}",5.316002,0.239645,0.000101
"{1, 24, 15, 25, 7, 21, 8, 29, 28, 12, 19, 5, 10, 4, 13, 22, 20, 11, 23, 17, 14, 16, 2, 9, 26, 3, 6, 18, 30, 27, 1}",4.975356,"{1, 27, 30, 3, 26, 9, 2, 16, 14, 17, 23, 11, 20, 22, 13, 10, 5, 19, 8, 29, 28, 12, 7, 21, 24, 25, 15, 18, 6, 4, 1}",6.562983,0.319098,0.000106
"{1, 4, 15, 18, 28, 23, 20, 22, 17, 19, 10, 29, 8, 27, 3, 25, 14, 7, 13, 6, 30, 16, 21, 2, 26, 5, 24, 12, 9, 11, 1}",4.064656,"{1, 11, 9, 12, 24, 4, 18, 23, 20, 22, 28, 15, 5, 2, 21, 26, 16, 30, 6, 13, 7, 14, 25, 3, 27, 8, 29, 10, 19, 17, 1}",4.405689,0.083902,0.000101
"{1, 25, 18, 21, 23, 10, 5, 19, 29, 20, 14, 12, 13, 4, 8, 27, 28, 16, 9, 7, 26, 22, 24, 3, 17, 30, 2, 6, 15, 11, 1}",4.232587,"{1, 25, 11, 15, 6, 2, 17, 30, 3, 24, 22, 26, 7, 8, 4, 13, 12, 14, 20, 29, 19, 5, 23, 10, 21, 18, 9, 16, 28, 27, 1}",5.477429,0.294109,0.000101
"{1, 2, 27, 25, 13, 4, 11, 15, 6, 17, 3, 30, 21, 24, 18, 20, 5, 23, 26, 29, 10, 8, 19, 16, 14, 28, 22, 7, 12, 9, 1}",4.681345,"{1, 2, 9, 12, 7, 22, 28, 14, 16, 19, 8, 5, 18, 20, 3, 17, 6, 15, 11, 4, 13, 25, 27, 30, 21, 24, 23, 26, 10, 29, 1}",5.782222,0.235163,0.000100
"{1, 13, 5, 4, 23, 26, 19, 28, 22, 24, 8, 3, 15, 12, 20, 6, 18, 27, 21, 9, 29, 25, 16, 10, 11, 14, 30, 7, 2, 17, 1}",4.383067,"{1, 13, 5, 4, 23, 28, 22, 24, 8, 3, 15, 27, 21, 9, 29, 25, 16, 11, 30, 14, 7, 2, 17, 10, 18, 6, 20, 12, 26, 19, 1}",5.627564,0.283933,0.000101
"{1, 18, 3, 28, 30, 4, 7, 19, 23, 16, 26, 15, 29, 8, 22, 13, 14, 6, 12, 10, 20, 5, 27, 17, 25, 21, 2, 11, 9, 24, 1}",4.649432,"{1, 18, 22, 13, 14, 6, 12, 27, 5, 20, 10, 17, 21, 25, 2, 11, 9, 24, 3, 8, 7, 19, 16, 26, 15, 29, 23, 4, 30, 28, 1}",5.366301,0.154184,0.000124
"{1, 4, 3, 26, 16, 9, 24, 8, 27, 5, 17, 14, 13, 10, 30, 21, 20, 18, 29, 12, 6, 19, 25, 23, 11, 15, 28, 2, 22, 7, 1}",4.241190,"{1, 22, 7, 4, 3, 26, 8, 27, 5, 24, 9, 16, 17, 14, 13, 10, 30, 21, 20, 18, 19, 6, 23, 25, 11, 15, 12, 29, 28, 2, 1}",5.092568,0.200740,0.000101
"{1, 24, 27, 15, 23, 16, 13, 25, 8, 7, 30, 17, 19, 2, 9, 5, 29, 10, 22, 14, 26, 20, 6, 11, 21, 3, 4, 28, 12, 18, 1}",4.645688,"{1, 24, 18, 3, 4, 28, 12, 11, 6, 21, 16, 13, 25, 2, 9, 29, 5, 19, 17, 30, 7, 8, 23, 15, 27, 20, 26, 14, 22, 10, 1}",5.818588,0.252471,0.000101
"{1, 13, 12, 26, 21, 15, 14, 22, 17, 2, 29, 3, 16, 24, 20, 18, 27, 5, 10, 28, 11, 7, 19, 23, 4, 6, 8, 30, 9, 25, 1}",4.694831,"{1, 25, 9, 30, 8, 6, 4, 19, 23, 7, 28, 10, 5, 27, 18, 3, 16, 24, 20, 29, 2, 17, 22, 14, 15, 21, 26, 12, 13, 11, 1}",5.146381,0.096180,0.000101
"{1, 3, 17, 2, 7, 4, 26, 29, 21, 24, 16, 5, 27, 12, 28, 19, 30, 10, 9, 13, 22, 11, 15, 25, 6, 14, 20, 23, 18, 8, 1}",5.016053,"{1, 8, 18, 23, 16, 5, 24, 21, 29, 26, 4, 2, 7, 3, 17, 6, 14, 9, 13, 11, 22, 30, 10, 20, 27, 12, 19, 28, 15, 25, 1}",6.146939,0.225453,0.000101
"{1, 3, 22, 2, 4, 15, 18, 28, 24, 27, 13, 7, 10, 25, 9, 6, 20, 19, 11, 16, 12, 29, 23, 30, 14, 5, 17, 21, 8, 26, 1}",4.853999,"{1, 26, 3, 22, 2, 4, 15, 18, 28, 25, 9, 6, 19, 11, 16, 12, 29, 23, 30, 14, 20, 8, 21, 17, 5, 10, 7, 13, 27, 24, 1}",5.899252,0.215339,0.000105
"{1, 11, 29, 24, 8, 12, 30, 2, 18, 14, 25, 23, 6, 16, 21, 9, 28, 17, 26, 27, 22, 10, 15, 7, 3, 4, 19, 20, 5, 13, 1}",4.467791,"{1, 11, 29, 3, 4, 19, 20, 5, 13, 10, 15, 7, 24, 8, 12, 18, 14, 25, 23, 6, 16, 21, 9, 28, 17, 26, 27, 22, 2, 30, 1}",5.640089,0.262389,0.000101
"{1, 16, 27, 8, 28, 29, 23, 5, 13, 3, 6, 25, 17, 10, 18, 21, 26, 9, 7, 2, 14, 12, 24, 30, 11, 20, 22, 15, 4, 19, 1}",4.377729,"{1, 16, 27, 8, 28, 29, 23, 5, 13, 3, 21, 26, 9, 2, 7, 14, 12, 24, 30, 11, 22, 15, 4, 19, 20, 18, 10, 17, 25, 6, 1}",5.361212,0.224656,0.000100
"{1, 11, 7, 28, 25, 20, 29, 27, 4, 19, 2, 5, 16, 13, 26, 21, 14, 12, 15, 10, 30, 9, 6, 18, 8, 17, 22, 23, 24, 3, 1}",4.569855,"{1, 11, 7, 3, 24, 29, 20, 25, 28, 18, 6, 9, 10, 30, 15, 12, 14, 8, 17, 22, 23, 5, 2, 16, 13, 26, 21, 4, 27, 19, 1}",5.598546,0.225104,0.000101
"{1, 25, 11, 5, 18, 13, 16, 10, 21, 26, 20, 3, 24, 6, 12, 22, 19, 8, 4, 17, 29, 27, 14, 23, 9, 15, 28, 7, 2, 30, 1}",4.461197,"{1, 25, 11, 16, 13, 18, 5, 10, 30, 2, 22, 12, 6, 24, 8, 4, 29, 17, 27, 14, 23, 15, 9, 28, 7, 19, 3, 20, 26, 21, 1}",5.163797,0.157491,0.000101
"{1, 21, 6, 9, 11, 12, 5, 20, 18, 10, 27, 15, 23, 4, 3, 8, 24, 17, 19, 7, 30, 13, 25, 16, 2, 22, 26, 14, 29, 28, 1}",4.427247,"{1, 28, 29, 14, 22, 26, 7, 30, 19, 17, 24, 8, 3, 4, 15, 27, 10, 23, 18, 20, 6, 21, 9, 11, 12, 5, 2, 16, 25, 13, 1}",5.725718,0.293291,0.000105
"{1, 9, 21, 13, 15, 24, 18, 29, 6, 14, 12, 23, 8, 16, 28, 19, 7, 10, 2, 3, 30, 4, 25, 11, 22, 26, 5, 17, 27, 20, 1}",4.963027,"{1, 9, 20, 17, 5, 26, 27, 22, 21, 4, 25, 30, 3, 2, 10, 7, 19, 24, 15, 13, 18, 28, 16, 8, 23, 29, 6, 14, 12, 11, 1}",6.240108,0.257319,0.000101
"{1, 9, 24, 18, 7, 15, 25, 13, 12, 11, 3, 5, 8, 23, 6, 16, 14, 20, 2, 22, 4, 27, 26, 21, 29, 19, 17, 28, 30, 10, 1}",4.831158,"{1, 9, 10, 30, 28, 17, 19, 29, 21, 26, 27, 4, 20, 14, 16, 6, 23, 8, 5, 3, 11, 12, 13, 25, 15, 7, 18, 24, 2, 22, 1}",5.427573,0.123452,0.000101
"{1, 23, 15, 2, 21, 19, 9, 10, 7, 25, 16, 28, 26, 3, 22, 24, 20, 27, 8, 4, 29, 18, 14, 12, 11, 17, 5, 30, 6, 13, 1}",4.787608,"{1, 13, 6, 30, 5, 17, 11, 19, 21, 9, 10, 25, 7, 16, 28, 26, 3, 22, 20, 27, 8, 4, 29, 14, 12, 18, 23, 15, 2, 24, 1}",6.850076,0.430793,0.000101
"{1, 14, 26, 8, 18, 17, 20, 4, 6, 30, 21, 9, 25, 16, 19, 23, 27, 12, 28, 11, 15, 3, 10, 24, 5, 22, 2, 7, 13, 29, 1}",4.677519,"{1, 29, 13, 7, 2, 22, 5, 24, 10, 3, 15, 11, 28, 12, 27, 23, 19, 16, 25, 21, 30, 4, 20, 17, 18, 8, 26, 14, 9, 6, 1}",5.414906,0.157645,0.000101
"{1, 3, 30, 8, 14, 5, 25, 24, 10, 27, 28, 29, 7, 16, 11, 4, 26, 13, 23, 2, 12, 15, 22, 19, 21, 18, 9, 20, 6, 17, 1}",4.581440,"{1, 17, 6, 22, 15, 12, 2, 23, 13, 26, 7, 16, 11, 4, 29, 28, 27, 10, 24, 5, 25, 3, 30, 14, 8, 20, 9, 18, 19, 21, 1}",4.940645,0.078404,0.000105
"{1, 26, 6, 17, 5, 25, 16, 24, 4, 13, 15, 27, 18, 22, 2, 14, 10, 3, 21, 23, 12, 29, 30, 19, 20, 11, 9, 28, 8, 7, 1}",3.963241,"{1, 17, 5, 25, 24, 4, 13, 15, 22, 2, 8, 9, 11, 20, 28, 7, 6, 26, 16, 18, 27, 14, 10, 3, 21, 19, 30, 29, 12, 23, 1}",5.216348,0.316183,0.000101
"{1, 4, 13, 24, 11, 14, 23, 26, 18, 3, 9, 25, 2, 10, 21, 17, 28, 19, 30, 8, 20, 16, 22, 27, 12, 6, 5, 7, 15, 29, 1}",4.308383,"{1, 29, 4, 13, 10, 2, 21, 28, 17, 12, 27, 16, 20, 22, 8, 30, 19, 25, 9, 3, 18, 23, 26, 14, 11, 24, 15, 6, 5, 7, 1}",4.800488,0.114220,0.000102
"{1, 4, 27, 29, 17, 11, 2, 18, 25, 8, 12, 16, 28, 10, 15, 26, 3, 14, 6, 20, 9, 23, 7, 24, 22, 19, 5, 13, 30, 21, 1}",4.729212,"{1, 4, 27, 29, 21, 17, 11, 2, 25, 8, 18, 12, 16, 28, 10, 15, 26, 19, 13, 5, 3, 22, 24, 7, 23, 9, 20, 6, 14, 30, 1}",5.296558,0.119966,0.000101
"{1, 20, 24, 3, 11, 28, 2, 5, 29, 12, 30, 10, 4, 21, 13, 8, 16, 19, 15, 23, 7, 18, 17, 26, 27, 6, 22, 9, 14, 25, 1}",4.797334,"{1, 25, 14, 6, 22, 9, 27, 17, 18, 7, 23, 19, 15, 16, 8, 13, 21, 4, 10, 30, 12, 29, 5, 28, 2, 20, 24, 3, 11, 26, 1}",5.884511,0.226621,0.000102
"{1, 14, 19, 10, 18, 15, 17, 3, 5, 24, 9, 30, 22, 16, 8, 2, 28, 25, 11, 13, 27, 6, 29, 7, 21, 12, 23, 26, 4, 20, 1}",4.594403,"{1, 14, 19, 10, 18, 15, 21, 12, 23, 20, 4, 26, 11, 13, 27, 6, 29, 7, 17, 3, 5, 24, 22, 30, 9, 16, 8, 2, 28, 25, 1}",5.103009,0.110701,0.000126
"{1, 10, 18, 29, 3, 24, 13, 19, 15, 12, 20, 25, 17, 8, 28, 21, 6, 27, 26, 9, 5, 30, 7, 16, 22, 23, 14, 2, 4, 11, 1}",4.284638,"{1, 10, 29, 3, 24, 13, 19, 15, 26, 9, 27, 21, 6, 28, 8, 17, 25, 20, 12, 18, 11, 4, 2, 14, 23, 22, 16, 5, 7, 30, 1}",5.163277,0.205067,0.000101
"{1, 10, 16, 29, 28, 27, 24, 22, 25, 26, 9, 6, 20, 8, 12, 21, 2, 15, 19, 17, 3, 30, 7, 4, 14, 23, 13, 5, 11, 18, 1}",4.809903,"{1, 10, 16, 18, 11, 5, 13, 23, 7, 30, 3, 17, 19, 15, 2, 26, 9, 25, 22, 24, 27, 28, 29, 4, 14, 21, 12, 8, 6, 20, 1}",6.042340,0.256229,0.000102
"{1, 4, 13, 25, 10, 5, 9, 7, 3, 2, 19, 18, 8, 22, 26, 29, 20, 12, 21, 11, 15, 17, 27, 24, 30, 28, 23, 14, 6, 16, 1}",4.490107,"{1, 16, 4, 7, 2, 3, 18, 19, 9, 5, 13, 10, 25, 6, 23, 28, 30, 24, 27, 17, 15, 11, 21, 12, 20, 29, 26, 8, 22, 14, 1}",5.882842,0.310179,0.000101
"{1, 10, 26, 4, 19, 12, 24, 25, 18, 20, 17, 7, 5, 15, 23, 3, 30, 22, 6, 9, 29, 16, 28, 27, 21, 2, 13, 11, 8, 14, 1}",4.667757,"{1, 10, 26, 4, 19, 12, 24, 25, 18, 20, 17, 7, 5, 15, 23, 3, 30, 22, 6, 9, 29, 16, 28, 8, 11, 13, 27, 21, 2, 14, 1}",4.773906,0.022741,0.000101
"{1, 18, 29, 23, 12, 16, 7, 28, 10, 6, 26, 3, 22, 13, 19, 27, 20, 17, 8, 2, 30, 15, 11, 4, 5, 21, 25, 14, 9, 24, 1}",4.336560,"{1, 24, 9, 14, 25, 21, 4, 5, 11, 2, 8, 30, 15, 17, 27, 20, 19, 13, 3, 26, 6, 10, 7, 28, 16, 12, 23, 29, 18, 22, 1}",5.928232,0.367036,0.000106
"{1, 27, 16, 4, 19, 14, 24, 12, 8, 3, 26, 7, 13, 11, 20, 18, 5, 22, 9, 17, 25, 2, 29, 28, 21, 30, 15, 6, 23, 10, 1}",4.650249,"{1, 27, 19, 4, 16, 10, 6, 23, 15, 30, 21, 28, 29, 9, 5, 22, 17, 25, 2, 13, 11, 20, 18, 24, 12, 8, 3, 26, 7, 14, 1}",5.531080,0.189416,0.000121
"{1, 16, 8, 30, 6, 2, 28, 5, 26, 4, 19, 29, 11, 10, 3, 21, 12, 25, 15, 24, 17, 27, 18, 9, 23, 14, 22, 20, 7, 13, 1}",4.238815,"{1, 7, 20, 13, 16, 8, 30, 6, 10, 3, 21, 29, 11, 28, 5, 2, 19, 4, 26, 23, 22, 14, 9, 18, 27, 17, 24, 12, 15, 25, 1}",5.005285,0.180822,0.000101
"{1, 26, 18, 30, 24, 5, 16, 11, 17, 6, 19, 25, 2, 20, 12, 13, 23, 14, 15, 3, 28, 21, 27, 8, 10, 9, 7, 4, 29, 22, 1}",4.362355,"{1, 22, 29, 4, 7, 9, 10, 21, 27, 8, 28, 3, 15, 14, 11, 16, 5, 24, 30, 18, 26, 17, 6, 19, 25, 2, 20, 12, 13, 23, 1}",5.474645,0.254975,0.000101
"{1, 24, 14, 4, 11, 21, 27, 3, 7, 17, 22, 8, 30, 23, 6, 19, 29, 5, 12, 26, 15, 28, 2, 18, 10, 25, 9, 20, 16, 13, 1}",4.819483,"{1, 13, 20, 9, 10, 18, 25, 16, 2, 28, 15, 12, 5, 29, 24, 14, 4, 11, 21, 27, 3, 7, 17, 22, 8, 6, 19, 23, 30, 26, 1}",5.793119,0.202021,0.000102
"{1, 9, 6, 4, 2, 19, 17, 14, 22, 18, 13, 28, 25, 20, 30, 26, 12, 3, 29, 27, 7, 8, 5, 16, 24, 23, 11, 21, 10, 15, 1}",4.301159,"{1, 9, 2, 4, 6, 19, 17, 14, 22, 18, 13, 28, 25, 20, 30, 26, 12, 3, 11, 23, 24, 16, 5, 8, 7, 27, 29, 15, 21, 10, 1}",4.614328,0.072810,0.000106
"{1, 14, 7, 3, 25, 15, 20, 21, 28, 10, 12, 29, 22, 5, 6, 23, 27, 16, 18, 2, 17, 11, 9, 24, 26, 13, 4, 8, 30, 19, 1}",4.981443,"{1, 14, 7, 25, 3, 15, 20, 21, 28, 10, 12, 29, 22, 5, 6, 23, 27, 16, 18, 17, 2, 11, 9, 24, 19, 30, 8, 4, 13, 26, 1}",5.392918,0.082602,0.000102
"{1, 2, 17, 20, 29, 4, 19, 3, 15, 24, 28, 8, 14, 23, 26, 5, 25, 13, 7, 6, 9, 18, 16, 27, 10, 22, 21, 12, 30, 11, 1}",4.692651,"{1, 11, 30, 12, 21, 22, 10, 27, 16, 18, 9, 7, 6, 5, 26, 23, 14, 19, 3, 15, 24, 28, 8, 4, 29, 20, 17, 2, 25, 13, 1}",6.526175,0.390722,0.000101
"{1, 27, 24, 6, 7, 8, 14, 12, 21, 13, 23, 25, 30, 15, 3, 4, 5, 29, 20, 17, 26, 9, 19, 11, 10, 2, 18, 22, 28, 16, 1}",4.129481,"{1, 27, 24, 6, 7, 8, 14, 12, 21, 13, 23, 3, 15, 30, 25, 4, 5, 29, 17, 20, 11, 10, 2, 19, 9, 26, 16, 28, 22, 18, 1}",4.305118,0.042532,0.000102
"{1, 22, 2, 30, 9, 11, 15, 28, 20, 18, 25, 7, 12, 16, 5, 14, 26, 8, 27, 17, 10, 23, 3, 29, 19, 13, 6, 24, 21, 4, 1}",4.639825,"{1, 4, 21, 13, 19, 24, 6, 29, 3, 23, 10, 17, 8, 27, 28, 20, 18, 25, 7, 12, 16, 5, 14, 26, 15, 11, 9, 30, 2, 22, 1}",5.202025,0.121168,0.000101
"{1, 19, 9, 6, 18, 15, 28, 20, 24, 21, 17, 12, 14, 25, 11, 29, 10, 22, 5, 4, 2, 27, 23, 7, 16, 26, 8, 13, 3, 30, 1}",4.599861,"{1, 30, 3, 13, 8, 26, 16, 23, 7, 27, 2, 4, 5, 22, 29, 10, 18, 15, 6, 9, 19, 24, 20, 28, 17, 12, 25, 14, 11, 21, 1}",5.405046,0.175045,0.000105
"{1, 28, 14, 7, 13, 20, 8, 17, 24, 6, 9, 29, 2, 19, 16, 21, 22, 10, 26, 30, 27, 15, 3, 5, 18, 12, 23, 25, 4, 11, 1}",4.523210,"{1, 4, 11, 25, 23, 12, 3, 5, 18, 28, 14, 7, 13, 17, 24, 6, 9, 29, 2, 19, 16, 22, 21, 10, 26, 30, 27, 15, 20, 8, 1}",5.697327,0.259576,0.000101
"{1, 22, 28, 30, 2, 25, 26, 19, 12, 5, 13, 18, 7, 9, 20, 6, 16, 17, 23, 29, 15, 24, 21, 3, 10, 14, 27, 8, 11, 4, 1}",4.517362,"{1, 22, 28, 30, 26, 19, 12, 25, 2, 5, 9, 13, 18, 7, 6, 17, 23, 29, 15, 10, 3, 14, 27, 8, 4, 11, 21, 24, 20, 16, 1}",6.098535,0.350021,0.000101
"{1, 21, 16, 19, 15, 23, 24, 12, 2, 25, 30, 22, 3, 5, 4, 6, 27, 28, 7, 14, 29, 11, 17, 9, 20, 8, 26, 10, 13, 18, 1}",4.087221,"{1, 18, 13, 10, 26, 8, 20, 9, 17, 11, 29, 7, 14, 28, 27, 6, 4, 3, 5, 22, 30, 25, 2, 12, 24, 23, 15, 19, 16, 21, 1}",4.185025,0.023929,0.000100
"{1, 9, 14, 19, 15, 18, 23, 16, 8, 21, 6, 20, 28, 4, 10, 25, 7, 17, 26, 22, 3, 2, 29, 12, 27, 24, 5, 11, 30, 13, 1}",4.682025,"{1, 13, 9, 14, 15, 19, 18, 16, 8, 21, 23, 17, 7, 25, 4, 28, 20, 6, 26, 22, 12, 27, 24, 5, 11, 30, 29, 3, 2, 10, 1}",5.939088,0.268487,0.000131
"{1, 22, 2, 26, 23, 24, 4, 13, 11, 15, 16, 27, 28, 3, 5, 10, 21, 25, 6, 9, 18, 29, 17, 8, 14, 20, 7, 30, 12, 19, 1}",4.704653,"{1, 22, 2, 26, 23, 24, 28, 27, 16, 10, 5, 3, 12, 30, 7, 21, 25, 6, 9, 18, 17, 8, 14, 29, 15, 4, 11, 13, 19, 20, 1}",6.187662,0.315222,0.000100
"{1, 18, 19, 17, 29, 9, 10, 25, 20, 27, 12, 13, 24, 28, 15, 14, 3, 7, 5, 2, 11, 8, 6, 16, 26, 22, 4, 30, 21, 23, 1}",4.327699,"{1, 18, 19, 9, 10, 25, 20, 27, 24, 13, 12, 17, 29, 30, 21, 23, 4, 22, 26, 16, 6, 11, 2, 5, 7, 3, 14, 15, 28, 8, 1}",5.936955,0.371850,0.000101
"{1, 6, 26, 11, 19, 2, 17, 23, 25, 4, 7, 8, 22, 16, 21, 12, 14, 30, 18, 5, 3, 28, 27, 15, 20, 24, 29, 10, 9, 13, 1}",4.721986,"{1, 13, 26, 11, 19, 25, 4, 23, 17, 7, 8, 22, 16, 21, 12, 14, 5, 3, 28, 27, 15, 20, 24, 29, 10, 9, 18, 30, 6, 2, 1}",6.035624,0.278196,0.000101
"{1, 21, 26, 9, 8, 28, 12, 10, 7, 23, 13, 19, 29, 30, 2, 4, 6, 24, 27, 17, 18, 25, 16, 14, 20, 22, 5, 15, 11, 3, 1}",4.286074,"{1, 3, 26, 21, 9, 8, 28, 12, 10, 19, 13, 29, 30, 2, 23, 7, 17, 18, 25, 16, 14, 20, 22, 15, 5, 11, 27, 6, 4, 24, 1}",5.561968,0.297684,0.000101
"{1, 28, 18, 16, 29, 13, 12, 8, 10, 26, 23, 19, 9, 30, 6, 22, 2, 4, 15, 5, 20, 14, 24, 25, 11, 7, 3, 21, 17, 27, 1}",4.770810,"{1, 28, 29, 13, 12, 8, 9, 19, 23, 26, 10, 6, 30, 2, 22, 4, 15, 5, 20, 3, 21, 17, 27, 7, 25, 11, 24, 14, 18, 16, 1}",5.703345,0.195467,0.000100
"{1, 3, 7, 11, 16, 30, 25, 17, 6, 27, 15, 2, 14, 22, 5, 19, 10, 24, 8, 18, 21, 12, 29, 4, 23, 20, 13, 9, 26, 28, 1}",4.693676,"{1, 3, 7, 27, 6, 17, 14, 2, 15, 20, 23, 29, 4, 13, 9, 26, 28, 11, 16, 30, 25, 5, 19, 10, 24, 8, 18, 21, 12, 22, 1}",5.529458,0.178065,0.000101
"{1, 22, 15, 9, 8, 27, 30, 4, 24, 20, 14, 25, 26, 7, 23, 28, 16, 12, 19, 6, 10, 13, 3, 29, 18, 21, 11, 17, 5, 2, 1}",4.319371,"{1, 2, 5, 22, 15, 8, 9, 27, 30, 4, 24, 20, 14, 26, 25, 7, 28, 16, 23, 12, 6, 10, 13, 3, 29, 18, 21, 11, 17, 19, 1}",5.234454,0.211856,0.000101
"{1, 11, 5, 8, 23, 2, 9, 26, 3, 15, 6, 24, 4, 17, 10, 16, 18, 29, 21, 30, 12, 22, 25, 13, 14, 27, 20, 19, 7, 28, 1}",4.343115,"{1, 11, 5, 8, 23, 2, 28, 7, 19, 25, 20, 27, 14, 13, 10, 16, 18, 29, 17, 4, 24, 6, 15, 3, 26, 9, 22, 12, 30, 21, 1}",5.262439,0.211674,0.000102
"{1, 19, 14, 22, 2, 11, 29, 21, 24, 16, 25, 6, 17, 9, 13, 5, 15, 26, 8, 4, 12, 18, 20, 10, 28, 30, 23, 3, 27, 7, 1}",4.954689,"{1, 14, 22, 2, 11, 3, 27, 7, 23, 30, 28, 10, 20, 18, 12, 4, 8, 26, 5, 15, 13, 9, 17, 6, 25, 16, 24, 21, 29, 19, 1}",5.217796,0.053103,0.000101
"{1, 5, 17, 14, 27, 9, 12, 13, 4, 28, 15, 7, 20, 24, 6, 23, 22, 26, 2, 16, 8, 29, 30, 19, 10, 25, 21, 11, 3, 18, 1}",4.315609,"{1, 12, 9, 14, 17, 5, 19, 10, 25, 21, 11, 3, 18, 13, 4, 28, 15, 24, 20, 7, 27, 6, 22, 23, 26, 2, 16, 8, 29, 30, 1}",4.917361,0.139436,0.000101
"{1, 6, 12, 24, 23, 25, 27, 19, 2, 17, 26, 21, 9, 18, 28, 7, 3, 14, 11, 4, 8, 5, 29, 30, 16, 13, 15, 22, 20, 10, 1}",4.815601,"{1, 10, 6, 12, 24, 23, 20, 22, 15, 25, 27, 2, 19, 17, 26, 9, 18, 21, 28, 3, 7, 8, 29, 5, 30, 16, 4, 14, 11, 13, 1}",5.873845,0.219753,0.000101
"{1, 28, 5, 3, 26, 21, 16, 2, 9, 17, 13, 4, 24, 8, 12, 11, 25, 10, 30, 6, 20, 18, 27, 23, 19, 7, 14, 29, 15, 22, 1}",4.202777,"{1, 22, 15, 29, 14, 7, 19, 23, 27, 18, 20, 30, 10, 6, 12, 8, 24, 11, 25, 2, 9, 16, 21, 26, 3, 5, 28, 17, 13, 4, 1}",6.164893,0.466862,0.000101
"{1, 2, 30, 9, 3, 24, 16, 19, 13, 25, 22, 8, 28, 5, 27, 14, 4, 29, 17, 15, 10, 23, 12, 18, 7, 6, 26, 20, 11, 21, 1}",4.291416,"{1, 2, 21, 11, 20, 26, 6, 7, 18, 23, 12, 10, 15, 17, 29, 4, 27, 14, 5, 28, 8, 22, 25, 13, 19, 16, 24, 9, 30, 3, 1}",4.421488,0.030310,0.000100
"{1, 15, 8, 18, 29, 22, 3, 19, 25, 10, 13, 7, 2, 4, 20, 12, 24, 11, 28, 21, 27, 30, 16, 14, 9, 6, 17, 26, 23, 5, 1}",5.003005,"{1, 15, 8, 5, 23, 26, 17, 6, 9, 14, 30, 16, 20, 12, 24, 11, 28, 21, 27, 4, 7, 10, 13, 25, 22, 29, 18, 19, 3, 2, 1}",6.507057,0.300630,0.000101
"{1, 8, 26, 14, 2, 20, 27, 7, 18, 25, 17, 5, 30, 29, 3, 11, 10, 19, 9, 15, 22, 28, 12, 16, 21, 4, 23, 13, 6, 24, 1}",5.015356,"{1, 8, 24, 26, 14, 2, 20, 27, 18, 7, 25, 17, 5, 30, 29, 3, 11, 10, 19, 9, 15, 23, 13, 4, 21, 22, 28, 12, 16, 6, 1}",5.514278,0.099479,0.000111
"{1, 7, 16, 17, 3, 12, 6, 30, 23, 15, 5, 22, 8, 27, 25, 9, 2, 14, 11, 29, 26, 21, 13, 19, 4, 18, 24, 10, 28, 20, 1}",3.955000,"{1, 20, 28, 10, 18, 4, 24, 11, 29, 19, 13, 26, 21, 14, 23, 30, 6, 12, 17, 3, 16, 7, 15, 22, 5, 8, 9, 27, 25, 2, 1}",4.986414,0.260788,0.000101
