optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 25, 27, 4, 19, 28, 18, 14, 6, 12, 15, 7, 11, 24, 29, 16, 26, 30, 9, 5, 22, 3, 20, 8, 17, 2, 13, 23, 21, 10, 1}",4.916356,"{1, 18, 28, 19, 4, 27, 26, 16, 29, 23, 21, 10, 6, 15, 8, 17, 20, 3, 22, 30, 9, 5, 24, 11, 7, 2, 13, 12, 14, 25, 1}",6.287678,0.278931,0.000333
"{1, 4, 7, 12, 11, 2, 18, 9, 22, 27, 28, 20, 8, 29, 25, 26, 19, 5, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 23, 21, 1}",3.958541,"{1, 21, 10, 30, 3, 14, 17, 13, 15, 16, 24, 23, 6, 5, 29, 25, 26, 8, 19, 20, 28, 27, 7, 22, 9, 2, 18, 11, 12, 4, 1}",5.034753,0.271871,0.000329
"{1, 25, 17, 6, 19, 20, 15, 3, 4, 11, 24, 22, 23, 27, 28, 13, 8, 18, 9, 12, 29, 14, 10, 5, 16, 21, 2, 7, 26, 30, 1}",5.289241,"{1, 30, 26, 7, 14, 29, 12, 28, 13, 22, 8, 18, 9, 10, 5, 21, 2, 16, 11, 3, 24, 23, 27, 17, 6, 19, 20, 15, 4, 25, 1}",6.483074,0.225710,0.000320
"{1, 7, 28, 17, 14, 3, 6, 15, 5, 19, 27, 26, 24, 13, 2, 10, 29, 25, 21, 8, 20, 4, 11, 9, 18, 22, 23, 12, 16, 30, 1}",4.547805,"{1, 16, 12, 22, 23, 9, 18, 14, 29, 25, 5, 19, 27, 26, 24, 13, 2, 10, 21, 11, 20, 4, 8, 15, 6, 3, 17, 28, 7, 30, 1}",5.358910,0.178351,0.000323
"{1, 14, 22, 28, 8, 18, 2, 24, 19, 12, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 10, 6, 11, 5, 13, 4, 7, 30, 16, 27, 1}",4.638048,"{1, 22, 28, 8, 18, 2, 24, 19, 12, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 16, 30, 7, 4, 13, 5, 11, 6, 10, 14, 27, 1}",5.077549,0.094760,0.000324
"{1, 29, 9, 8, 22, 2, 6, 26, 12, 16, 10, 17, 15, 28, 21, 25, 19, 5, 27, 13, 30, 7, 18, 14, 4, 23, 20, 11, 3, 24, 1}",4.284010,"{1, 29, 24, 20, 3, 11, 23, 4, 14, 18, 7, 30, 13, 27, 21, 28, 15, 17, 25, 5, 19, 6, 16, 12, 10, 26, 2, 22, 8, 9, 1}",4.756116,0.110202,0.000321
"{1, 7, 28, 4, 10, 19, 29, 5, 12, 25, 24, 8, 16, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 6, 18, 23, 11, 3, 30, 1}",4.316701,"{1, 30, 3, 11, 14, 26, 18, 6, 23, 29, 19, 8, 24, 5, 25, 12, 21, 13, 20, 22, 27, 15, 9, 2, 17, 16, 10, 4, 28, 7, 1}",4.891177,0.133082,0.000322
"{1, 28, 16, 23, 30, 22, 24, 3, 21, 5, 14, 10, 12, 17, 7, 8, 6, 2, 11, 20, 9, 15, 19, 18, 13, 29, 25, 4, 26, 27, 1}",4.732084,"{1, 28, 23, 16, 30, 22, 24, 3, 21, 5, 14, 10, 12, 17, 20, 11, 8, 2, 6, 7, 9, 15, 19, 29, 18, 13, 25, 26, 4, 27, 1}",4.987759,0.054030,0.000324
"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 18, 7, 25, 10, 1}",4.975363,"{1, 12, 14, 13, 28, 26, 11, 20, 21, 19, 27, 6, 17, 8, 30, 5, 23, 16, 4, 3, 24, 2, 9, 15, 22, 29, 18, 7, 25, 10, 1}",6.176184,0.241353,0.000327
"{1, 19, 28, 2, 27, 4, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 14, 23, 7, 26, 9, 6, 8, 21, 20, 13, 5, 3, 25, 24, 1}",4.471961,"{1, 24, 25, 3, 5, 4, 10, 30, 16, 15, 22, 11, 12, 18, 17, 29, 21, 20, 13, 6, 8, 9, 26, 7, 23, 14, 27, 2, 28, 19, 1}",6.406830,0.432667,0.000351
"{1, 24, 22, 30, 6, 16, 5, 25, 3, 2, 7, 8, 21, 23, 17, 26, 11, 19, 29, 9, 15, 18, 4, 20, 12, 13, 28, 27, 10, 14, 1}",4.494298,"{1, 14, 10, 27, 28, 13, 20, 12, 4, 18, 15, 29, 9, 19, 26, 11, 21, 17, 23, 8, 7, 2, 3, 25, 5, 16, 6, 30, 22, 24, 1}",4.783583,0.064367,0.000330
"{1, 17, 24, 14, 30, 19, 5, 9, 25, 8, 21, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 11, 12, 15, 28, 3, 23, 26, 10, 1}",4.662423,"{1, 10, 26, 17, 24, 14, 30, 19, 5, 25, 9, 8, 23, 16, 20, 6, 29, 7, 2, 18, 22, 11, 12, 28, 15, 3, 13, 27, 4, 21, 1}",5.917316,0.269150,0.000328
"{1, 6, 25, 24, 30, 22, 27, 3, 18, 9, 15, 2, 23, 28, 4, 21, 13, 26, 11, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 1}",4.890900,"{1, 16, 8, 5, 14, 7, 20, 10, 19, 29, 12, 21, 17, 11, 26, 13, 4, 28, 23, 2, 15, 18, 9, 3, 27, 22, 30, 24, 25, 6, 1}",5.138447,0.050614,0.000322
"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,"{1, 25, 24, 5, 27, 28, 29, 21, 17, 13, 10, 6, 2, 23, 9, 14, 12, 15, 7, 8, 3, 20, 22, 30, 19, 11, 18, 4, 16, 26, 1}",5.721249,0.276239,0.000320
"{1, 3, 24, 15, 18, 30, 16, 4, 29, 5, 6, 8, 7, 23, 14, 13, 27, 9, 22, 26, 19, 28, 12, 17, 21, 20, 2, 25, 10, 11, 1}",4.425303,"{1, 11, 10, 28, 16, 19, 26, 17, 21, 2, 20, 12, 25, 22, 9, 8, 23, 14, 13, 27, 7, 6, 5, 29, 4, 30, 18, 15, 24, 3, 1}",5.403452,0.221035,0.000326
"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 11, 22, 30, 15, 8, 19, 24, 7, 9, 4, 21, 29, 5, 18, 17, 1}",4.519852,"{1, 16, 23, 21, 7, 4, 9, 24, 19, 8, 15, 30, 28, 27, 10, 26, 12, 13, 20, 25, 3, 6, 2, 14, 22, 11, 29, 5, 18, 17, 1}",5.705085,0.262228,0.000364
"{1, 4, 9, 18, 27, 7, 5, 2, 8, 30, 13, 11, 6, 26, 16, 29, 17, 25, 19, 28, 21, 15, 20, 24, 22, 3, 14, 12, 23, 10, 1}",4.882242,"{1, 10, 23, 12, 3, 22, 14, 24, 20, 15, 19, 28, 21, 25, 17, 29, 16, 26, 11, 6, 13, 30, 2, 8, 5, 7, 27, 18, 9, 4, 1}",5.103664,0.045352,0.000357
"{1, 24, 5, 20, 12, 16, 28, 4, 22, 21, 6, 29, 8, 10, 15, 25, 13, 26, 18, 9, 27, 3, 30, 2, 7, 14, 23, 19, 11, 17, 1}",4.308787,"{1, 19, 11, 14, 7, 2, 23, 3, 25, 15, 10, 13, 8, 29, 4, 22, 28, 12, 20, 24, 5, 16, 6, 21, 18, 26, 9, 27, 30, 17, 1}",5.666615,0.315130,0.000387
"{1, 28, 29, 19, 4, 2, 22, 5, 11, 14, 27, 6, 12, 17, 18, 20, 10, 30, 26, 16, 3, 25, 21, 8, 13, 9, 23, 24, 7, 15, 1}",4.905760,"{1, 15, 7, 24, 23, 16, 29, 28, 9, 13, 8, 21, 3, 25, 26, 30, 10, 20, 18, 17, 12, 27, 6, 4, 19, 2, 22, 5, 14, 11, 1}",6.025194,0.228188,0.000362
"{1, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 15, 6, 7, 4, 1}",4.258828,"{1, 7, 4, 6, 15, 28, 11, 25, 14, 27, 10, 5, 13, 12, 30, 17, 26, 24, 21, 23, 20, 3, 22, 16, 29, 18, 9, 8, 19, 2, 1}",4.820817,0.131959,0.000324
"{1, 4, 15, 28, 7, 3, 30, 29, 2, 17, 12, 22, 11, 21, 5, 14, 10, 20, 19, 16, 23, 8, 27, 13, 25, 24, 26, 6, 18, 9, 1}",4.692586,"{1, 4, 28, 15, 7, 9, 26, 18, 6, 24, 25, 13, 23, 20, 10, 19, 5, 14, 16, 8, 27, 30, 29, 2, 17, 21, 11, 22, 12, 3, 1}",5.705913,0.215942,0.000324
"{1, 6, 2, 28, 23, 29, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 21, 15, 5, 18, 14, 20, 26, 9, 24, 19, 25, 22, 1}",4.891656,"{1, 26, 27, 23, 28, 29, 17, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 21, 15, 5, 18, 20, 14, 22, 24, 25, 19, 9, 6, 2, 1}",5.519745,0.128400,0.000323
"{1, 8, 3, 30, 19, 4, 23, 24, 14, 12, 20, 22, 9, 17, 13, 18, 25, 2, 10, 6, 21, 26, 27, 5, 16, 29, 28, 7, 11, 15, 1}",4.512739,"{1, 16, 29, 28, 11, 7, 5, 26, 22, 20, 12, 9, 17, 13, 25, 2, 18, 21, 6, 10, 27, 14, 24, 23, 4, 19, 30, 3, 15, 8, 1}",5.560365,0.232149,0.000326
"{1, 10, 4, 23, 6, 24, 15, 8, 3, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 5, 25, 20, 29, 19, 18, 11, 7, 12, 1}",4.230887,"{1, 23, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 10, 4, 3, 6, 15, 8, 24, 29, 25, 5, 20, 19, 18, 11, 7, 12, 1}",5.093457,0.203875,0.000317
"{1, 23, 7, 8, 28, 13, 2, 11, 12, 26, 18, 9, 6, 29, 4, 16, 10, 15, 25, 24, 5, 20, 22, 14, 21, 17, 30, 19, 27, 3, 1}",4.313591,"{1, 23, 7, 11, 8, 28, 13, 2, 12, 26, 18, 9, 29, 4, 21, 14, 22, 20, 24, 5, 25, 15, 10, 16, 6, 17, 30, 19, 27, 3, 1}",4.751576,0.101536,0.000320
"{1, 15, 26, 27, 12, 6, 17, 4, 5, 30, 22, 9, 29, 18, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 1}",4.476424,"{1, 26, 27, 18, 29, 9, 22, 30, 4, 5, 7, 24, 21, 28, 19, 11, 16, 20, 23, 3, 2, 14, 13, 25, 8, 10, 12, 6, 17, 15, 1}",5.095881,0.138382,0.000321
"{1, 26, 23, 4, 17, 7, 21, 20, 5, 2, 11, 25, 16, 9, 27, 6, 10, 15, 22, 3, 12, 24, 14, 8, 13, 30, 29, 28, 18, 19, 1}",4.653833,"{1, 23, 4, 17, 26, 7, 21, 20, 27, 9, 11, 5, 2, 25, 16, 22, 6, 10, 15, 3, 24, 12, 14, 13, 8, 30, 29, 28, 18, 19, 1}",5.194886,0.116260,0.000336
"{1, 29, 6, 8, 10, 30, 25, 15, 14, 18, 3, 5, 28, 24, 17, 19, 16, 21, 9, 7, 20, 11, 13, 23, 22, 26, 2, 27, 12, 4, 1}",4.347039,"{1, 6, 29, 19, 17, 11, 20, 7, 9, 21, 16, 24, 28, 5, 3, 18, 14, 25, 15, 27, 2, 23, 13, 22, 26, 12, 4, 30, 10, 8, 1}",4.912832,0.130156,0.000315
"{1, 5, 26, 19, 10, 9, 28, 14, 22, 16, 13, 3, 24, 2, 15, 20, 29, 7, 30, 17, 23, 12, 4, 11, 21, 8, 6, 25, 18, 27, 1}",4.497025,"{1, 26, 25, 27, 18, 23, 12, 11, 4, 17, 21, 8, 6, 30, 10, 19, 7, 29, 20, 24, 15, 2, 3, 22, 13, 16, 14, 28, 9, 5, 1}",5.622160,0.250196,0.000323
"{1, 2, 24, 12, 20, 28, 10, 23, 17, 8, 25, 6, 27, 18, 9, 13, 11, 29, 21, 30, 26, 3, 19, 22, 15, 16, 14, 4, 7, 5, 1}",4.935615,"{1, 2, 16, 15, 24, 12, 20, 28, 10, 23, 17, 8, 25, 27, 6, 18, 21, 9, 13, 11, 29, 30, 26, 3, 19, 22, 7, 4, 14, 5, 1}",5.162921,0.046054,0.000330
"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 26, 24, 2, 19, 17, 21, 5, 4, 11, 7, 20, 29, 16, 15, 28, 23, 3, 10, 14, 6, 1}",4.379080,"{1, 18, 22, 25, 27, 21, 17, 23, 3, 28, 16, 15, 29, 7, 20, 11, 4, 5, 8, 9, 13, 26, 12, 30, 24, 19, 2, 10, 14, 6, 1}",5.110986,0.167137,0.000331
"{1, 23, 5, 30, 12, 15, 27, 14, 28, 9, 10, 25, 16, 4, 26, 3, 6, 19, 2, 20, 11, 21, 24, 17, 18, 29, 7, 22, 8, 13, 1}",4.951921,"{1, 23, 5, 30, 15, 12, 28, 9, 25, 16, 4, 27, 14, 26, 3, 20, 6, 19, 2, 11, 29, 18, 24, 21, 22, 17, 7, 10, 13, 8, 1}",6.203601,0.252766,0.000328
"{1, 22, 17, 4, 30, 25, 7, 8, 23, 19, 9, 11, 20, 29, 28, 2, 10, 3, 21, 16, 15, 5, 14, 6, 13, 18, 27, 26, 24, 12, 1}",5.073696,"{1, 12, 24, 26, 27, 18, 13, 6, 14, 15, 28, 10, 2, 3, 21, 16, 5, 7, 25, 8, 23, 19, 9, 20, 29, 11, 30, 4, 17, 22, 1}",5.848515,0.152713,0.000331
"{1, 11, 25, 15, 22, 6, 5, 28, 16, 4, 18, 14, 8, 2, 23, 30, 7, 29, 3, 27, 26, 9, 13, 19, 12, 24, 17, 21, 20, 10, 1}",4.193404,"{1, 15, 25, 11, 28, 22, 6, 5, 16, 4, 18, 14, 8, 2, 23, 30, 7, 29, 3, 27, 26, 9, 13, 12, 19, 24, 17, 20, 21, 10, 1}",4.317729,0.029648,0.000320
"{1, 9, 24, 10, 22, 3, 17, 20, 8, 7, 18, 23, 25, 26, 11, 5, 6, 29, 27, 4, 2, 16, 30, 15, 13, 12, 21, 14, 19, 28, 1}",4.667194,"{1, 19, 21, 12, 14, 9, 24, 10, 22, 3, 17, 20, 7, 8, 18, 23, 25, 26, 11, 6, 5, 29, 27, 4, 2, 16, 30, 15, 13, 28, 1}",5.024623,0.076583,0.000333
"{1, 16, 10, 23, 26, 13, 22, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 8, 5, 9, 6, 20, 1}",4.626500,"{1, 5, 9, 15, 21, 12, 18, 3, 11, 2, 29, 17, 25, 14, 4, 7, 27, 28, 24, 8, 26, 23, 10, 16, 13, 22, 19, 30, 20, 6, 1}",5.174408,0.118428,0.000319
"{1, 15, 29, 3, 20, 10, 9, 5, 14, 24, 26, 27, 28, 11, 17, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 13, 8, 12, 23, 1}",4.271437,"{1, 15, 29, 3, 20, 19, 21, 4, 16, 26, 27, 9, 10, 5, 14, 24, 28, 7, 30, 17, 11, 25, 22, 6, 2, 18, 13, 8, 12, 23, 1}",5.065016,0.185787,0.000324
"{1, 29, 16, 20, 19, 2, 7, 17, 22, 28, 23, 3, 9, 25, 8, 6, 21, 5, 24, 12, 30, 10, 4, 14, 26, 11, 13, 18, 15, 27, 1}",4.574174,"{1, 27, 25, 8, 9, 3, 23, 28, 12, 30, 6, 5, 21, 24, 10, 4, 14, 26, 11, 13, 18, 29, 20, 16, 19, 7, 2, 17, 22, 15, 1}",5.622434,0.229169,0.000323
"{1, 7, 26, 17, 18, 12, 14, 21, 8, 28, 2, 24, 4, 9, 13, 11, 20, 27, 5, 10, 23, 15, 19, 6, 3, 25, 22, 29, 16, 30, 1}",4.512705,"{1, 30, 16, 29, 17, 26, 14, 12, 8, 28, 21, 18, 2, 24, 13, 4, 9, 11, 20, 10, 5, 27, 23, 15, 6, 19, 3, 22, 25, 7, 1}",5.658145,0.253825,0.000326
"{1, 13, 12, 19, 2, 26, 10, 16, 24, 23, 4, 29, 27, 22, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 3, 25, 30, 28, 8, 14, 1}",5.133934,"{1, 14, 8, 28, 25, 9, 17, 3, 30, 7, 20, 21, 11, 18, 15, 6, 5, 22, 23, 29, 4, 27, 19, 26, 2, 10, 16, 24, 13, 12, 1}",6.656584,0.296585,0.000335
"{1, 15, 9, 18, 8, 12, 24, 17, 6, 11, 30, 13, 20, 21, 2, 22, 16, 3, 5, 23, 27, 26, 7, 10, 29, 25, 14, 28, 19, 4, 1}",4.704258,"{1, 15, 17, 24, 12, 8, 9, 18, 6, 11, 30, 2, 16, 21, 20, 13, 22, 3, 5, 23, 27, 26, 7, 10, 29, 25, 14, 28, 19, 4, 1}",5.124005,0.089227,0.000325
"{1, 16, 27, 19, 8, 10, 28, 12, 7, 6, 14, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 30, 26, 5, 9, 1}",4.453819,"{1, 5, 26, 16, 27, 12, 28, 8, 10, 7, 6, 14, 11, 13, 15, 17, 25, 22, 30, 18, 29, 20, 3, 23, 4, 24, 21, 2, 19, 9, 1}",5.632006,0.264534,0.000329
"{1, 10, 24, 16, 12, 15, 11, 19, 29, 26, 27, 8, 2, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 3, 1}",4.131547,"{1, 10, 21, 11, 19, 29, 26, 27, 8, 2, 15, 12, 24, 16, 9, 13, 28, 17, 5, 7, 22, 6, 4, 20, 30, 18, 25, 14, 23, 3, 1}",5.076713,0.228768,0.000380
"{1, 21, 24, 30, 16, 18, 15, 8, 11, 7, 4, 27, 9, 26, 3, 28, 25, 13, 5, 17, 14, 20, 19, 10, 2, 12, 6, 29, 23, 22, 1}",4.741512,"{1, 22, 29, 21, 24, 11, 7, 4, 27, 26, 3, 28, 9, 18, 5, 17, 14, 20, 10, 2, 19, 12, 6, 23, 25, 13, 15, 8, 16, 30, 1}",7.005574,0.477498,0.000348
"{1, 23, 19, 20, 25, 14, 22, 5, 15, 27, 11, 10, 4, 9, 30, 8, 24, 29, 16, 12, 18, 26, 7, 3, 17, 28, 2, 6, 13, 21, 1}",4.390458,"{1, 21, 20, 25, 19, 23, 14, 22, 9, 4, 27, 15, 13, 6, 2, 28, 17, 3, 7, 26, 29, 16, 24, 8, 30, 12, 18, 11, 10, 5, 1}",5.225980,0.190304,0.000326
"{1, 4, 24, 16, 9, 21, 17, 19, 30, 14, 10, 5, 25, 22, 23, 27, 2, 18, 8, 7, 13, 11, 15, 29, 12, 6, 20, 26, 28, 3, 1}",4.065428,"{1, 17, 14, 30, 19, 21, 9, 24, 4, 16, 22, 23, 25, 5, 10, 13, 7, 11, 8, 18, 27, 2, 26, 20, 6, 12, 29, 15, 3, 28, 1}",5.331624,0.311455,0.000326
"{1, 29, 26, 2, 16, 24, 20, 6, 25, 5, 14, 9, 13, 4, 27, 15, 23, 10, 30, 12, 11, 7, 28, 17, 22, 19, 8, 3, 21, 18, 1}",5.126740,"{1, 16, 2, 26, 29, 21, 3, 28, 7, 11, 12, 8, 19, 22, 17, 23, 10, 30, 5, 14, 9, 13, 20, 24, 15, 27, 4, 25, 6, 18, 1}",6.399359,0.248232,0.000321
"{1, 25, 11, 27, 21, 19, 15, 10, 9, 29, 12, 3, 28, 17, 7, 30, 22, 18, 24, 4, 8, 6, 2, 16, 26, 23, 14, 5, 13, 20, 1}",4.222694,"{1, 20, 14, 23, 26, 6, 8, 4, 24, 18, 2, 16, 22, 30, 7, 17, 3, 28, 12, 29, 9, 10, 15, 19, 21, 11, 27, 25, 13, 5, 1}",4.851711,0.148961,0.000327
"{1, 12, 25, 22, 21, 30, 14, 11, 29, 16, 28, 15, 26, 13, 27, 18, 9, 3, 6, 4, 5, 8, 19, 7, 23, 2, 24, 20, 10, 17, 1}",4.444410,"{1, 17, 29, 27, 6, 3, 4, 9, 18, 13, 26, 15, 16, 28, 24, 2, 23, 7, 19, 8, 5, 20, 10, 12, 25, 22, 21, 30, 14, 11, 1}",5.378476,0.210166,0.000322
"{1, 13, 12, 22, 6, 17, 4, 27, 28, 7, 26, 30, 8, 10, 15, 25, 20, 29, 18, 14, 16, 19, 3, 5, 23, 11, 2, 21, 24, 9, 1}",4.924983,"{1, 17, 4, 12, 22, 24, 21, 2, 9, 11, 5, 23, 29, 15, 25, 20, 16, 14, 3, 19, 18, 10, 26, 8, 30, 7, 28, 27, 6, 13, 1}",6.736261,0.367773,0.000334
"{1, 19, 3, 17, 9, 25, 13, 30, 16, 15, 8, 2, 4, 10, 28, 29, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 21, 11, 14, 1}",4.696513,"{1, 14, 11, 21, 12, 22, 24, 27, 5, 6, 18, 7, 20, 26, 29, 23, 10, 28, 30, 25, 9, 17, 3, 19, 13, 16, 15, 8, 4, 2, 1}",5.163324,0.099395,0.000318
"{1, 11, 10, 3, 13, 24, 19, 20, 29, 16, 27, 8, 6, 15, 18, 30, 4, 23, 26, 17, 5, 14, 25, 21, 22, 2, 28, 7, 9, 12, 1}",4.875173,"{1, 22, 10, 19, 24, 20, 29, 8, 27, 16, 6, 30, 4, 23, 26, 15, 18, 17, 5, 14, 9, 12, 7, 28, 2, 21, 25, 13, 3, 11, 1}",6.069859,0.245055,0.000326
"{1, 20, 16, 19, 23, 5, 27, 4, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 8, 18, 6, 2, 1}",4.303143,"{1, 2, 20, 8, 18, 6, 16, 5, 27, 4, 23, 19, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 1}",4.992106,0.160107,0.000315
"{1, 12, 14, 10, 24, 7, 8, 6, 15, 21, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 25, 2, 29, 1}",4.349142,"{1, 21, 18, 6, 15, 9, 3, 16, 28, 30, 19, 11, 27, 23, 2, 29, 12, 17, 26, 13, 4, 20, 22, 5, 25, 7, 8, 24, 10, 14, 1}",5.459260,0.255250,0.000325
"{1, 25, 22, 26, 12, 9, 28, 7, 14, 2, 18, 20, 29, 13, 11, 5, 4, 10, 17, 3, 19, 15, 6, 30, 16, 21, 8, 27, 23, 24, 1}",3.881927,"{1, 25, 22, 26, 7, 28, 9, 12, 14, 2, 29, 18, 20, 13, 11, 5, 4, 15, 10, 19, 3, 17, 6, 30, 21, 16, 8, 27, 23, 24, 1}",4.067397,0.047778,0.000326
"{1, 5, 6, 26, 8, 30, 15, 17, 2, 14, 24, 21, 29, 7, 19, 23, 27, 9, 11, 20, 28, 16, 12, 22, 3, 4, 25, 13, 18, 10, 1}",4.346686,"{1, 10, 18, 13, 25, 19, 7, 23, 9, 27, 29, 21, 24, 17, 11, 20, 28, 16, 12, 4, 3, 22, 14, 2, 15, 30, 5, 8, 26, 6, 1}",5.839302,0.343392,0.000317
"{1, 17, 29, 13, 4, 11, 2, 8, 23, 21, 7, 6, 28, 20, 24, 14, 27, 3, 15, 30, 26, 10, 9, 16, 5, 18, 19, 25, 12, 22, 1}",4.058740,"{1, 17, 29, 27, 14, 3, 15, 24, 28, 20, 19, 10, 26, 30, 9, 16, 5, 18, 25, 12, 22, 23, 21, 7, 6, 11, 8, 2, 4, 13, 1}",5.205740,0.282600,0.000334
"{1, 13, 7, 5, 26, 22, 12, 18, 4, 9, 28, 27, 11, 2, 29, 3, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 20, 8, 25, 16, 1}",4.838961,"{1, 22, 19, 17, 29, 2, 11, 27, 23, 10, 30, 14, 21, 3, 28, 4, 9, 18, 12, 26, 5, 7, 20, 24, 15, 6, 8, 25, 16, 13, 1}",5.968084,0.233340,0.000324
"{1, 4, 18, 27, 11, 26, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 10, 22, 28, 15, 25, 9, 21, 3, 8, 5, 30, 17, 19, 1}",4.737916,"{1, 19, 17, 30, 5, 15, 25, 29, 20, 24, 13, 9, 21, 3, 8, 28, 22, 10, 26, 11, 18, 27, 16, 7, 14, 6, 2, 12, 23, 4, 1}",5.749265,0.213459,0.000323
"{1, 6, 18, 2, 7, 22, 27, 12, 23, 21, 11, 13, 25, 24, 20, 5, 8, 26, 19, 15, 28, 17, 3, 14, 16, 30, 4, 9, 29, 10, 1}",4.276416,"{1, 10, 9, 4, 29, 30, 16, 14, 3, 17, 28, 15, 19, 26, 5, 20, 8, 24, 13, 25, 11, 21, 23, 12, 22, 18, 7, 2, 27, 6, 1}",4.593361,0.074115,0.000323
"{1, 2, 11, 5, 18, 13, 6, 8, 3, 15, 24, 17, 19, 27, 22, 29, 9, 23, 28, 20, 21, 26, 30, 14, 16, 7, 10, 12, 25, 4, 1}",4.328433,"{1, 25, 12, 11, 2, 10, 7, 14, 30, 16, 28, 23, 9, 29, 21, 26, 20, 27, 22, 19, 17, 24, 15, 3, 6, 18, 5, 13, 8, 4, 1}",5.320317,0.229155,0.000323
"{1, 18, 23, 16, 25, 11, 24, 10, 6, 3, 12, 17, 4, 27, 13, 9, 7, 8, 15, 5, 22, 14, 29, 19, 21, 26, 30, 20, 28, 2, 1}",4.244027,"{1, 18, 23, 16, 25, 3, 11, 24, 10, 6, 4, 9, 13, 27, 17, 12, 26, 21, 29, 22, 5, 15, 7, 8, 14, 19, 30, 20, 28, 2, 1}",5.350553,0.260725,0.000315
"{1, 7, 23, 11, 8, 26, 4, 10, 9, 17, 25, 12, 18, 24, 20, 30, 3, 19, 29, 28, 14, 16, 13, 22, 5, 21, 15, 27, 6, 2, 1}",4.738522,"{1, 2, 27, 15, 21, 5, 22, 13, 14, 16, 28, 29, 20, 30, 3, 19, 24, 18, 12, 25, 17, 10, 26, 23, 11, 8, 9, 4, 7, 6, 1}",5.098415,0.075951,0.000326
"{1, 10, 18, 9, 14, 5, 2, 8, 17, 12, 3, 4, 19, 15, 23, 28, 24, 6, 16, 11, 30, 20, 26, 22, 13, 29, 7, 21, 27, 25, 1}",4.607795,"{1, 25, 18, 9, 14, 5, 17, 8, 12, 3, 4, 19, 23, 6, 24, 28, 21, 7, 29, 13, 27, 22, 26, 20, 15, 16, 11, 30, 2, 10, 1}",6.044391,0.311775,0.000332
"{1, 5, 29, 21, 2, 14, 27, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 11, 22, 18, 20, 8, 16, 19, 9, 25, 30, 3, 23, 17, 1}",4.398877,"{1, 23, 17, 5, 29, 21, 27, 14, 2, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 11, 22, 19, 16, 8, 20, 25, 9, 18, 30, 3, 1}",5.116451,0.163127,0.000327
"{1, 9, 21, 3, 29, 23, 8, 16, 10, 30, 13, 7, 17, 22, 12, 14, 20, 19, 15, 6, 26, 27, 2, 5, 24, 25, 18, 28, 4, 11, 1}",4.597532,"{1, 11, 27, 2, 24, 5, 4, 25, 18, 28, 20, 19, 15, 6, 26, 14, 12, 22, 17, 7, 13, 30, 10, 16, 8, 23, 29, 3, 21, 9, 1}",5.165209,0.123474,0.000326
