optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 29, 21, 14, 28, 15, 12, 6, 20, 16, 4, 2, 23, 5, 7, 30, 25, 18, 22, 13, 19, 11, 10, 27, 26, 8, 3, 9, 17, 24, 1}",4.391786,"{1, 24, 17, 9, 8, 3, 10, 27, 26, 19, 11, 6, 20, 16, 4, 2, 23, 13, 22, 18, 25, 7, 5, 30, 12, 15, 28, 14, 21, 29, 1}",5.137007,0.169685,0.000262
"{1, 25, 27, 4, 19, 28, 18, 14, 6, 12, 15, 7, 11, 24, 29, 16, 26, 30, 9, 5, 22, 3, 20, 8, 17, 2, 13, 23, 21, 10, 1}",4.916356,"{1, 25, 18, 14, 28, 19, 4, 27, 3, 20, 22, 5, 9, 30, 26, 16, 29, 24, 11, 7, 15, 8, 17, 2, 13, 12, 6, 10, 21, 23, 1}",5.832674,0.186382,0.000271
"{1, 4, 7, 12, 11, 2, 18, 9, 22, 27, 28, 20, 8, 29, 25, 26, 19, 5, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 23, 21, 1}",3.958541,"{1, 21, 23, 10, 24, 16, 30, 3, 14, 17, 13, 15, 6, 5, 26, 25, 29, 8, 20, 28, 27, 19, 2, 18, 22, 9, 11, 12, 7, 4, 1}",5.515721,0.393372,0.000401
"{1, 25, 17, 6, 19, 20, 15, 3, 4, 11, 24, 22, 23, 27, 28, 13, 8, 18, 9, 12, 29, 14, 10, 5, 16, 21, 2, 7, 26, 30, 1}",5.289241,"{1, 25, 19, 20, 15, 3, 4, 24, 11, 16, 21, 5, 10, 12, 9, 18, 8, 28, 13, 22, 23, 27, 6, 17, 29, 14, 2, 7, 26, 30, 1}",6.188677,0.170050,0.000296
"{1, 7, 28, 17, 14, 3, 6, 15, 5, 19, 27, 26, 24, 13, 2, 10, 29, 25, 21, 8, 20, 4, 11, 9, 18, 22, 23, 12, 16, 30, 1}",4.547805,"{1, 30, 7, 28, 17, 14, 12, 16, 23, 22, 18, 9, 29, 25, 10, 11, 20, 4, 8, 21, 15, 5, 6, 3, 19, 27, 26, 24, 13, 2, 1}",5.309961,0.167588,0.000263
"{1, 14, 22, 28, 8, 18, 2, 24, 19, 12, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 10, 6, 11, 5, 13, 4, 7, 30, 16, 27, 1}",4.638048,"{1, 27, 22, 14, 10, 6, 5, 13, 4, 7, 30, 16, 24, 19, 12, 2, 18, 28, 8, 29, 23, 25, 20, 15, 3, 21, 9, 17, 26, 11, 1}",5.388635,0.161833,0.000268
"{1, 29, 9, 8, 22, 2, 6, 26, 12, 16, 10, 17, 15, 28, 21, 25, 19, 5, 27, 13, 30, 7, 18, 14, 4, 23, 20, 11, 3, 24, 1}",4.284010,"{1, 29, 9, 8, 22, 2, 6, 26, 25, 19, 5, 27, 13, 30, 7, 14, 4, 23, 18, 21, 28, 15, 17, 10, 12, 16, 3, 11, 20, 24, 1}",5.043301,0.177238,0.000255
"{1, 7, 28, 4, 10, 19, 29, 5, 12, 25, 24, 8, 16, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 6, 18, 23, 11, 3, 30, 1}",4.316701,"{1, 30, 3, 11, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 18, 6, 23, 29, 5, 12, 25, 24, 8, 16, 19, 10, 4, 28, 7, 1}",4.770965,0.105234,0.000283
"{1, 28, 16, 23, 30, 22, 24, 3, 21, 5, 14, 10, 12, 17, 7, 8, 6, 2, 11, 20, 9, 15, 19, 18, 13, 29, 25, 4, 26, 27, 1}",4.732084,"{1, 27, 4, 26, 25, 29, 13, 18, 19, 15, 9, 17, 12, 20, 11, 7, 8, 6, 2, 3, 21, 5, 14, 10, 24, 22, 30, 28, 16, 23, 1}",5.322312,0.124729,0.000256
"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 18, 7, 25, 10, 1}",4.975363,"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 3, 2, 24, 4, 9, 15, 22, 28, 26, 29, 7, 18, 25, 10, 1}",5.149188,0.034937,0.000247
"{1, 19, 28, 2, 27, 4, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 14, 23, 7, 26, 9, 6, 8, 21, 20, 13, 5, 3, 25, 24, 1}",4.471961,"{1, 24, 25, 3, 21, 20, 5, 13, 8, 6, 9, 26, 7, 23, 14, 4, 27, 10, 30, 29, 16, 17, 18, 12, 11, 22, 15, 2, 28, 19, 1}",5.101982,0.140882,0.000253
"{1, 24, 22, 30, 6, 16, 5, 25, 3, 2, 7, 8, 21, 23, 17, 26, 11, 19, 29, 9, 15, 18, 4, 20, 12, 13, 28, 27, 10, 14, 1}",4.494298,"{1, 10, 14, 27, 28, 13, 20, 12, 4, 18, 15, 29, 9, 26, 11, 19, 21, 23, 17, 8, 7, 25, 2, 3, 5, 16, 6, 30, 22, 24, 1}",5.016512,0.116195,0.000246
"{1, 17, 24, 14, 30, 19, 5, 9, 25, 8, 21, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 11, 12, 15, 28, 3, 23, 26, 10, 1}",4.662423,"{1, 10, 23, 3, 28, 15, 12, 11, 26, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 21, 8, 25, 9, 5, 19, 30, 14, 24, 17, 1}",5.460350,0.171140,0.000257
"{1, 6, 25, 24, 30, 22, 27, 3, 18, 9, 15, 2, 23, 28, 4, 21, 13, 26, 11, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 1}",4.890900,"{1, 16, 8, 5, 14, 20, 10, 29, 19, 12, 4, 28, 23, 2, 15, 9, 18, 3, 27, 22, 11, 26, 13, 21, 17, 7, 30, 24, 25, 6, 1}",6.207513,0.269197,0.000254
"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,"{1, 25, 23, 12, 14, 9, 17, 21, 29, 28, 27, 5, 24, 2, 6, 10, 13, 3, 8, 20, 22, 30, 19, 7, 4, 18, 11, 16, 26, 15, 1}",5.145891,0.147893,0.000253
"{1, 3, 24, 15, 18, 30, 16, 4, 29, 5, 6, 8, 7, 23, 14, 13, 27, 9, 22, 26, 19, 28, 12, 17, 21, 20, 2, 25, 10, 11, 1}",4.425303,"{1, 11, 25, 12, 17, 21, 20, 2, 4, 29, 5, 6, 23, 14, 13, 27, 7, 8, 9, 22, 26, 19, 28, 10, 16, 30, 18, 15, 24, 3, 1}",5.109172,0.154536,0.000256
"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 11, 22, 30, 15, 8, 19, 24, 7, 9, 4, 21, 29, 5, 18, 17, 1}",4.519852,"{1, 21, 4, 9, 7, 24, 19, 8, 15, 30, 11, 22, 14, 2, 6, 3, 25, 20, 13, 12, 5, 29, 18, 17, 16, 23, 26, 10, 27, 28, 1}",4.897584,0.083572,0.000274
"{1, 4, 9, 18, 27, 7, 5, 2, 8, 30, 13, 11, 6, 26, 16, 29, 17, 25, 19, 28, 21, 15, 20, 24, 22, 3, 14, 12, 23, 10, 1}",4.882242,"{1, 10, 23, 12, 14, 22, 3, 27, 7, 5, 8, 2, 30, 13, 11, 6, 26, 16, 29, 24, 20, 17, 25, 15, 21, 28, 19, 18, 9, 4, 1}",5.511383,0.128863,0.000273
"{1, 24, 5, 20, 12, 16, 28, 4, 22, 21, 6, 29, 8, 10, 15, 25, 13, 26, 18, 9, 27, 3, 30, 2, 7, 14, 23, 19, 11, 17, 1}",4.308787,"{1, 20, 12, 28, 16, 17, 19, 11, 30, 3, 27, 9, 26, 18, 13, 25, 15, 10, 8, 29, 4, 6, 21, 22, 14, 7, 2, 23, 5, 24, 1}",5.511106,0.279039,0.000266
"{1, 28, 29, 19, 4, 2, 22, 5, 11, 14, 27, 6, 12, 17, 18, 20, 10, 30, 26, 16, 3, 25, 21, 8, 13, 9, 23, 24, 7, 15, 1}",4.905760,"{1, 15, 7, 24, 23, 27, 14, 11, 5, 22, 2, 4, 19, 6, 12, 17, 18, 10, 20, 30, 26, 16, 29, 28, 25, 3, 21, 8, 13, 9, 1}",5.446634,0.110253,0.000253
"{1, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 15, 6, 7, 4, 1}",4.258828,"{1, 7, 6, 15, 28, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 13, 12, 5, 11, 25, 10, 27, 14, 4, 1}",4.785704,0.123714,0.000251
"{1, 4, 15, 28, 7, 3, 30, 29, 2, 17, 12, 22, 11, 21, 5, 14, 10, 20, 19, 16, 23, 8, 27, 13, 25, 24, 26, 6, 18, 9, 1}",4.692586,"{1, 4, 28, 15, 7, 29, 30, 3, 12, 22, 11, 21, 17, 2, 5, 14, 20, 10, 19, 16, 23, 8, 27, 13, 25, 24, 26, 6, 9, 18, 1}",5.207829,0.109799,0.000252
"{1, 6, 2, 28, 23, 29, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 21, 15, 5, 18, 14, 20, 26, 9, 24, 19, 25, 22, 1}",4.891656,"{1, 26, 14, 20, 21, 15, 5, 18, 16, 11, 13, 10, 4, 12, 7, 30, 8, 3, 27, 17, 29, 28, 23, 2, 6, 19, 25, 24, 9, 22, 1}",5.266903,0.076712,0.000255
"{1, 8, 3, 30, 19, 4, 23, 24, 14, 12, 20, 22, 9, 17, 13, 18, 25, 2, 10, 6, 21, 26, 27, 5, 16, 29, 28, 7, 11, 15, 1}",4.512739,"{1, 8, 3, 30, 19, 4, 23, 24, 14, 27, 26, 21, 2, 25, 18, 13, 17, 10, 6, 12, 9, 20, 22, 11, 7, 28, 29, 5, 16, 15, 1}",5.780438,0.280916,0.000272
"{1, 10, 4, 23, 6, 24, 15, 8, 3, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 5, 25, 20, 29, 19, 18, 11, 7, 12, 1}",4.230887,"{1, 10, 4, 23, 3, 6, 24, 15, 8, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 5, 25, 20, 29, 19, 18, 11, 7, 12, 1}",4.244747,0.003276,0.000257
"{1, 23, 7, 8, 28, 13, 2, 11, 12, 26, 18, 9, 6, 29, 4, 16, 10, 15, 25, 24, 5, 20, 22, 14, 21, 17, 30, 19, 27, 3, 1}",4.313591,"{1, 23, 7, 16, 10, 15, 25, 5, 24, 20, 22, 17, 14, 21, 4, 29, 6, 9, 18, 26, 12, 11, 2, 13, 28, 8, 30, 19, 27, 3, 1}",5.054825,0.171837,0.000258
"{1, 15, 26, 27, 12, 6, 17, 4, 5, 30, 22, 9, 29, 18, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 1}",4.476424,"{1, 15, 26, 27, 17, 6, 12, 5, 4, 22, 30, 9, 29, 18, 8, 10, 25, 13, 14, 3, 23, 2, 20, 16, 11, 19, 28, 21, 24, 7, 1}",4.702914,0.050596,0.000259
"{1, 26, 23, 4, 17, 7, 21, 20, 5, 2, 11, 25, 16, 9, 27, 6, 10, 15, 22, 3, 12, 24, 14, 8, 13, 30, 29, 28, 18, 19, 1}",4.653833,"{1, 23, 26, 7, 17, 4, 20, 21, 27, 9, 6, 10, 15, 22, 16, 25, 11, 2, 5, 12, 24, 3, 14, 30, 13, 8, 29, 28, 18, 19, 1}",5.412961,0.163119,0.000264
"{1, 29, 6, 8, 10, 30, 25, 15, 14, 18, 3, 5, 28, 24, 17, 19, 16, 21, 9, 7, 20, 11, 13, 23, 22, 26, 2, 27, 12, 4, 1}",4.347039,"{1, 6, 8, 10, 30, 4, 12, 26, 2, 27, 15, 25, 14, 18, 3, 5, 28, 24, 19, 17, 16, 21, 9, 7, 20, 11, 22, 13, 23, 29, 1}",4.768416,0.096934,0.000268
"{1, 5, 26, 19, 10, 9, 28, 14, 22, 16, 13, 3, 24, 2, 15, 20, 29, 7, 30, 17, 23, 12, 4, 11, 21, 8, 6, 25, 18, 27, 1}",4.497025,"{1, 5, 14, 28, 9, 10, 26, 19, 23, 4, 12, 11, 21, 8, 6, 17, 30, 7, 29, 20, 24, 15, 2, 3, 22, 16, 13, 18, 27, 25, 1}",5.048558,0.122644,0.000248
"{1, 2, 24, 12, 20, 28, 10, 23, 17, 8, 25, 6, 27, 18, 9, 13, 11, 29, 21, 30, 26, 3, 19, 22, 15, 16, 14, 4, 7, 5, 1}",4.935615,"{1, 2, 5, 17, 23, 10, 28, 20, 12, 24, 15, 22, 19, 3, 26, 30, 8, 25, 27, 6, 18, 21, 29, 11, 13, 9, 7, 4, 14, 16, 1}",5.660522,0.146873,0.000248
"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 26, 24, 2, 19, 17, 21, 5, 4, 11, 7, 20, 29, 16, 15, 28, 23, 3, 10, 14, 6, 1}",4.379080,"{1, 6, 14, 10, 3, 23, 17, 21, 5, 4, 11, 20, 7, 29, 28, 16, 15, 13, 9, 8, 26, 24, 19, 2, 30, 12, 22, 27, 25, 18, 1}",5.059983,0.155490,0.000247
"{1, 23, 5, 30, 12, 15, 27, 14, 28, 9, 10, 25, 16, 4, 26, 3, 6, 19, 2, 20, 11, 21, 24, 17, 18, 29, 7, 22, 8, 13, 1}",4.951921,"{1, 23, 5, 30, 10, 9, 28, 12, 15, 27, 14, 4, 26, 3, 16, 25, 11, 20, 2, 19, 6, 21, 17, 24, 18, 29, 7, 22, 8, 13, 1}",5.270618,0.064358,0.000271
"{1, 22, 17, 4, 30, 25, 7, 8, 23, 19, 9, 11, 20, 29, 28, 2, 10, 3, 21, 16, 15, 5, 14, 6, 13, 18, 27, 26, 24, 12, 1}",5.073696,"{1, 12, 24, 26, 27, 18, 14, 13, 6, 2, 10, 3, 21, 16, 15, 5, 25, 7, 8, 23, 19, 9, 11, 20, 29, 28, 30, 4, 17, 22, 1}",5.508904,0.085777,0.000250
"{1, 11, 25, 15, 22, 6, 5, 28, 16, 4, 18, 14, 8, 2, 23, 30, 7, 29, 3, 27, 26, 9, 13, 19, 12, 24, 17, 21, 20, 10, 1}",4.193404,"{1, 10, 20, 21, 22, 6, 5, 16, 28, 15, 25, 11, 9, 26, 27, 3, 29, 7, 30, 23, 2, 8, 14, 18, 4, 12, 19, 13, 24, 17, 1}",5.195445,0.238956,0.000271
"{1, 9, 24, 10, 22, 3, 17, 20, 8, 7, 18, 23, 25, 26, 11, 5, 6, 29, 27, 4, 2, 16, 30, 15, 13, 12, 21, 14, 19, 28, 1}",4.667194,"{1, 28, 14, 21, 12, 19, 13, 15, 16, 30, 2, 4, 27, 29, 6, 5, 11, 26, 25, 23, 18, 7, 8, 9, 24, 10, 22, 3, 17, 20, 1}",5.149358,0.103309,0.000253
"{1, 16, 10, 23, 26, 13, 22, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 8, 5, 9, 6, 20, 1}",4.626500,"{1, 6, 20, 30, 19, 22, 13, 26, 23, 10, 24, 28, 27, 7, 4, 14, 25, 17, 15, 21, 29, 12, 18, 3, 2, 11, 9, 5, 8, 16, 1}",4.831631,0.044338,0.000296
"{1, 15, 29, 3, 20, 10, 9, 5, 14, 24, 26, 27, 28, 11, 17, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 13, 8, 12, 23, 1}",4.271437,"{1, 15, 23, 12, 8, 18, 2, 13, 9, 10, 5, 14, 24, 27, 26, 16, 4, 21, 19, 6, 22, 25, 28, 11, 17, 7, 30, 20, 29, 3, 1}",5.037285,0.179295,0.000283
"{1, 29, 16, 20, 19, 2, 7, 17, 22, 28, 23, 3, 9, 25, 8, 6, 21, 5, 24, 12, 30, 10, 4, 14, 26, 11, 13, 18, 15, 27, 1}",4.574174,"{1, 15, 29, 22, 18, 13, 11, 26, 14, 4, 30, 10, 12, 28, 23, 3, 9, 8, 25, 6, 5, 21, 24, 2, 19, 7, 17, 16, 20, 27, 1}",5.368704,0.173699,0.000248
"{1, 7, 26, 17, 18, 12, 14, 21, 8, 28, 2, 24, 4, 9, 13, 11, 20, 27, 5, 10, 23, 15, 19, 6, 3, 25, 22, 29, 16, 30, 1}",4.512705,"{1, 7, 3, 25, 22, 29, 19, 6, 15, 23, 20, 27, 5, 10, 11, 13, 24, 2, 26, 17, 18, 12, 14, 21, 28, 8, 4, 9, 16, 30, 1}",5.505433,0.219985,0.000249
"{1, 13, 12, 19, 2, 26, 10, 16, 24, 23, 4, 29, 27, 22, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 3, 25, 30, 28, 8, 14, 1}",5.133934,"{1, 14, 8, 22, 27, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 3, 25, 30, 28, 12, 13, 16, 10, 26, 2, 19, 24, 4, 29, 23, 1}",5.664649,0.103374,0.000241
"{1, 15, 9, 18, 8, 12, 24, 17, 6, 11, 30, 13, 20, 21, 2, 22, 16, 3, 5, 23, 27, 26, 7, 10, 29, 25, 14, 28, 19, 4, 1}",4.704258,"{1, 15, 6, 11, 17, 30, 13, 20, 21, 2, 22, 16, 3, 5, 23, 27, 26, 7, 29, 25, 14, 28, 10, 24, 12, 8, 18, 9, 19, 4, 1}",5.729295,0.217895,0.000247
"{1, 16, 27, 19, 8, 10, 28, 12, 7, 6, 14, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 30, 26, 5, 9, 1}",4.453819,"{1, 9, 14, 7, 6, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 26, 30, 5, 16, 27, 19, 8, 10, 28, 12, 1}",5.443738,0.222263,0.000264
"{1, 10, 24, 16, 12, 15, 11, 19, 29, 26, 27, 8, 2, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 3, 1}",4.131547,"{1, 3, 23, 14, 25, 18, 30, 20, 4, 6, 22, 9, 13, 28, 7, 5, 17, 21, 29, 26, 27, 8, 2, 11, 19, 15, 12, 16, 24, 10, 1}",4.861019,0.176562,0.000243
"{1, 21, 24, 30, 16, 18, 15, 8, 11, 7, 4, 27, 9, 26, 3, 28, 25, 13, 5, 17, 14, 20, 19, 10, 2, 12, 6, 29, 23, 22, 1}",4.741512,"{1, 22, 23, 29, 6, 12, 2, 19, 10, 20, 14, 17, 5, 18, 3, 26, 9, 28, 25, 13, 4, 27, 7, 11, 8, 15, 16, 30, 21, 24, 1}",5.283419,0.114290,0.000277
"{1, 23, 19, 20, 25, 14, 22, 5, 15, 27, 11, 10, 4, 9, 30, 8, 24, 29, 16, 12, 18, 26, 7, 3, 17, 28, 2, 6, 13, 21, 1}",4.390458,"{1, 21, 13, 6, 2, 26, 28, 17, 3, 7, 12, 18, 30, 8, 24, 16, 29, 20, 19, 23, 25, 14, 22, 9, 4, 10, 11, 27, 15, 5, 1}",5.070775,0.154954,0.000246
"{1, 4, 24, 16, 9, 21, 17, 19, 30, 14, 10, 5, 25, 22, 23, 27, 2, 18, 8, 7, 13, 11, 15, 29, 12, 6, 20, 26, 28, 3, 1}",4.065428,"{1, 3, 28, 15, 29, 12, 6, 20, 26, 16, 24, 4, 9, 21, 11, 8, 7, 13, 18, 22, 23, 2, 27, 25, 5, 10, 14, 30, 19, 17, 1}",5.027741,0.236707,0.000248
"{1, 29, 26, 2, 16, 24, 20, 6, 25, 5, 14, 9, 13, 4, 27, 15, 23, 10, 30, 12, 11, 7, 28, 17, 22, 19, 8, 3, 21, 18, 1}",5.126740,"{1, 18, 21, 3, 12, 30, 10, 23, 11, 7, 28, 17, 22, 19, 8, 15, 14, 9, 13, 27, 4, 5, 25, 6, 20, 24, 16, 2, 26, 29, 1}",5.769428,0.125360,0.000245
"{1, 25, 11, 27, 21, 19, 15, 10, 9, 29, 12, 3, 28, 17, 7, 30, 22, 18, 24, 4, 8, 6, 2, 16, 26, 23, 14, 5, 13, 20, 1}",4.222694,"{1, 20, 13, 25, 21, 19, 15, 10, 9, 29, 12, 3, 28, 7, 17, 30, 22, 2, 18, 24, 4, 8, 6, 27, 11, 5, 14, 23, 26, 16, 1}",5.109851,0.210093,0.000247
"{1, 12, 25, 22, 21, 30, 14, 11, 29, 16, 28, 15, 26, 13, 27, 18, 9, 3, 6, 4, 5, 8, 19, 7, 23, 2, 24, 20, 10, 17, 1}",4.444410,"{1, 12, 25, 22, 21, 30, 14, 11, 29, 28, 16, 15, 26, 13, 27, 18, 9, 3, 4, 6, 23, 7, 19, 8, 5, 2, 24, 20, 10, 17, 1}",4.801400,0.080323,0.000261
"{1, 13, 12, 22, 6, 17, 4, 27, 28, 7, 26, 30, 8, 10, 15, 25, 20, 29, 18, 14, 16, 19, 3, 5, 23, 11, 2, 21, 24, 9, 1}",4.924983,"{1, 13, 12, 22, 6, 17, 4, 27, 28, 7, 26, 30, 8, 10, 18, 16, 14, 19, 3, 5, 23, 11, 29, 15, 25, 20, 9, 2, 21, 24, 1}",5.057870,0.026982,0.000239
"{1, 19, 3, 17, 9, 25, 13, 30, 16, 15, 8, 2, 4, 10, 28, 29, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 21, 11, 14, 1}",4.696513,"{1, 2, 8, 15, 16, 30, 13, 3, 17, 9, 25, 19, 4, 21, 29, 28, 10, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 11, 14, 1}",6.145030,0.308424,0.000290
"{1, 11, 10, 3, 13, 24, 19, 20, 29, 16, 27, 8, 6, 15, 18, 30, 4, 23, 26, 17, 5, 14, 25, 21, 22, 2, 28, 7, 9, 12, 1}",4.875173,"{1, 11, 10, 19, 24, 20, 29, 3, 13, 8, 27, 16, 6, 30, 4, 23, 26, 18, 15, 21, 25, 14, 5, 17, 12, 9, 7, 28, 2, 22, 1}",6.025727,0.236003,0.000273
"{1, 20, 16, 19, 23, 5, 27, 4, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 8, 18, 6, 2, 1}",4.303143,"{1, 2, 20, 6, 8, 18, 16, 5, 27, 23, 19, 4, 28, 14, 21, 15, 25, 3, 9, 10, 26, 29, 24, 7, 11, 12, 17, 30, 13, 22, 1}",5.113497,0.188317,0.000248
"{1, 12, 14, 10, 24, 7, 8, 6, 15, 21, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 25, 2, 29, 1}",4.349142,"{1, 12, 14, 10, 29, 2, 25, 7, 24, 8, 6, 21, 18, 15, 9, 3, 16, 28, 11, 30, 19, 23, 4, 20, 22, 5, 13, 26, 27, 17, 1}",4.718900,0.085019,0.000258
"{1, 25, 22, 26, 12, 9, 28, 7, 14, 2, 18, 20, 29, 13, 11, 5, 4, 10, 17, 3, 19, 15, 6, 30, 16, 21, 8, 27, 23, 24, 1}",3.881927,"{1, 25, 22, 26, 14, 2, 13, 29, 20, 18, 7, 28, 9, 12, 11, 5, 4, 3, 17, 19, 10, 15, 6, 30, 16, 21, 8, 27, 23, 24, 1}",4.769349,0.228603,0.000257
"{1, 5, 6, 26, 8, 30, 15, 17, 2, 14, 24, 21, 29, 7, 19, 23, 27, 9, 11, 20, 28, 16, 12, 22, 3, 4, 25, 13, 18, 10, 1}",4.346686,"{1, 10, 18, 13, 25, 19, 7, 23, 29, 27, 9, 11, 20, 28, 16, 12, 22, 3, 4, 2, 14, 21, 24, 17, 15, 30, 8, 26, 6, 5, 1}",5.072015,0.166870,0.000279
"{1, 17, 29, 13, 4, 11, 2, 8, 23, 21, 7, 6, 28, 20, 24, 14, 27, 3, 15, 30, 26, 10, 9, 16, 5, 18, 19, 25, 12, 22, 1}",4.058740,"{1, 17, 10, 26, 30, 9, 16, 5, 18, 19, 25, 20, 24, 15, 14, 27, 3, 28, 2, 8, 23, 21, 7, 6, 12, 22, 11, 4, 13, 29, 1}",4.484431,0.104883,0.000250
"{1, 13, 7, 5, 26, 22, 12, 18, 4, 9, 28, 27, 11, 2, 29, 3, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 20, 8, 25, 16, 1}",4.838961,"{1, 13, 16, 25, 8, 20, 7, 5, 26, 22, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 27, 11, 2, 29, 3, 28, 4, 9, 18, 12, 1}",5.476273,0.131704,0.000260
"{1, 4, 18, 27, 11, 26, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 10, 22, 28, 15, 25, 9, 21, 3, 8, 5, 30, 17, 19, 1}",4.737916,"{1, 19, 17, 30, 5, 8, 3, 21, 9, 10, 22, 28, 15, 25, 29, 20, 24, 13, 16, 7, 14, 6, 2, 12, 27, 23, 26, 11, 18, 4, 1}",4.976435,0.050343,0.000246
"{1, 6, 18, 2, 7, 22, 27, 12, 23, 21, 11, 13, 25, 24, 20, 5, 8, 26, 19, 15, 28, 17, 3, 14, 16, 30, 4, 9, 29, 10, 1}",4.276416,"{1, 10, 9, 4, 29, 30, 16, 14, 3, 17, 28, 15, 19, 26, 8, 20, 5, 13, 25, 24, 11, 21, 23, 12, 27, 22, 7, 18, 2, 6, 1}",4.493012,0.050649,0.000242
"{1, 2, 11, 5, 18, 13, 6, 8, 3, 15, 24, 17, 19, 27, 22, 29, 9, 23, 28, 20, 21, 26, 30, 14, 16, 7, 10, 12, 25, 4, 1}",4.328433,"{1, 25, 12, 2, 11, 5, 18, 6, 13, 8, 3, 15, 24, 17, 19, 27, 29, 9, 23, 28, 20, 26, 21, 22, 30, 14, 16, 7, 10, 4, 1}",5.286536,0.221351,0.000285
"{1, 18, 23, 16, 25, 11, 24, 10, 6, 3, 12, 17, 4, 27, 13, 9, 7, 8, 15, 5, 22, 14, 29, 19, 21, 26, 30, 20, 28, 2, 1}",4.244027,"{1, 2, 28, 20, 30, 19, 22, 29, 14, 21, 26, 5, 15, 7, 8, 12, 17, 4, 27, 13, 9, 6, 10, 3, 24, 11, 25, 16, 23, 18, 1}",4.736535,0.116047,0.000287
"{1, 7, 23, 11, 8, 26, 4, 10, 9, 17, 25, 12, 18, 24, 20, 30, 3, 19, 29, 28, 14, 16, 13, 22, 5, 21, 15, 27, 6, 2, 1}",4.738522,"{1, 2, 6, 27, 15, 21, 5, 22, 13, 14, 16, 28, 17, 9, 10, 26, 4, 23, 11, 8, 25, 12, 18, 24, 3, 30, 20, 29, 19, 7, 1}",5.450482,0.150250,0.000297
"{1, 10, 18, 9, 14, 5, 2, 8, 17, 12, 3, 4, 19, 15, 23, 28, 24, 6, 16, 11, 30, 20, 26, 22, 13, 29, 7, 21, 27, 25, 1}",4.607795,"{1, 25, 21, 27, 7, 29, 13, 22, 26, 20, 11, 16, 30, 8, 17, 12, 3, 4, 19, 23, 15, 6, 24, 28, 18, 9, 14, 5, 2, 10, 1}",5.338364,0.158551,0.000267
"{1, 5, 29, 21, 2, 14, 27, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 11, 22, 18, 20, 8, 16, 19, 9, 25, 30, 3, 23, 17, 1}",4.398877,"{1, 5, 29, 21, 27, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 18, 11, 22, 19, 16, 8, 20, 14, 2, 9, 25, 30, 3, 23, 17, 1}",5.560030,0.263966,0.000248
