optimal_tour,optimal_tour_length,3opt_tour,3opt_tour_length,score,time
"{1, 10, 7, 4, 21, 22, 8, 13, 28, 23, 24, 19, 16, 25, 17, 9, 5, 12, 18, 11, 2, 14, 20, 26, 6, 30, 29, 3, 15, 27, 1}",4.510444,"{1, 27, 15, 3, 29, 30, 6, 26, 20, 14, 2, 11, 18, 12, 5, 9, 17, 25, 16, 19, 24, 23, 28, 13, 8, 22, 21, 4, 7, 10, 1}",4.510443,0.000000,0.210967
"{1, 8, 17, 25, 27, 3, 20, 29, 28, 18, 11, 9, 24, 13, 23, 15, 6, 21, 30, 7, 26, 14, 12, 2, 4, 16, 10, 19, 5, 22, 1}",4.415431,"{1, 8, 17, 25, 27, 3, 20, 29, 28, 18, 11, 9, 24, 13, 23, 15, 6, 21, 30, 7, 26, 14, 12, 2, 4, 16, 10, 19, 5, 22, 1}",4.415431,0.000000,0.637240
"{1, 20, 26, 11, 17, 3, 4, 22, 9, 24, 7, 16, 21, 14, 2, 6, 15, 29, 19, 13, 10, 5, 27, 8, 28, 30, 12, 23, 18, 25, 1}",4.630955,"{1, 20, 26, 11, 17, 3, 4, 22, 9, 24, 7, 16, 21, 14, 2, 6, 15, 29, 19, 13, 10, 5, 27, 8, 28, 30, 12, 23, 18, 25, 1}",4.630955,0.000000,0.628761
"{1, 23, 7, 2, 24, 6, 3, 5, 21, 10, 22, 14, 9, 30, 18, 17, 15, 8, 27, 12, 19, 25, 16, 29, 11, 20, 26, 28, 13, 4, 1}",4.528179,"{1, 4, 21, 5, 7, 23, 2, 6, 24, 3, 22, 14, 9, 30, 18, 17, 15, 8, 27, 12, 19, 10, 25, 16, 29, 11, 20, 26, 13, 28, 1}",4.636642,0.023953,0.419655
"{1, 19, 17, 6, 23, 25, 14, 30, 27, 15, 26, 11, 13, 2, 18, 8, 28, 22, 21, 4, 5, 20, 3, 7, 29, 10, 24, 9, 16, 12, 1}",4.331457,"{1, 6, 23, 25, 14, 30, 27, 15, 26, 11, 13, 2, 18, 8, 28, 22, 21, 4, 5, 20, 3, 7, 29, 10, 24, 9, 16, 12, 19, 17, 1}",4.369026,0.008674,0.847380
"{1, 10, 12, 11, 30, 5, 15, 13, 20, 29, 23, 17, 22, 9, 24, 27, 14, 3, 18, 4, 25, 2, 8, 7, 28, 16, 21, 19, 6, 26, 1}",4.154043,"{1, 26, 6, 19, 21, 16, 28, 7, 8, 2, 25, 4, 18, 3, 14, 27, 24, 9, 22, 17, 23, 29, 20, 13, 15, 5, 30, 11, 12, 10, 1}",4.154043,0.000000,0.643393
"{1, 4, 16, 30, 20, 8, 2, 7, 25, 18, 13, 14, 5, 23, 9, 12, 6, 17, 22, 11, 24, 10, 21, 26, 19, 15, 3, 29, 28, 27, 1}",4.379064,"{1, 4, 16, 30, 20, 8, 2, 7, 25, 18, 13, 14, 5, 23, 9, 12, 6, 17, 22, 11, 24, 10, 21, 26, 19, 15, 3, 29, 28, 27, 1}",4.379064,0.000000,0.425577
"{1, 29, 25, 24, 18, 5, 21, 20, 6, 11, 3, 4, 26, 19, 23, 12, 9, 28, 30, 27, 16, 15, 10, 13, 14, 7, 22, 17, 8, 2, 1}",4.485734,"{1, 2, 8, 14, 7, 22, 17, 29, 25, 24, 18, 5, 21, 20, 6, 11, 3, 4, 26, 19, 23, 12, 9, 28, 30, 27, 16, 15, 10, 13, 1}",4.496810,0.002469,0.851672
"{1, 27, 8, 2, 14, 25, 6, 4, 17, 19, 9, 29, 12, 20, 21, 16, 18, 7, 28, 22, 23, 26, 11, 10, 13, 5, 24, 30, 15, 3, 1}",4.485449,"{1, 27, 8, 2, 14, 25, 6, 4, 17, 19, 9, 29, 12, 20, 21, 16, 18, 7, 28, 22, 23, 26, 11, 10, 13, 5, 24, 30, 15, 3, 1}",4.485449,0.000000,0.426083
"{1, 29, 10, 19, 17, 26, 8, 30, 4, 27, 14, 9, 23, 15, 16, 21, 13, 7, 28, 18, 12, 6, 3, 20, 24, 5, 11, 2, 25, 22, 1}",4.285714,"{1, 29, 22, 25, 2, 24, 20, 3, 6, 12, 18, 28, 7, 13, 5, 11, 10, 19, 21, 16, 15, 23, 9, 14, 27, 4, 30, 8, 26, 17, 1}",4.441194,0.036279,0.209936
"{1, 5, 10, 2, 4, 24, 16, 28, 27, 15, 30, 6, 20, 8, 12, 13, 14, 19, 21, 25, 7, 17, 26, 23, 11, 29, 18, 3, 9, 22, 1}",4.335110,"{1, 22, 5, 10, 2, 4, 24, 16, 28, 27, 15, 30, 6, 20, 8, 12, 13, 14, 19, 21, 25, 7, 17, 26, 23, 11, 29, 18, 3, 9, 1}",4.406844,0.016547,0.420283
"{1, 13, 17, 26, 24, 16, 4, 12, 15, 22, 10, 6, 29, 2, 3, 25, 14, 28, 23, 11, 21, 5, 7, 30, 8, 9, 18, 20, 27, 19, 1}",4.227725,"{1, 13, 17, 22, 6, 29, 2, 10, 15, 12, 16, 4, 3, 25, 14, 28, 23, 11, 21, 5, 7, 30, 8, 9, 18, 24, 26, 20, 27, 19, 1}",4.493176,0.062788,0.422039
"{1, 19, 7, 4, 5, 11, 17, 14, 15, 8, 22, 25, 21, 10, 9, 13, 30, 29, 18, 27, 16, 20, 12, 3, 23, 26, 24, 2, 6, 28, 1}",4.763058,"{1, 19, 7, 4, 5, 11, 17, 14, 15, 8, 22, 25, 21, 10, 9, 13, 30, 29, 18, 27, 16, 20, 12, 3, 23, 26, 24, 2, 6, 28, 1}",4.763058,0.000000,0.214369
"{1, 14, 10, 19, 26, 16, 11, 25, 2, 17, 3, 12, 22, 4, 9, 18, 6, 28, 7, 21, 8, 5, 27, 24, 29, 23, 30, 20, 15, 13, 1}",4.519330,"{1, 13, 15, 20, 30, 23, 24, 27, 5, 8, 21, 7, 28, 6, 18, 9, 4, 22, 12, 3, 17, 11, 25, 2, 26, 19, 10, 14, 16, 29, 1}",4.645884,0.028003,0.839912
"{1, 30, 10, 25, 17, 8, 6, 14, 16, 5, 26, 2, 15, 4, 11, 21, 20, 3, 28, 24, 9, 18, 12, 27, 13, 7, 19, 23, 22, 29, 1}",4.604341,"{1, 29, 23, 19, 30, 8, 6, 17, 25, 10, 13, 7, 12, 27, 18, 9, 24, 28, 3, 20, 21, 11, 4, 15, 2, 26, 5, 16, 14, 22, 1}",4.651616,0.010268,0.212533
"{1, 26, 16, 30, 3, 29, 21, 15, 4, 11, 10, 2, 27, 28, 22, 25, 8, 7, 5, 19, 24, 20, 12, 17, 13, 6, 9, 14, 18, 23, 1}",4.304021,"{1, 23, 18, 14, 9, 6, 13, 17, 12, 20, 24, 19, 5, 7, 8, 25, 22, 28, 27, 2, 10, 11, 4, 15, 21, 29, 3, 30, 16, 26, 1}",4.304022,0.000000,0.218751
"{1, 30, 9, 10, 26, 19, 11, 22, 24, 20, 15, 14, 2, 4, 7, 28, 23, 25, 13, 6, 5, 17, 16, 21, 27, 3, 8, 18, 12, 29, 1}",4.190104,"{1, 30, 9, 10, 26, 19, 11, 22, 24, 20, 15, 14, 2, 4, 7, 28, 23, 25, 13, 6, 5, 17, 16, 21, 27, 3, 8, 18, 12, 29, 1}",4.190104,0.000000,0.423033
"{1, 12, 21, 5, 7, 16, 8, 20, 15, 13, 17, 11, 23, 26, 30, 28, 24, 19, 4, 9, 27, 18, 25, 22, 29, 3, 14, 10, 2, 6, 1}",4.562740,"{1, 12, 21, 5, 7, 16, 8, 20, 15, 13, 17, 11, 23, 26, 30, 28, 24, 19, 4, 9, 27, 18, 25, 22, 29, 3, 14, 10, 2, 6, 1}",4.562740,0.000000,0.428388
"{1, 25, 26, 23, 6, 19, 5, 28, 11, 3, 13, 29, 30, 22, 14, 7, 12, 8, 4, 18, 27, 2, 21, 15, 16, 10, 9, 24, 17, 20, 1}",5.086616,"{1, 17, 24, 9, 27, 2, 18, 4, 14, 22, 7, 12, 8, 21, 15, 16, 28, 5, 11, 3, 13, 30, 29, 6, 23, 19, 26, 25, 10, 20, 1}",5.409307,0.063439,0.212826
"{1, 5, 15, 7, 26, 23, 11, 20, 30, 3, 17, 9, 21, 27, 14, 19, 12, 29, 24, 22, 6, 16, 4, 28, 2, 13, 10, 8, 25, 18, 1}",4.378950,"{1, 5, 18, 25, 8, 10, 13, 2, 28, 4, 16, 6, 22, 24, 29, 12, 19, 14, 27, 21, 9, 17, 3, 30, 20, 11, 23, 26, 7, 15, 1}",4.383798,0.001107,0.632328
"{1, 23, 16, 10, 7, 11, 15, 19, 13, 18, 22, 30, 28, 29, 14, 6, 4, 20, 25, 27, 3, 21, 5, 17, 24, 2, 8, 9, 12, 26, 1}",3.751983,"{1, 23, 16, 10, 7, 11, 15, 19, 13, 18, 22, 30, 28, 29, 14, 6, 4, 20, 25, 27, 3, 21, 5, 17, 24, 2, 8, 9, 12, 26, 1}",3.751983,0.000000,0.210248
"{1, 4, 2, 3, 26, 22, 16, 15, 28, 6, 25, 19, 18, 21, 11, 14, 13, 23, 29, 24, 20, 10, 30, 12, 17, 27, 7, 5, 8, 9, 1}",4.845679,"{1, 9, 17, 12, 21, 16, 15, 22, 26, 4, 2, 3, 28, 6, 25, 19, 18, 13, 29, 23, 10, 14, 11, 30, 20, 24, 27, 7, 5, 8, 1}",5.247279,0.082878,0.430628
"{1, 18, 16, 7, 4, 11, 25, 12, 6, 20, 28, 30, 23, 5, 15, 3, 29, 22, 21, 14, 27, 10, 8, 9, 2, 19, 24, 26, 17, 13, 1}",4.723246,"{1, 13, 18, 9, 8, 10, 27, 14, 21, 24, 2, 19, 26, 17, 30, 23, 5, 15, 3, 22, 29, 28, 20, 6, 12, 25, 11, 4, 16, 7, 1}",4.880628,0.033321,0.629058
"{1, 15, 18, 6, 19, 30, 10, 22, 25, 17, 27, 24, 12, 16, 5, 20, 26, 29, 7, 28, 3, 2, 11, 14, 4, 9, 23, 13, 21, 8, 1}",4.357975,"{1, 15, 18, 6, 19, 30, 10, 22, 25, 17, 27, 24, 12, 16, 5, 20, 26, 29, 7, 28, 3, 2, 11, 14, 4, 9, 23, 13, 21, 8, 1}",4.357975,0.000000,0.632349
"{1, 29, 15, 14, 19, 28, 2, 8, 4, 21, 27, 3, 20, 5, 30, 24, 11, 12, 18, 13, 23, 17, 7, 10, 9, 26, 16, 22, 6, 25, 1}",4.420345,"{1, 29, 25, 6, 15, 14, 19, 28, 2, 8, 4, 21, 27, 3, 20, 5, 30, 24, 11, 12, 7, 18, 13, 23, 17, 10, 9, 26, 22, 16, 1}",4.434312,0.003160,0.630685
"{1, 6, 13, 24, 11, 20, 12, 15, 9, 27, 10, 22, 25, 26, 5, 30, 18, 2, 14, 19, 23, 4, 17, 7, 21, 3, 8, 16, 29, 28, 1}",4.749559,"{1, 28, 29, 16, 8, 3, 21, 7, 17, 19, 14, 2, 18, 23, 4, 5, 26, 25, 22, 10, 27, 30, 24, 11, 20, 12, 15, 9, 6, 13, 1}",4.870301,0.025422,0.840345
"{1, 19, 14, 11, 30, 17, 15, 16, 24, 27, 20, 28, 8, 12, 22, 25, 2, 6, 21, 10, 4, 3, 29, 23, 26, 5, 18, 9, 7, 13, 1}",4.612013,"{1, 13, 7, 9, 18, 5, 4, 26, 23, 29, 3, 10, 21, 6, 2, 25, 22, 12, 8, 28, 20, 24, 17, 30, 11, 14, 19, 15, 16, 27, 1}",4.707882,0.020787,0.428277
"{1, 21, 15, 11, 12, 23, 8, 9, 14, 13, 27, 29, 25, 22, 24, 2, 26, 16, 18, 4, 5, 19, 28, 30, 3, 7, 17, 10, 20, 6, 1}",4.674999,"{1, 6, 20, 10, 17, 7, 3, 30, 28, 19, 5, 4, 18, 16, 26, 2, 24, 22, 25, 29, 27, 13, 14, 9, 8, 23, 12, 11, 15, 21, 1}",4.674999,0.000000,0.647582
"{1, 12, 22, 11, 5, 25, 15, 21, 24, 3, 23, 17, 9, 14, 6, 20, 29, 10, 8, 26, 28, 7, 30, 16, 2, 13, 27, 19, 4, 18, 1}",4.623044,"{1, 22, 11, 5, 25, 15, 21, 24, 3, 6, 20, 29, 10, 8, 26, 28, 7, 30, 16, 2, 13, 27, 4, 18, 19, 9, 14, 17, 23, 12, 1}",4.781403,0.034254,1.271225
"{1, 18, 11, 16, 12, 21, 5, 13, 30, 23, 4, 8, 7, 19, 20, 17, 29, 2, 28, 14, 6, 10, 9, 26, 25, 24, 27, 15, 22, 3, 1}",4.605678,"{1, 3, 15, 27, 24, 25, 26, 9, 6, 10, 16, 11, 12, 7, 19, 17, 14, 28, 2, 29, 20, 8, 4, 23, 30, 13, 5, 21, 18, 22, 1}",4.676491,0.015375,0.636717
"{1, 14, 20, 13, 2, 17, 7, 15, 26, 12, 19, 16, 10, 6, 23, 5, 21, 30, 8, 29, 18, 24, 25, 4, 22, 3, 9, 28, 11, 27, 1}",4.669481,"{1, 14, 22, 3, 9, 28, 11, 6, 23, 5, 21, 30, 8, 29, 18, 24, 25, 4, 17, 2, 13, 20, 15, 7, 26, 12, 19, 16, 10, 27, 1}",4.820988,0.032446,0.425423
"{1, 4, 11, 13, 24, 25, 30, 15, 17, 23, 3, 18, 26, 5, 9, 14, 29, 19, 6, 28, 7, 22, 27, 12, 20, 21, 8, 2, 16, 10, 1}",4.711843,"{1, 10, 16, 2, 8, 21, 20, 12, 30, 15, 22, 27, 7, 28, 6, 19, 29, 14, 9, 5, 26, 18, 3, 23, 17, 24, 13, 11, 4, 25, 1}",4.749631,0.008020,0.638960
"{1, 10, 21, 20, 17, 14, 6, 28, 27, 18, 24, 2, 9, 11, 5, 22, 30, 16, 13, 15, 12, 19, 7, 29, 26, 8, 4, 25, 23, 3, 1}",4.443818,"{1, 3, 2, 9, 11, 5, 22, 30, 16, 13, 15, 12, 19, 7, 29, 26, 8, 4, 25, 23, 10, 21, 20, 17, 14, 6, 28, 27, 18, 24, 1}",4.655373,0.047606,0.421025
"{1, 15, 27, 30, 21, 8, 14, 9, 22, 4, 6, 5, 26, 11, 25, 2, 12, 23, 7, 3, 10, 24, 17, 16, 28, 18, 13, 29, 20, 19, 1}",4.271499,"{1, 19, 20, 29, 15, 13, 18, 28, 16, 17, 24, 10, 3, 7, 23, 12, 2, 25, 11, 26, 5, 6, 4, 22, 9, 14, 8, 21, 30, 27, 1}",4.341765,0.016450,0.213525
"{1, 3, 23, 24, 2, 28, 12, 30, 9, 14, 27, 18, 17, 10, 6, 7, 8, 21, 16, 11, 5, 29, 19, 15, 22, 25, 26, 4, 13, 20, 1}",4.534904,"{1, 3, 23, 24, 2, 28, 12, 30, 9, 14, 27, 18, 17, 10, 6, 7, 8, 21, 16, 11, 5, 29, 19, 15, 22, 25, 26, 4, 13, 20, 1}",4.534904,0.000000,0.848780
"{1, 3, 14, 4, 16, 9, 12, 11, 19, 29, 28, 10, 24, 8, 22, 27, 7, 18, 2, 26, 15, 13, 6, 20, 30, 25, 21, 17, 23, 5, 1}",4.589902,"{1, 5, 3, 14, 4, 16, 10, 24, 8, 22, 27, 7, 2, 18, 15, 26, 20, 30, 25, 21, 23, 17, 6, 13, 11, 28, 29, 19, 12, 9, 1}",4.770485,0.039344,0.212769
"{1, 28, 24, 25, 18, 19, 29, 15, 17, 2, 27, 7, 9, 30, 23, 22, 14, 6, 3, 20, 8, 13, 5, 16, 11, 12, 21, 10, 4, 26, 1}",4.320029,"{1, 28, 26, 4, 10, 11, 21, 12, 25, 18, 24, 19, 29, 15, 17, 2, 27, 7, 9, 30, 23, 22, 14, 6, 3, 20, 5, 16, 13, 8, 1}",4.606877,0.066399,0.420054
"{1, 26, 5, 20, 16, 21, 22, 27, 12, 7, 29, 6, 14, 30, 2, 9, 24, 15, 10, 28, 25, 13, 18, 11, 4, 19, 17, 8, 3, 23, 1}",4.754165,"{1, 26, 5, 20, 16, 21, 22, 27, 12, 7, 29, 6, 14, 30, 2, 9, 24, 15, 10, 28, 25, 13, 18, 11, 4, 19, 17, 8, 3, 23, 1}",4.754165,0.000000,0.214625
"{1, 25, 7, 21, 11, 18, 28, 24, 30, 2, 8, 27, 26, 19, 10, 17, 5, 3, 6, 4, 15, 29, 20, 23, 13, 9, 16, 12, 14, 22, 1}",4.483402,"{1, 25, 7, 21, 11, 18, 28, 24, 30, 2, 8, 27, 26, 19, 10, 17, 5, 3, 6, 4, 15, 29, 20, 23, 13, 9, 16, 12, 14, 22, 1}",4.483402,0.000000,0.210909
"{1, 12, 2, 3, 11, 6, 14, 30, 23, 13, 10, 27, 28, 21, 26, 22, 9, 8, 29, 15, 7, 16, 5, 4, 18, 19, 25, 20, 24, 17, 1}",4.719807,"{1, 12, 2, 3, 11, 6, 14, 30, 23, 13, 10, 27, 28, 9, 8, 29, 15, 5, 4, 18, 19, 25, 16, 7, 22, 21, 26, 20, 24, 17, 1}",4.842013,0.025892,0.213437
"{1, 14, 4, 30, 9, 2, 18, 3, 25, 27, 11, 10, 21, 5, 24, 23, 13, 8, 20, 17, 19, 29, 7, 26, 28, 16, 15, 22, 12, 6, 1}",4.499291,"{1, 6, 12, 22, 15, 16, 28, 26, 7, 29, 19, 17, 20, 8, 13, 23, 24, 5, 21, 10, 11, 27, 25, 3, 18, 2, 9, 30, 4, 14, 1}",4.499291,0.000000,0.640158
"{1, 11, 20, 25, 18, 17, 13, 26, 7, 9, 14, 4, 10, 22, 24, 5, 27, 28, 23, 12, 3, 8, 16, 15, 6, 21, 2, 29, 30, 19, 1}",4.267642,"{1, 11, 20, 25, 18, 17, 13, 26, 7, 9, 14, 4, 10, 22, 24, 5, 27, 28, 23, 12, 3, 8, 16, 15, 6, 21, 2, 29, 30, 19, 1}",4.267642,0.000000,0.420581
"{1, 13, 30, 14, 12, 15, 4, 7, 23, 28, 16, 2, 6, 18, 8, 20, 5, 27, 26, 10, 24, 19, 21, 22, 17, 11, 25, 3, 29, 9, 1}",4.755604,"{1, 13, 4, 7, 23, 28, 2, 6, 18, 10, 26, 27, 24, 19, 5, 21, 22, 17, 11, 29, 9, 3, 25, 20, 8, 16, 15, 12, 14, 30, 1}",4.914442,0.033400,0.628043
"{1, 30, 6, 10, 25, 16, 11, 3, 18, 24, 23, 22, 27, 21, 14, 8, 13, 17, 5, 26, 29, 7, 15, 4, 20, 2, 9, 19, 12, 28, 1}",4.276880,"{1, 30, 6, 10, 11, 18, 3, 16, 24, 23, 22, 27, 21, 14, 8, 13, 17, 5, 26, 29, 7, 15, 4, 20, 2, 9, 19, 25, 12, 28, 1}",4.287474,0.002477,0.635890
"{1, 30, 3, 22, 25, 11, 20, 21, 24, 4, 10, 17, 29, 15, 26, 23, 12, 6, 14, 5, 27, 9, 16, 8, 19, 28, 13, 18, 7, 2, 1}",4.509683,"{1, 2, 28, 7, 13, 18, 11, 25, 22, 30, 3, 20, 21, 24, 4, 10, 17, 29, 15, 26, 23, 12, 6, 14, 5, 27, 9, 16, 8, 19, 1}",4.646328,0.030301,0.424769
"{1, 4, 21, 12, 11, 17, 20, 28, 30, 14, 10, 16, 27, 25, 29, 13, 5, 7, 26, 23, 19, 22, 9, 18, 8, 24, 2, 6, 3, 15, 1}",4.379700,"{1, 4, 21, 12, 11, 17, 20, 28, 30, 14, 10, 16, 27, 25, 29, 13, 5, 7, 26, 23, 19, 22, 9, 18, 8, 24, 2, 6, 3, 15, 1}",4.379700,0.000000,0.840207
"{1, 4, 15, 24, 13, 28, 12, 6, 27, 21, 18, 3, 11, 10, 25, 17, 16, 2, 9, 30, 26, 19, 22, 29, 14, 5, 7, 20, 8, 23, 1}",3.832199,"{1, 4, 15, 24, 13, 28, 12, 6, 27, 21, 18, 3, 11, 10, 25, 17, 16, 2, 9, 30, 26, 19, 22, 29, 14, 5, 7, 20, 8, 23, 1}",3.832199,0.000000,0.424221
"{1, 22, 7, 26, 18, 5, 12, 4, 20, 28, 21, 23, 14, 19, 6, 25, 11, 29, 13, 30, 27, 10, 3, 16, 8, 24, 17, 2, 9, 15, 1}",4.676184,"{1, 22, 7, 26, 18, 5, 12, 4, 20, 28, 21, 23, 14, 19, 6, 25, 11, 29, 13, 30, 27, 10, 3, 16, 24, 8, 17, 2, 9, 15, 1}",4.674810,-0.000294,0.424849
"{1, 18, 24, 4, 13, 10, 11, 30, 29, 27, 23, 7, 28, 12, 15, 25, 16, 22, 19, 26, 2, 14, 17, 20, 3, 9, 6, 21, 5, 8, 1}",4.599380,"{1, 8, 5, 21, 6, 3, 9, 13, 4, 23, 27, 29, 30, 11, 10, 19, 20, 17, 14, 2, 26, 22, 16, 25, 15, 12, 28, 7, 18, 24, 1}",4.837082,0.051681,0.422677
"{1, 26, 24, 12, 8, 25, 5, 20, 28, 2, 22, 3, 4, 14, 30, 23, 10, 11, 27, 13, 21, 15, 7, 18, 6, 29, 9, 16, 17, 19, 1}",4.346577,"{1, 26, 22, 2, 28, 20, 5, 25, 8, 12, 24, 19, 17, 16, 9, 29, 6, 18, 7, 15, 21, 13, 27, 11, 10, 23, 30, 14, 4, 3, 1}",4.353888,0.001682,0.631426
"{1, 23, 26, 2, 5, 14, 13, 30, 19, 24, 6, 11, 18, 25, 27, 9, 28, 15, 3, 29, 22, 16, 21, 8, 7, 4, 17, 10, 12, 20, 1}",4.475320,"{1, 23, 26, 2, 5, 14, 13, 30, 19, 24, 6, 11, 18, 25, 27, 9, 28, 15, 3, 29, 22, 16, 21, 8, 7, 4, 17, 10, 12, 20, 1}",4.475320,0.000000,0.210133
"{1, 4, 14, 8, 12, 25, 2, 6, 11, 7, 29, 13, 17, 19, 5, 23, 3, 9, 28, 30, 22, 24, 26, 10, 18, 15, 16, 27, 21, 20, 1}",4.908370,"{1, 20, 21, 27, 16, 15, 18, 10, 26, 24, 22, 28, 9, 3, 23, 30, 5, 19, 17, 13, 29, 7, 11, 6, 2, 25, 12, 8, 14, 4, 1}",4.904761,-0.000735,0.214792
"{1, 4, 6, 26, 24, 12, 23, 10, 14, 22, 19, 21, 7, 2, 25, 8, 11, 13, 27, 30, 3, 17, 16, 18, 5, 15, 9, 28, 29, 20, 1}",4.143022,"{1, 4, 6, 26, 24, 12, 23, 10, 14, 22, 19, 21, 7, 2, 25, 8, 11, 13, 27, 30, 3, 17, 16, 18, 5, 15, 9, 28, 29, 20, 1}",4.143022,0.000000,0.211569
"{1, 16, 29, 26, 21, 5, 24, 14, 30, 20, 10, 28, 7, 19, 9, 17, 11, 6, 23, 2, 25, 18, 8, 13, 3, 15, 27, 4, 22, 12, 1}",4.074709,"{1, 12, 22, 4, 27, 15, 3, 13, 8, 18, 25, 2, 23, 6, 11, 17, 9, 19, 7, 28, 10, 20, 30, 14, 24, 5, 21, 26, 29, 16, 1}",4.074710,0.000000,0.640136
"{1, 15, 26, 30, 2, 27, 18, 6, 19, 13, 4, 9, 23, 12, 8, 5, 3, 17, 21, 14, 22, 28, 7, 20, 16, 11, 10, 24, 29, 25, 1}",4.483600,"{1, 15, 26, 30, 2, 27, 18, 6, 13, 4, 9, 23, 12, 8, 19, 3, 5, 17, 21, 14, 22, 28, 7, 20, 16, 11, 10, 24, 29, 25, 1}",4.475885,-0.001721,0.632088
"{1, 8, 5, 23, 20, 16, 13, 25, 30, 4, 11, 15, 21, 17, 22, 10, 18, 14, 3, 29, 26, 19, 24, 6, 12, 27, 2, 7, 28, 9, 1}",4.458583,"{1, 8, 10, 22, 17, 21, 15, 11, 5, 23, 25, 4, 30, 13, 16, 20, 2, 27, 12, 6, 24, 7, 28, 19, 26, 29, 3, 18, 14, 9, 1}",4.635765,0.039740,0.854200
"{1, 21, 22, 7, 8, 16, 15, 17, 4, 28, 26, 30, 9, 13, 23, 14, 19, 6, 3, 27, 20, 12, 5, 18, 24, 25, 10, 29, 11, 2, 1}",4.415598,"{1, 21, 22, 26, 30, 9, 23, 14, 13, 28, 4, 17, 6, 3, 27, 19, 20, 12, 5, 18, 24, 25, 10, 29, 11, 8, 16, 15, 7, 2, 1}",4.743398,0.074237,0.635416
"{1, 11, 12, 7, 6, 21, 19, 29, 17, 16, 27, 26, 23, 24, 3, 2, 28, 20, 14, 15, 4, 10, 18, 30, 13, 25, 22, 5, 8, 9, 1}",4.642631,"{1, 11, 12, 9, 8, 14, 20, 7, 6, 21, 19, 29, 17, 16, 27, 26, 28, 15, 2, 23, 24, 3, 10, 4, 18, 5, 22, 30, 13, 25, 1}",4.724824,0.017704,0.630505
"{1, 4, 26, 11, 3, 13, 8, 14, 27, 10, 21, 29, 15, 25, 20, 24, 7, 23, 16, 17, 22, 6, 19, 2, 9, 30, 18, 5, 28, 12, 1}",4.476098,"{1, 12, 28, 5, 18, 30, 9, 2, 19, 6, 22, 17, 16, 23, 7, 24, 20, 25, 15, 29, 21, 10, 27, 14, 8, 13, 3, 11, 26, 4, 1}",4.476098,0.000000,1.266776
"{1, 29, 27, 22, 12, 8, 9, 19, 15, 16, 26, 21, 11, 5, 18, 25, 10, 23, 20, 24, 13, 30, 28, 3, 17, 4, 2, 7, 14, 6, 1}",4.867581,"{1, 6, 14, 7, 2, 4, 17, 3, 28, 13, 24, 20, 30, 10, 25, 18, 5, 23, 21, 26, 16, 15, 19, 9, 11, 8, 12, 22, 27, 29, 1}",4.915253,0.009794,1.062472
"{1, 8, 2, 4, 3, 20, 28, 17, 30, 23, 22, 19, 10, 27, 18, 24, 12, 7, 16, 14, 6, 9, 11, 26, 5, 29, 21, 15, 13, 25, 1}",4.178010,"{1, 3, 4, 2, 8, 25, 13, 15, 21, 29, 5, 26, 11, 9, 6, 14, 16, 7, 12, 24, 18, 27, 22, 19, 10, 20, 28, 17, 23, 30, 1}",4.543669,0.087520,0.212862
"{1, 20, 15, 29, 2, 14, 12, 23, 3, 30, 26, 9, 22, 27, 10, 5, 11, 16, 28, 17, 21, 8, 25, 7, 19, 18, 4, 24, 6, 13, 1}",4.929732,"{1, 13, 6, 24, 4, 18, 19, 7, 25, 8, 21, 17, 28, 16, 11, 5, 10, 27, 22, 9, 26, 30, 3, 23, 12, 14, 2, 29, 15, 20, 1}",4.929731,0.000000,1.051758
"{1, 9, 15, 16, 23, 4, 28, 25, 30, 17, 26, 27, 2, 20, 12, 21, 10, 11, 3, 13, 22, 6, 8, 18, 24, 14, 19, 5, 29, 7, 1}",4.646810,"{1, 9, 15, 16, 23, 4, 17, 30, 2, 26, 27, 20, 12, 11, 22, 13, 3, 10, 21, 25, 28, 29, 5, 19, 6, 8, 18, 24, 14, 7, 1}",4.736783,0.019362,0.634298
"{1, 28, 2, 30, 10, 16, 21, 11, 9, 4, 8, 7, 23, 25, 14, 22, 26, 27, 29, 17, 18, 3, 19, 24, 20, 12, 5, 13, 15, 6, 1}",4.565790,"{1, 6, 14, 25, 22, 26, 27, 29, 17, 18, 3, 19, 24, 20, 12, 5, 13, 15, 28, 2, 30, 10, 16, 21, 11, 9, 4, 8, 7, 23, 1}",4.779735,0.046858,0.625736
"{1, 16, 23, 24, 17, 29, 8, 3, 19, 13, 15, 25, 10, 7, 12, 28, 6, 2, 4, 27, 14, 18, 22, 30, 21, 20, 9, 5, 26, 11, 1}",4.333226,"{1, 11, 26, 5, 20, 9, 21, 30, 22, 18, 14, 27, 4, 2, 6, 28, 12, 7, 10, 25, 15, 13, 19, 3, 8, 29, 24, 17, 23, 16, 1}",4.328729,-0.001038,0.215062
"{1, 24, 28, 2, 15, 7, 8, 9, 17, 18, 21, 22, 27, 20, 5, 23, 30, 11, 4, 10, 26, 13, 25, 29, 16, 12, 3, 14, 6, 19, 1}",4.126324,"{1, 19, 29, 25, 13, 10, 26, 16, 12, 6, 3, 14, 27, 20, 4, 11, 30, 23, 5, 22, 21, 18, 17, 9, 8, 7, 15, 2, 28, 24, 1}",4.263967,0.033357,0.211946
