optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 23, 11, 24, 14, 28, 10, 2, 3, 22, 13, 4, 30, 26, 5, 27, 7, 15, 6, 18, 8, 17, 25, 29, 20, 9, 16, 19, 21, 12, 1}",4.384534,"{1, 12, 21, 19, 16, 9, 20, 29, 25, 17, 8, 18, 6, 15, 27, 5, 26, 4, 30, 13, 22, 7, 3, 2, 10, 24, 28, 14, 11, 23, 1}",4.461566,0.017569,0.055645
"{1, 6, 17, 11, 10, 26, 8, 23, 14, 28, 4, 12, 3, 19, 20, 21, 9, 13, 27, 25, 15, 7, 2, 5, 18, 22, 24, 16, 30, 29, 1}",4.559125,"{1, 29, 30, 16, 24, 22, 18, 13, 9, 21, 15, 25, 27, 5, 2, 7, 20, 19, 3, 12, 4, 28, 14, 23, 8, 26, 10, 11, 17, 6, 1}",4.644023,0.018622,0.057642
"{1, 9, 19, 25, 24, 3, 18, 17, 5, 13, 23, 15, 30, 8, 7, 11, 27, 28, 10, 21, 4, 20, 26, 12, 2, 29, 22, 6, 16, 14, 1}",4.597147,"{1, 14, 16, 6, 22, 29, 12, 2, 26, 20, 4, 21, 10, 28, 27, 11, 7, 8, 30, 15, 23, 13, 5, 17, 18, 3, 24, 25, 19, 9, 1}",4.595718,-0.000311,0.057524
"{1, 3, 2, 30, 26, 21, 5, 13, 17, 10, 24, 18, 12, 19, 4, 16, 29, 25, 23, 9, 6, 14, 28, 22, 27, 15, 11, 7, 8, 20, 1}",5.049630,"{1, 3, 20, 2, 30, 26, 21, 5, 13, 17, 10, 24, 18, 12, 19, 4, 16, 29, 25, 23, 9, 6, 14, 28, 22, 27, 15, 11, 7, 8, 1}",5.099746,0.009925,0.056065
"{1, 28, 29, 9, 6, 22, 24, 26, 27, 11, 30, 8, 3, 5, 12, 19, 21, 18, 13, 16, 23, 14, 2, 10, 25, 4, 15, 7, 20, 17, 1}",4.071620,"{1, 17, 20, 28, 29, 9, 6, 19, 12, 22, 24, 5, 3, 8, 30, 11, 27, 26, 4, 15, 7, 25, 10, 2, 14, 23, 16, 13, 18, 21, 1}",4.086185,0.003577,0.057859
"{1, 22, 19, 17, 11, 24, 21, 30, 9, 13, 28, 7, 2, 29, 4, 6, 5, 12, 14, 16, 25, 8, 18, 20, 26, 15, 10, 3, 27, 23, 1}",4.798564,"{1, 22, 19, 17, 11, 24, 9, 13, 28, 7, 2, 4, 6, 5, 12, 29, 14, 16, 25, 8, 18, 20, 26, 15, 30, 21, 10, 3, 27, 23, 1}",5.022139,0.046592,0.055585
"{1, 21, 14, 27, 16, 2, 3, 17, 19, 28, 30, 7, 5, 12, 25, 8, 4, 20, 26, 10, 6, 15, 23, 24, 18, 22, 11, 9, 13, 29, 1}",4.329900,"{1, 11, 9, 13, 29, 2, 27, 16, 3, 17, 19, 28, 30, 7, 25, 8, 12, 5, 4, 20, 26, 10, 6, 15, 23, 24, 18, 22, 21, 14, 1}",4.519527,0.043795,0.055639
"{1, 9, 15, 29, 13, 21, 27, 30, 6, 28, 8, 18, 26, 5, 24, 4, 2, 3, 22, 20, 14, 19, 25, 12, 11, 16, 17, 10, 23, 7, 1}",4.247337,"{1, 9, 15, 29, 21, 27, 13, 6, 30, 28, 8, 18, 26, 5, 24, 4, 2, 3, 22, 20, 14, 19, 25, 12, 11, 16, 17, 10, 23, 7, 1}",4.277824,0.007178,0.057685
"{1, 8, 4, 24, 12, 19, 15, 23, 22, 17, 26, 11, 29, 25, 3, 9, 5, 18, 28, 16, 10, 20, 7, 14, 21, 30, 2, 27, 13, 6, 1}",4.830172,"{1, 8, 4, 24, 12, 25, 3, 19, 15, 23, 22, 17, 26, 11, 29, 18, 5, 9, 28, 16, 10, 20, 7, 14, 21, 30, 2, 27, 13, 6, 1}",4.924699,0.019570,0.055409
"{1, 15, 26, 20, 11, 6, 25, 2, 24, 3, 21, 16, 7, 28, 14, 13, 9, 5, 29, 23, 18, 17, 8, 12, 30, 19, 10, 27, 22, 4, 1}",4.621614,"{1, 15, 26, 20, 11, 6, 24, 2, 3, 21, 16, 7, 28, 25, 14, 13, 22, 27, 9, 5, 29, 23, 18, 17, 8, 12, 30, 19, 10, 4, 1}",4.807985,0.040326,0.055592
"{1, 24, 6, 20, 14, 5, 9, 15, 8, 18, 16, 27, 19, 30, 13, 28, 22, 17, 23, 3, 29, 11, 21, 12, 2, 7, 26, 10, 4, 25, 1}",4.539756,"{1, 25, 4, 10, 26, 7, 2, 12, 21, 11, 29, 3, 23, 17, 22, 28, 13, 30, 19, 27, 16, 18, 8, 15, 9, 5, 14, 20, 6, 24, 1}",4.539755,0.000000,0.055713
"{1, 21, 27, 26, 13, 12, 24, 8, 15, 29, 17, 11, 23, 20, 18, 25, 7, 19, 14, 28, 30, 22, 4, 6, 3, 5, 10, 9, 16, 2, 1}",4.476469,"{1, 21, 27, 26, 13, 12, 24, 8, 15, 29, 17, 11, 23, 20, 18, 25, 7, 19, 14, 28, 30, 22, 3, 5, 6, 4, 10, 9, 16, 2, 1}",4.531197,0.012226,0.055422
"{1, 4, 18, 30, 7, 17, 28, 11, 25, 9, 23, 8, 15, 10, 24, 3, 20, 26, 29, 13, 14, 6, 19, 21, 12, 27, 22, 16, 5, 2, 1}",4.391484,"{1, 4, 18, 30, 7, 17, 28, 11, 25, 9, 23, 8, 15, 10, 24, 26, 29, 13, 14, 6, 20, 3, 21, 19, 12, 27, 22, 16, 5, 2, 1}",4.522857,0.029915,0.057508
"{1, 12, 11, 13, 18, 26, 7, 23, 14, 9, 8, 4, 20, 22, 28, 2, 6, 30, 17, 3, 24, 29, 5, 16, 19, 10, 25, 21, 15, 27, 1}",4.473001,"{1, 12, 11, 13, 18, 26, 23, 7, 16, 5, 4, 14, 9, 8, 20, 22, 2, 28, 29, 24, 3, 6, 30, 17, 10, 25, 19, 21, 15, 27, 1}",4.518604,0.010195,0.055805
"{1, 28, 30, 23, 14, 13, 3, 5, 18, 29, 10, 8, 9, 17, 25, 16, 12, 26, 27, 11, 6, 22, 4, 21, 2, 7, 24, 19, 15, 20, 1}",4.620043,"{1, 28, 2, 7, 19, 24, 4, 21, 30, 23, 14, 13, 18, 29, 10, 8, 5, 3, 22, 6, 11, 27, 26, 9, 17, 25, 16, 12, 15, 20, 1}",4.819177,0.043102,0.056808
"{1, 21, 6, 10, 22, 13, 24, 5, 26, 9, 16, 25, 14, 7, 12, 30, 17, 29, 20, 2, 19, 28, 15, 3, 18, 27, 8, 11, 23, 4, 1}",4.303408,"{1, 19, 21, 6, 10, 22, 13, 24, 5, 26, 9, 16, 25, 14, 7, 12, 30, 17, 29, 20, 2, 28, 15, 3, 18, 27, 8, 11, 23, 4, 1}",4.326141,0.005283,0.057564
"{1, 27, 3, 5, 11, 22, 17, 7, 26, 24, 21, 16, 10, 28, 19, 23, 30, 25, 13, 14, 18, 6, 29, 4, 9, 12, 8, 15, 2, 20, 1}",4.791208,"{1, 20, 2, 15, 8, 12, 9, 4, 29, 6, 18, 23, 19, 30, 25, 14, 13, 28, 22, 10, 16, 21, 24, 26, 7, 17, 11, 5, 3, 27, 1}",5.002014,0.043998,0.057034
"{1, 10, 18, 27, 7, 12, 20, 29, 25, 3, 19, 8, 5, 11, 17, 14, 2, 4, 30, 9, 21, 15, 28, 16, 23, 24, 26, 13, 6, 22, 1}",4.604629,"{1, 22, 6, 13, 26, 16, 28, 23, 24, 30, 12, 4, 9, 21, 15, 17, 14, 11, 5, 2, 8, 20, 19, 29, 25, 3, 7, 27, 18, 10, 1}",4.937435,0.072276,0.056557
"{1, 12, 30, 11, 3, 14, 19, 28, 6, 16, 27, 5, 26, 25, 18, 9, 13, 7, 23, 22, 2, 17, 20, 29, 4, 21, 10, 15, 24, 8, 1}",4.397208,"{1, 8, 24, 15, 10, 21, 4, 29, 22, 2, 20, 17, 7, 23, 13, 9, 26, 18, 25, 5, 27, 16, 6, 28, 19, 14, 3, 30, 11, 12, 1}",4.512081,0.026124,0.055951
"{1, 17, 9, 16, 13, 20, 19, 23, 29, 30, 11, 15, 12, 22, 14, 28, 24, 3, 25, 18, 4, 27, 2, 8, 21, 26, 10, 6, 7, 5, 1}",4.797811,"{1, 9, 17, 11, 30, 23, 29, 16, 13, 20, 19, 15, 12, 22, 14, 28, 24, 3, 25, 18, 4, 27, 2, 8, 21, 26, 10, 6, 7, 5, 1}",4.956735,0.033124,0.056481
"{1, 9, 13, 20, 11, 4, 15, 12, 21, 29, 26, 7, 23, 8, 19, 16, 14, 2, 28, 22, 17, 5, 3, 10, 6, 27, 25, 30, 18, 24, 1}",4.509759,"{1, 30, 25, 27, 6, 10, 3, 5, 17, 22, 2, 14, 16, 19, 8, 28, 18, 24, 26, 23, 7, 29, 21, 12, 15, 4, 11, 20, 13, 9, 1}",4.667125,0.034895,0.055591
"{1, 8, 15, 12, 21, 24, 13, 7, 5, 11, 26, 18, 20, 22, 30, 25, 28, 23, 9, 6, 14, 4, 16, 29, 10, 27, 19, 2, 17, 3, 1}",4.673278,"{1, 8, 21, 12, 24, 13, 7, 5, 11, 26, 18, 20, 30, 25, 28, 23, 9, 6, 14, 22, 4, 16, 29, 27, 19, 2, 10, 15, 3, 17, 1}",4.941099,0.057309,0.055362
"{1, 21, 19, 12, 17, 13, 2, 15, 5, 24, 25, 4, 3, 29, 23, 20, 22, 18, 14, 16, 9, 7, 28, 10, 30, 8, 26, 6, 11, 27, 1}",4.571466,"{1, 21, 19, 12, 17, 15, 5, 2, 13, 30, 10, 28, 7, 9, 16, 18, 24, 25, 4, 3, 29, 23, 20, 22, 14, 8, 26, 6, 11, 27, 1}",4.757506,0.040696,0.055546
"{1, 3, 19, 4, 5, 23, 24, 2, 18, 15, 17, 12, 13, 27, 6, 28, 7, 16, 14, 9, 11, 22, 25, 29, 21, 26, 10, 8, 30, 20, 1}",4.524387,"{1, 3, 19, 4, 5, 23, 11, 22, 25, 14, 9, 24, 2, 18, 15, 17, 12, 13, 27, 6, 28, 7, 16, 29, 21, 26, 10, 8, 30, 20, 1}",4.547788,0.005172,0.055436
"{1, 30, 25, 23, 8, 24, 15, 9, 11, 22, 10, 13, 4, 29, 5, 3, 6, 16, 19, 17, 27, 14, 7, 21, 20, 18, 28, 2, 26, 12, 1}",4.738166,"{1, 30, 25, 23, 8, 24, 15, 7, 14, 27, 17, 4, 9, 11, 22, 10, 13, 29, 5, 3, 6, 16, 19, 20, 21, 18, 28, 2, 26, 12, 1}",4.989489,0.053042,0.055830
"{1, 8, 20, 7, 27, 25, 18, 11, 9, 29, 15, 2, 28, 12, 22, 26, 19, 24, 16, 21, 23, 6, 30, 10, 17, 13, 3, 4, 14, 5, 1}",4.621559,"{1, 5, 14, 4, 3, 13, 17, 10, 30, 6, 23, 21, 16, 24, 19, 26, 22, 12, 28, 2, 15, 29, 9, 11, 18, 25, 27, 8, 7, 20, 1}",4.643803,0.004813,0.057472
"{1, 7, 21, 28, 26, 8, 5, 17, 22, 10, 9, 13, 25, 19, 23, 2, 11, 4, 6, 3, 18, 14, 16, 30, 29, 15, 27, 12, 24, 20, 1}",4.840592,"{1, 7, 21, 28, 5, 26, 8, 22, 17, 10, 9, 13, 25, 19, 23, 2, 11, 4, 6, 3, 18, 14, 16, 30, 29, 15, 27, 12, 24, 20, 1}",4.909988,0.014336,0.056796
"{1, 25, 18, 14, 19, 9, 26, 13, 3, 30, 4, 17, 11, 5, 2, 15, 8, 24, 27, 16, 21, 29, 20, 6, 28, 10, 22, 7, 12, 23, 1}",4.486663,"{1, 23, 12, 7, 22, 17, 4, 10, 28, 6, 20, 29, 21, 2, 5, 11, 15, 27, 16, 24, 8, 26, 9, 19, 13, 3, 30, 18, 14, 25, 1}",5.110876,0.139126,0.057653
"{1, 8, 29, 15, 17, 21, 20, 25, 16, 24, 14, 26, 6, 7, 3, 28, 30, 22, 2, 27, 19, 12, 9, 10, 18, 23, 11, 4, 13, 5, 1}",4.188912,"{1, 8, 29, 15, 17, 21, 20, 25, 16, 24, 14, 26, 6, 7, 3, 28, 30, 22, 2, 27, 19, 12, 9, 10, 18, 23, 11, 4, 13, 5, 1}",4.188912,0.000000,0.055608
"{1, 16, 29, 23, 18, 15, 12, 19, 9, 30, 14, 26, 17, 11, 5, 7, 13, 2, 8, 6, 3, 27, 21, 20, 10, 22, 24, 4, 28, 25, 1}",4.296533,"{1, 23, 15, 18, 29, 16, 28, 25, 22, 4, 24, 10, 20, 21, 27, 13, 7, 2, 3, 6, 8, 14, 30, 26, 9, 19, 12, 11, 17, 5, 1}",5.367051,0.249159,0.055619
"{1, 7, 22, 14, 15, 24, 2, 27, 28, 19, 30, 20, 21, 8, 9, 13, 26, 18, 5, 6, 23, 12, 16, 4, 25, 3, 17, 10, 11, 29, 1}",5.011261,"{1, 29, 25, 4, 16, 12, 23, 6, 5, 18, 26, 13, 9, 8, 21, 20, 30, 19, 22, 28, 2, 24, 27, 14, 15, 10, 17, 3, 11, 7, 1}",5.087944,0.015302,0.055633
"{1, 29, 4, 22, 20, 18, 27, 13, 28, 14, 24, 8, 30, 6, 25, 23, 17, 15, 2, 19, 5, 7, 16, 11, 9, 3, 12, 10, 21, 26, 1}",4.319017,"{1, 21, 10, 26, 3, 12, 9, 11, 7, 16, 5, 19, 2, 15, 17, 23, 25, 6, 30, 8, 24, 14, 28, 13, 20, 27, 18, 22, 4, 29, 1}",4.343781,0.005734,0.055713
"{1, 9, 4, 13, 11, 2, 7, 5, 25, 3, 29, 18, 15, 22, 8, 21, 24, 19, 28, 16, 6, 17, 10, 27, 23, 20, 30, 12, 14, 26, 1}",4.335097,"{1, 9, 4, 25, 3, 29, 18, 15, 22, 8, 21, 24, 19, 28, 16, 6, 17, 10, 27, 23, 20, 12, 14, 11, 2, 7, 5, 13, 26, 30, 1}",4.698377,0.083800,0.055625
"{1, 30, 11, 27, 9, 10, 26, 15, 23, 16, 20, 17, 4, 8, 19, 7, 13, 14, 2, 12, 18, 22, 21, 24, 3, 5, 29, 6, 25, 28, 1}",4.279246,"{1, 28, 25, 6, 10, 29, 5, 3, 24, 21, 22, 18, 12, 2, 14, 13, 7, 19, 8, 4, 17, 20, 16, 23, 15, 26, 9, 27, 11, 30, 1}",4.319234,0.009345,0.057488
"{1, 28, 22, 11, 12, 19, 10, 16, 20, 7, 23, 5, 15, 4, 30, 18, 6, 13, 24, 2, 27, 17, 29, 21, 25, 14, 9, 26, 8, 3, 1}",4.675872,"{1, 26, 9, 14, 25, 29, 21, 8, 3, 10, 27, 17, 2, 24, 13, 6, 18, 30, 4, 15, 5, 23, 7, 20, 16, 19, 12, 11, 22, 28, 1}",4.833978,0.033813,0.058094
"{1, 21, 26, 29, 25, 7, 30, 6, 11, 16, 14, 9, 20, 4, 5, 12, 18, 22, 23, 24, 2, 17, 3, 10, 28, 27, 19, 13, 8, 15, 1}",4.453231,"{1, 15, 8, 13, 19, 27, 28, 10, 3, 17, 24, 22, 23, 2, 18, 12, 5, 4, 20, 9, 14, 16, 11, 6, 30, 7, 25, 29, 26, 21, 1}",4.471260,0.004048,0.057828
"{1, 15, 29, 14, 8, 28, 10, 17, 25, 19, 11, 2, 4, 5, 13, 22, 18, 24, 12, 21, 27, 6, 30, 3, 20, 26, 23, 7, 16, 9, 1}",4.243500,"{1, 16, 7, 23, 26, 20, 3, 30, 6, 27, 21, 12, 24, 18, 22, 13, 5, 4, 2, 11, 19, 25, 17, 10, 28, 8, 14, 29, 15, 9, 1}",4.237019,-0.001527,0.055655
"{1, 5, 11, 7, 21, 27, 12, 13, 20, 3, 18, 26, 30, 4, 29, 2, 17, 15, 9, 10, 6, 24, 22, 23, 28, 19, 16, 8, 14, 25, 1}",4.670372,"{1, 5, 11, 7, 21, 27, 12, 13, 3, 18, 26, 30, 4, 29, 2, 17, 20, 8, 14, 16, 9, 15, 10, 6, 24, 22, 23, 28, 19, 25, 1}",4.869208,0.042574,0.055637
"{1, 28, 14, 11, 10, 19, 27, 15, 26, 2, 13, 29, 12, 24, 8, 4, 3, 20, 23, 6, 22, 7, 25, 18, 17, 16, 21, 5, 9, 30, 1}",4.512772,"{1, 11, 10, 14, 28, 19, 27, 15, 26, 2, 13, 29, 12, 24, 8, 4, 3, 20, 23, 6, 22, 7, 25, 18, 9, 5, 17, 16, 21, 30, 1}",4.579858,0.014866,0.057944
"{1, 6, 30, 17, 13, 26, 28, 18, 10, 9, 25, 27, 8, 7, 2, 24, 20, 29, 4, 19, 12, 23, 15, 14, 5, 3, 22, 16, 21, 11, 1}",3.933208,"{1, 22, 16, 21, 11, 30, 17, 13, 26, 28, 18, 10, 9, 25, 27, 8, 7, 2, 24, 20, 29, 4, 19, 12, 23, 15, 14, 5, 3, 6, 1}",3.948061,0.003776,0.056574
"{1, 13, 26, 11, 24, 23, 27, 12, 17, 16, 21, 4, 9, 19, 29, 15, 5, 28, 2, 3, 14, 8, 30, 25, 7, 18, 20, 22, 10, 6, 1}",4.447334,"{1, 6, 10, 20, 14, 8, 25, 18, 7, 30, 28, 5, 15, 29, 19, 9, 4, 21, 17, 16, 2, 3, 23, 12, 27, 24, 11, 26, 13, 22, 1}",4.880643,0.097431,0.056144
"{1, 12, 30, 2, 6, 8, 15, 17, 20, 21, 28, 10, 13, 18, 27, 25, 26, 3, 22, 7, 9, 4, 11, 5, 14, 24, 19, 29, 16, 23, 1}",4.363975,"{1, 12, 30, 2, 6, 8, 15, 17, 20, 21, 28, 10, 13, 18, 27, 25, 26, 3, 22, 7, 9, 4, 11, 5, 14, 24, 19, 29, 16, 23, 1}",4.363975,0.000000,0.055627
"{1, 9, 30, 23, 10, 21, 17, 20, 19, 11, 24, 4, 25, 13, 12, 14, 22, 15, 28, 18, 5, 29, 8, 16, 2, 27, 3, 6, 26, 7, 1}",4.209650,"{1, 9, 30, 23, 6, 3, 27, 26, 7, 28, 2, 18, 5, 16, 8, 29, 15, 22, 14, 12, 13, 25, 4, 24, 11, 19, 20, 17, 21, 10, 1}",4.354554,0.034422,0.055883
"{1, 14, 20, 17, 22, 8, 29, 30, 11, 16, 12, 5, 15, 19, 25, 9, 3, 10, 28, 7, 26, 27, 4, 2, 13, 6, 24, 21, 23, 18, 1}",4.368004,"{1, 14, 20, 17, 22, 8, 29, 30, 11, 16, 12, 5, 15, 25, 9, 19, 7, 28, 3, 10, 26, 27, 4, 2, 13, 6, 24, 21, 23, 18, 1}",4.464580,0.022110,0.055302
"{1, 24, 6, 4, 2, 23, 12, 29, 20, 28, 9, 27, 18, 3, 30, 15, 19, 17, 14, 10, 11, 21, 5, 13, 16, 25, 26, 22, 7, 8, 1}",4.914094,"{1, 24, 6, 4, 2, 29, 12, 23, 15, 19, 17, 30, 20, 28, 9, 27, 18, 3, 14, 10, 11, 21, 5, 13, 16, 25, 26, 22, 7, 8, 1}",5.071355,0.032002,0.057824
"{1, 5, 30, 14, 21, 24, 9, 13, 8, 25, 6, 10, 23, 17, 4, 2, 19, 28, 16, 18, 27, 7, 20, 29, 15, 22, 11, 3, 12, 26, 1}",5.071113,"{1, 26, 12, 3, 11, 22, 15, 29, 20, 7, 27, 18, 16, 28, 19, 17, 2, 4, 24, 21, 9, 14, 30, 5, 13, 23, 10, 6, 8, 25, 1}",5.177158,0.020912,0.058162
"{1, 3, 6, 11, 10, 7, 8, 20, 18, 9, 21, 12, 26, 29, 22, 5, 27, 17, 19, 16, 24, 25, 2, 23, 30, 15, 4, 28, 14, 13, 1}",4.077020,"{1, 13, 3, 6, 11, 10, 7, 8, 9, 18, 20, 14, 28, 4, 17, 27, 5, 21, 12, 26, 29, 22, 16, 19, 24, 25, 2, 23, 30, 15, 1}",4.294893,0.053439,0.057899
"{1, 20, 28, 10, 2, 17, 24, 12, 22, 18, 11, 7, 3, 9, 15, 23, 16, 4, 19, 21, 30, 13, 26, 25, 14, 8, 6, 27, 29, 5, 1}",4.802326,"{1, 28, 10, 2, 17, 24, 12, 22, 18, 11, 7, 3, 9, 15, 23, 16, 29, 5, 27, 6, 4, 19, 21, 30, 13, 26, 25, 14, 8, 20, 1}",4.890363,0.018332,0.055309
"{1, 10, 9, 20, 6, 12, 16, 28, 22, 18, 15, 13, 14, 24, 19, 23, 29, 5, 17, 7, 11, 3, 27, 30, 2, 8, 26, 25, 21, 4, 1}",4.583586,"{1, 4, 21, 25, 26, 8, 2, 30, 27, 3, 11, 7, 17, 5, 13, 29, 23, 19, 24, 14, 22, 15, 18, 28, 16, 12, 6, 20, 9, 10, 1}",4.648030,0.014060,0.055724
"{1, 26, 10, 11, 23, 22, 5, 6, 7, 8, 16, 3, 12, 13, 20, 18, 27, 17, 2, 28, 21, 4, 29, 24, 15, 30, 9, 25, 14, 19, 1}",4.613477,"{1, 5, 6, 7, 14, 19, 25, 8, 9, 30, 15, 24, 29, 16, 3, 13, 12, 4, 21, 27, 28, 2, 17, 18, 20, 23, 22, 11, 10, 26, 1}",4.696042,0.017896,0.055653
"{1, 14, 9, 11, 25, 19, 13, 12, 29, 8, 15, 20, 16, 18, 30, 24, 7, 23, 10, 17, 5, 27, 4, 3, 28, 2, 6, 26, 21, 22, 1}",4.564075,"{1, 22, 11, 21, 26, 6, 28, 3, 4, 27, 5, 2, 17, 10, 23, 7, 24, 30, 18, 16, 20, 15, 8, 29, 12, 13, 19, 25, 9, 14, 1}",4.623929,0.013114,0.055559
"{1, 7, 22, 30, 15, 2, 6, 12, 26, 17, 27, 16, 29, 23, 9, 5, 11, 13, 8, 10, 18, 24, 19, 28, 3, 20, 21, 14, 4, 25, 1}",3.907839,"{1, 4, 14, 21, 20, 3, 28, 19, 24, 18, 10, 8, 13, 11, 5, 9, 23, 29, 16, 30, 15, 27, 17, 26, 12, 2, 6, 25, 22, 7, 1}",4.101170,0.049473,0.055780
"{1, 11, 16, 28, 18, 2, 19, 13, 4, 26, 3, 10, 15, 29, 14, 17, 7, 30, 8, 21, 23, 20, 25, 5, 9, 22, 6, 27, 12, 24, 1}",4.919716,"{1, 11, 16, 28, 18, 2, 19, 13, 4, 26, 3, 10, 15, 29, 14, 17, 7, 30, 8, 21, 23, 20, 25, 5, 9, 22, 6, 27, 12, 24, 1}",4.919716,0.000000,0.056629
"{1, 2, 5, 13, 15, 11, 22, 10, 24, 30, 21, 3, 4, 17, 6, 7, 23, 8, 25, 9, 27, 14, 26, 19, 20, 16, 12, 29, 28, 18, 1}",4.698024,"{1, 2, 5, 13, 15, 28, 18, 11, 22, 10, 24, 30, 21, 3, 4, 17, 6, 7, 23, 8, 25, 9, 27, 14, 26, 20, 19, 16, 12, 29, 1}",4.724935,0.005728,0.057984
"{1, 17, 2, 29, 16, 20, 9, 19, 11, 10, 15, 14, 22, 4, 12, 30, 21, 18, 6, 7, 27, 3, 24, 13, 28, 25, 23, 5, 26, 8, 1}",4.457341,"{1, 8, 26, 5, 25, 23, 7, 28, 13, 24, 3, 27, 6, 18, 21, 30, 12, 4, 22, 14, 15, 10, 11, 19, 9, 20, 16, 29, 2, 17, 1}",4.464411,0.001586,0.057827
"{1, 26, 19, 24, 8, 16, 28, 2, 21, 9, 14, 29, 25, 27, 3, 13, 18, 4, 5, 17, 10, 12, 22, 20, 11, 15, 30, 6, 23, 7, 1}",4.805451,"{1, 7, 23, 6, 30, 15, 11, 19, 24, 17, 22, 20, 12, 10, 3, 27, 13, 18, 4, 5, 25, 29, 14, 9, 21, 28, 2, 16, 8, 26, 1}",5.162817,0.074367,0.055997
"{1, 22, 4, 26, 25, 30, 10, 18, 3, 20, 12, 28, 6, 11, 23, 8, 13, 2, 15, 21, 5, 27, 29, 24, 19, 14, 7, 9, 17, 16, 1}",4.406051,"{1, 16, 17, 7, 14, 19, 24, 29, 27, 5, 21, 9, 15, 2, 13, 8, 23, 11, 6, 28, 12, 20, 3, 18, 10, 30, 25, 26, 4, 22, 1}",4.624554,0.049592,0.055873
"{1, 28, 26, 17, 12, 18, 24, 22, 9, 6, 5, 13, 20, 27, 19, 14, 15, 2, 21, 10, 30, 3, 11, 8, 16, 23, 4, 7, 25, 29, 1}",5.072923,"{1, 28, 26, 17, 12, 10, 18, 24, 22, 9, 6, 5, 13, 20, 27, 19, 14, 15, 2, 21, 11, 8, 16, 23, 4, 7, 3, 30, 29, 25, 1}",5.126657,0.010592,0.055475
"{1, 5, 20, 2, 11, 21, 18, 15, 29, 22, 28, 3, 8, 12, 7, 16, 23, 13, 9, 14, 30, 26, 4, 27, 24, 25, 6, 10, 19, 17, 1}",4.609571,"{1, 9, 14, 25, 6, 24, 27, 4, 26, 30, 13, 23, 16, 7, 12, 8, 3, 15, 28, 22, 29, 18, 21, 11, 2, 20, 5, 17, 19, 10, 1}",4.667330,0.012530,0.055577
"{1, 15, 17, 12, 19, 22, 4, 20, 13, 16, 8, 5, 30, 25, 14, 24, 21, 10, 9, 6, 7, 2, 27, 3, 29, 11, 26, 23, 18, 28, 1}",4.664244,"{1, 15, 17, 4, 12, 19, 22, 20, 13, 16, 8, 5, 30, 25, 10, 21, 14, 24, 29, 3, 9, 6, 7, 2, 27, 11, 26, 18, 28, 23, 1}",4.955180,0.062376,0.056229
"{1, 5, 19, 10, 18, 26, 25, 28, 6, 2, 23, 20, 27, 11, 29, 14, 9, 7, 16, 30, 12, 8, 17, 3, 15, 24, 13, 21, 4, 22, 1}",4.142926,"{1, 22, 5, 19, 8, 12, 30, 16, 7, 9, 14, 29, 11, 27, 20, 23, 2, 6, 28, 25, 26, 10, 18, 21, 13, 24, 15, 4, 3, 17, 1}",4.191784,0.011793,0.058011
"{1, 25, 26, 9, 21, 17, 14, 19, 15, 2, 10, 12, 22, 8, 11, 20, 4, 13, 6, 7, 16, 24, 27, 5, 30, 29, 3, 28, 18, 23, 1}",4.759229,"{1, 4, 20, 13, 6, 24, 16, 7, 11, 8, 22, 12, 10, 2, 15, 19, 14, 17, 21, 9, 3, 29, 30, 5, 27, 28, 18, 23, 26, 25, 1}",4.790968,0.006669,0.055397
"{1, 12, 16, 22, 14, 26, 30, 3, 17, 8, 2, 6, 11, 19, 15, 24, 28, 25, 29, 13, 20, 7, 4, 5, 21, 27, 10, 9, 18, 23, 1}",4.036151,"{1, 12, 16, 22, 14, 26, 30, 3, 17, 8, 2, 6, 11, 19, 15, 24, 28, 25, 29, 7, 4, 20, 13, 21, 27, 10, 5, 9, 18, 23, 1}",4.158306,0.030265,0.057935
"{1, 26, 7, 5, 28, 24, 18, 23, 21, 30, 13, 14, 9, 19, 17, 4, 2, 25, 12, 6, 11, 15, 8, 27, 29, 20, 22, 10, 3, 16, 1}",4.403000,"{1, 16, 3, 10, 22, 20, 29, 27, 8, 15, 11, 12, 6, 25, 2, 4, 17, 19, 9, 14, 13, 30, 7, 5, 28, 24, 18, 23, 21, 26, 1}",4.544318,0.032096,0.057572
"{1, 13, 29, 19, 30, 9, 6, 3, 2, 14, 16, 10, 26, 7, 22, 20, 24, 5, 4, 27, 18, 17, 21, 8, 23, 11, 25, 15, 12, 28, 1}",4.910812,"{1, 13, 29, 19, 30, 9, 6, 3, 2, 14, 16, 10, 26, 7, 22, 20, 24, 5, 4, 27, 18, 17, 21, 8, 25, 15, 11, 23, 12, 28, 1}",4.935396,0.005006,0.055633
"{1, 8, 4, 28, 15, 23, 30, 7, 24, 21, 17, 6, 20, 14, 16, 29, 2, 10, 26, 13, 18, 9, 25, 12, 22, 19, 3, 27, 5, 11, 1}",4.414841,"{1, 11, 5, 3, 27, 8, 4, 19, 22, 12, 25, 9, 18, 13, 26, 10, 2, 29, 16, 14, 20, 6, 17, 21, 7, 30, 23, 24, 15, 28, 1}",4.581333,0.037712,0.057137
